qid,docid,docno,query,text,score,rank
3,104,3275_chunk000,Subsidiary Protection Definition,"The applicant, a Syrian national, applied for international protection on 2 October 2021 in Austria. As he had already applied for international protection in Malta in September 2021, the Federal Office for Immigration and Asylum (BFA) requested the Maltese authorities to take back the applicant, which Malta accepted.",-13.050588607788086,68
3,72,3963_chunk000,Subsidiary Protection Definition,"On 7 January 2021, the applicant submitted a subsequent application for international protection, stating that his activities in the country of origin were related to religion, not politics, as he had converted to Christianity in Iran. As a result of this he had problems with the police and with his family, even though he was not baptized.",-13.069445610046387,69
3,319,649_chunk001,Subsidiary Protection Definition,"Here, both the individual protection reasons and the current land information must be considered. The possibility of obtaining a residence permit due to work or qualifying...",-13.091109275817871,70
3,102,3270_chunk000,Subsidiary Protection Definition,"The applicant, whose Dublin transfer time limit was extended, appealed the decision of 8 November 2021 of the Police Prefect which refused the registration of the request for international protection in the regular procedure.",-13.119684219360352,71
3,507,46_chunk000,Subsidiary Protection Definition,"The applicant (Ukrainian national) had arrived to the Czech Republic in 2006 on the basis of a work permit. In November 2016, he lodged the application for international protection which was dismissed by the administrative authority.",-13.130596160888672,72
3,26,4730_chunk000,Subsidiary Protection Definition,"A national of Guinea requested international protection in Luxembourg on 31 May 2022, relying on his political activism, and in particular on his participation in various demonstrations severely repressed by the political power in place, which led to him being imprisoned and tortured by the Guinean authorities.",-13.150483131408691,73
3,451,51_chunk001,Subsidiary Protection Definition,"rst application for international protection lodged in 2006.

Those elements that could have...",-13.157113075256348,74
3,24,4729_chunk000,Subsidiary Protection Definition,"A national of Tajikistan from the Pamiri ethnic group requested international protection in Luxembourg on 16 January 2020, claiming a risk of persecution due to his political activities related to revealing unlawful practices and abuses of power within the State.",-13.161018371582031,75
3,90,3965_chunk000,Subsidiary Protection Definition,"The applicants submitted applications for temporary protection in April 2022 and at the interview they mentioned to have moved to Canada in 2012 and lived there until 2020. They acquired Canadian citizenship around 2018. The children were both born in Canada, but probably also have Ukrainian citizenship.",-13.215607643127441,76
3,183,976_chunk001,Subsidiary Protection Definition,The Court of Cassation due to the low-profile status of the plaintiff as one of the many construction workers involved in the construction of flood protection structures without a sufficient level of individualizing elements concerning the plaintiff and with respect to the story provided by him did not find the conclusion...,-13.23737621307373,77
3,331,607_chunk000,Subsidiary Protection Definition,"X, an Iraqi national, was notified of the withdrawal of his fixed-period residence permit, the rejection of his application for international protection, and an obligation to return. X appealed against that decision before the District Court of The Hague in the Netherlands, which annulled it whilst maintaining its legal effects.",-13.270879745483398,78
3,321,579_chunk001,Subsidiary Protection Definition,The issue now is whether the present applicants in other cases raising the same or similar points should get the benefit of a stay restraining the International Protection Appeals Tribunal from carrying out its statutory duty to hear their appeals from the IPO recommendations...,-13.283977508544922,79
3,234,1086_chunk000,Subsidiary Protection Definition,"A national of Ivory Coast applied for international protection on 22 January 2018, claiming that he was born on 2001 but did not submit documents to prove his date of birth. Following an age assessment, the State Secretary concluded that the applicant was not a minor.",-13.351027488708496,80
3,508,46_chunk001,Subsidiary Protection Definition,The applicant filed the action for annulment of the decision before the Regional Court in Ostrava on the last day of 15 day time limit laid down by the Act on Asylum for the actions against administrative decisions concerning international protection. The action...,-13.382170677185059,81
3,60,3924_chunk000,Subsidiary Protection Definition,The applicant contested a return decision issued on 21 December 2022 where the authorities ordered deportation to an unspecified country and requested also protection against refoulement based on Articles 2 and 3 of the ECHR.,-13.399020195007324,82
3,402,151_chunk000,Subsidiary Protection Definition,"A., B., C., D., and E., five young Afghan nationals, arrived separately in Norway between 26 July 2015 and 1 October 2015. Each applied for international protection, claiming to be between 15 and 16 years old at the time of arrival.",-13.410819053649902,83
3,172,957_chunk001,Subsidiary Protection Definition,"The appellant claimed her stalker enjoyed political influence and/or protection in Albania so her complaints to the police were not effective, and therefore she fled Albania and claimed asylum in Ireland.",-13.418736457824707,84
3,256,1011_chunk000,Subsidiary Protection Definition,"The case concerns a challenge to detention under the recast Reception Conditions Directive. The applicant requested international protection after being found illegally working in the Czech Republic and using fake documents to obtain such work.

...",-13.436286926269531,85
3,49,4037_chunk001,Subsidiary Protection Definition,"The application was rejected based on a written opinion of the State Agency for National Security (SANS), which concluded that the applicant constitutes a threat to national security and should not be granted protection in Bulgaria. The Administrative Court of Sofia city validated the negative decision, and the applicant...",-13.43985652923584,86
3,54,3964_chunk000,Subsidiary Protection Definition,"The case concerned a family from Azerbaijan who unsuccessfully applied for international protection. In their subsequent application, they requested interpretation in Turkish language because of concerns that Azerbaijan interpreters may be in contact with the domestic authorities.",-13.456233024597168,87
3,296,650_chunk001,Subsidiary Protection Definition,"The Supreme Court considering that the Polish provisions on granting international protection do not explicitly provide for the right to stay of a foreigner applying for international protection in proceedings before the court of first instance, rules that the fulfillment of the obligation under Art. 46 ust. 5 of the procedural directive 2013/32, must take place through the decision...",-13.463178634643555,88
3,237,953_chunk001,Subsidiary Protection Definition,Barrett J held that there is a wide diversity of familial structures and the relationship of father/child was not confined by the International Protection Act 2015 to a biological father and accordingly quashed the Minister's refusal of family...,-13.467101097106934,89
3,168,981_chunk001,Subsidiary Protection Definition,"Upon appeal, the applicant argued that he is a Palestinian refugee, and that he is eligible of UNRWA protection despite not having been registered with and not having received material assistance from UNRWA or lived in its area of operation. The applicant claimed to fall within the personal scope of Article 1D...",-13.478493690490723,90
3,562,143_chunk000,Subsidiary Protection Definition,"The decision annulled the grand-ducal regulation of 24 August 2016, declaring compulsory the use of land in the frames of the plan entitled 'Provisional Emergency Reception Facility for International Protection Applicants, Rejected International Protection Applicants, and Beneficiaries of International Protection. ...",-13.51128101348877,91
3,279,956_chunk001,Subsidiary Protection Definition,The Minister for Justice refused the application on the basis that section 56(9)(a) of the 2015 Act only provided for refugee family reunification for spouses where the marriage pre-dated the application for international protection. The applicant subsequently instituted...,-13.526512145996094,92
3,10,5761_chunk000,Subsidiary Protection Definition,"A. and B., together with their two children, requested international protection in Romania on 12 July 2023 and in Switzerland on 26 July 2023. On 11 August 2023, they submitted an application for recognition of statelessness in Switzerland, claiming to be stateless Maktumin from Syria.",-13.596004486083984,93
3,446,4705_chunk000,Subsidiary Protection Definition,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

...",-13.610411643981934,94
3,292,582_chunk001,Subsidiary Protection Definition,"The applicant submitted that in dismissing his explanation of suffering a mental disability, the Tribunal acted in breach of the national protection legislation, the EU Charter of Fundamental Freedoms and the European Convention on Human...",-13.62022876739502,95
3,405,50_chunk001,Subsidiary Protection Definition,"The Municipal Court found out that the applicant during his detention lodged the application for international protection, he was re-detained under the provisions of the Act on Asylum implementing Art. 8(3)(d) of the Recast Reception Directive and for this reason his original...",-13.707674026489258,96
3,177,955_chunk001,Subsidiary Protection Definition,In September 2018 the application was refused by the Minister for Justice on the basis that it had not been submitted within 12 months of the grant of refugee status as required by section 56(8) of the International Protection Act 2015. The applicant then...,-13.802616119384766,97
3,115,3239_chunk001,Subsidiary Protection Definition,"The Municipal Court stated that the authorities' decision to reject his application for refugee protection was unlawful and annulled the decision in its entirety, claiming that annulling only part of it would lead to an...",-13.849568367004395,98
3,204,1564_chunk001,Subsidiary Protection Definition,"By decision of 28 February 2017, the Swedish Migration Agency rejected his application, considering that although HA may have received assistance from UNRWA, he did not prove the risk invoked upon return and he does not fulfil the requirements for international protection. However, he...",-14.051290512084961,99
4,154,934_chunk000,Perceived Plausibility Of Past Events,"The Division is of the opinion that there are reasons to assume that the situation in Afghanistan for Hazara is now less safe than in the past. The information now available shows that, for all kinds of reasons, Hazara could have problems with different combating groups in Afghanistan.",-10.186151504516602,0
4,357,633_chunk000,Perceived Plausibility Of Past Events,"The legal question concerned a situation in which the applicant (a third country national) claimed asylum based on events that had happened in another EU MS in which the applicant had lived and towards which the Dublin Regulation was applicable. In the current case, a Nigerian national claimed she was in danger of persecution and serious harm in Spain due to her ex-husband.",-11.124024391174316,1
4,8,6098_chunk000,Perceived Plausibility Of Past Events,"An Egyptian national lodged a subsequent application for international protection, claiming that he feared persecution in the event of return to Egypt on account of his sexual orientation. The Office for the Protection of Refugees and Stateless Persons (OFPRA) rejected the application on 27 April 2022.",-12.427107810974121,2
4,515,64_chunk000,Perceived Plausibility Of Past Events,"(Abstract provided by UNHCR) The FAC rejected the application of a family to be recognized as stateless. Despite the fact that Swiss authorities had unsuccessfully tried to return the applicants for the past 17 years, the Court found that the applicants had not done everything possible to obtain travel documents from their countries of origin....",-13.451974868774414,3
