qid,query,docno,docid,score,rank,text
131,High Court Extradition Denials,dub-fran20262_chunk041,3394,0.78027904,45,The assessment to deny or withdraw reception conditions does not take into account the risk of destitution. Asylum seekers should pay a part of accommodation cost when they have sufficient resources (very rare in practice).
131,High Court Extradition Denials,dub-bulg20261_chunk018,1086,0.7800449,46,"rocedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia."
131,High Court Extradition Denials,dub-belg20261_chunk024,2492,0.77953714,47,"In practice, however, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by the CGRS, mostly through standardised refusal decisions. On multiple occasions, labour tribunals have ordered Fedasil to motivate such decisions individually and consider all case elements."
131,High Court Extradition Denials,dub-belg20262_chunk030,2549,0.77953714,48,"In practice, however, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by the CGRS, mostly through standardised refusal decisions. On multiple occasions, labour tribunals have ordered Fedasil to motivate such decisions individually and consider all case elements."
131,High Court Extradition Denials,dub-bulg20261_chunk056,1124,0.7779877,49,"I maj 2024 har SAR oplyst til EUAA, at Dublin returnees med en afsluttet asylsag i Bulgarien, ofte vil blive overført til detentionscentrene Busmantsi eller Lyubimets, selv hvis de indgiver en fornyet asylansøgning. Af Asyl in der Kirches rapport fremgår tilsvarende, at Dublin returnees, som indgiver en fornyet asylansøgning, frihedsberøves imens ansøgningen behandles."
131,High Court Extradition Denials,dub-belg20262_chunk015,2534,0.77689624,50,"Generally, this delay is not respected. The CGRS indicates it cannot decide within this strict legal deadline but stresses that treating subsequent applications is a priority. If the subsequent application is dismissed as inadmissible, the CGRS should determine whether the applicant's removal would lead to direct or indirect refoulement."
131,High Court Extradition Denials,dub-belg20261_chunk009,2477,0.77689624,51,"Generally, this delay is not respected. The CGRS indicates it cannot decide within this strict legal deadline but stresses that treating subsequent applications is a priority. If the subsequent application is dismissed as inadmissible, the CGRS should determine whether the applicant's removal would lead to direct or indirect refoulement."
131,High Court Extradition Denials,erit20261_chunk037,5837,0.7765938,52,"According to HRW, there were some examples of the risk of reprisals for family members being greater if the evader or deserter was believed to still be in the country compared to when the person had fled."
131,High Court Extradition Denials,dub-fran20262_chunk009,3362,0.77656025,53,"If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications). Support and assistance to Dublin returnees remains complicated."
131,High Court Extradition Denials,dub-belg20262_chunk031,2550,0.775617,54,"In certain cases, subsequent applicants obtained reception after challenging such decisions before the courts. This means that the access to the right to reception in these cases often depends on whether the applicant is supported by an experienced lawyer."
131,High Court Extradition Denials,dub-belg20261_chunk025,2493,0.775617,55,"In certain cases, subsequent applicants obtained reception after challenging such decisions before the courts. This means that the access to the right to reception in these cases often depends on whether the applicant is supported by an experienced lawyer."
131,High Court Extradition Denials,dub-belg20262_chunk019,2538,0.77484876,56,The application is a third application; and b. The applicant remains without interruption in detention since their second application; and c. The CGRS has decided in the previous procedure concerning the second application that removal would not amount to direct or indirect refoulement.
131,High Court Extradition Denials,dub-belg20261_chunk013,2481,0.77484876,57,The application is a third application; and b. The applicant remains without interruption in detention since their second application; and c. The CGRS has decided in the previous procedure concerning the second application that removal would not amount to direct or indirect refoulement.
131,High Court Extradition Denials,dub-belg20262_chunk025,2544,0.77483356,58,"Asylum applicants must then present themselves to the Dispatching service at Fedasil’s arrival centre to be allocated a reception place. If the asylum applicant has not obtained reception from Fedasil during the first stage of the procedure and the CGRS declares the subsequent asylum application inadmissible, they will not be entitled to reception during the appeal with the CALL."
131,High Court Extradition Denials,dub-belg20261_chunk019,2487,0.77483356,59,"Asylum applicants must then present themselves to the Dispatching service at Fedasil’s arrival centre to be allocated a reception place. If the asylum applicant has not obtained reception from Fedasil during the first stage of the procedure and the CGRS declares the subsequent asylum application inadmissible, they will not be entitled to reception during the appeal with the CALL."
131,High Court Extradition Denials,dub-rumae20263_chunk027,2825,0.7747785,60,"Når dette er sagt, skal ansøgningen om international beskyttelse, såfremt den forelæggende ret måtte fastslå, at proceduren for tilbagetagelse ikke er blevet gennemført uden unødig forsinkelse, behandles af en anden medlemsstat end den, der er udpeget som værende ansvarlig i medfør af de kriterier, der er fastsat i Dublin III-forordningens kapitel III.” Efter modtagelsen af Rumæniens accept af 7. "
131,High Court Extradition Denials,dub-belg20262_chunk035,2554,0.77430487,61,"Applicants who are not considered subsequent applicants suffer the consequences of the ongoing reception crisis, in the context of which they are often deprived of shelter for several months before receiving access to the reception network … .” Modtagelsesforholdene for Dublin returnees i Belgien, herunder særligt for enlige mænd, er mangelfulde, men der har efter nævnets hidtidige praksis ikke væ"
131,High Court Extradition Denials,ukra20269_chunk016,3435,0.7743027,62,"1, litra b, om materielle afgørelser i sager vedrørende ”well-established case-law of the Court”. Den seneste rapport i de foreliggende baggrundsoplysninger, der i nærmere detaljer redegør for forholdene for varetægtsarrestanter og strafafsonere i Ukraine, synes at være Udlændingestyrelsens rapport fra december 2024 med titlen ”Ukraine Prisons conditions, 2024 update”."
131,High Court Extradition Denials,dub-fran20262_chunk031,3384,0.77416646,63,"The 2024 legislative reform established an unprecedented link between reception and the asylum procedure: a person who leaves their accommodation without legitimate reason, in addition to losing their reception conditions as foreseen before, will see their asylum application “closed” (clôturée) by OFPRA."
131,High Court Extradition Denials,bulg20263_chunk008,1146,0.77361494,64,"Om de generelle forhold for Dublin-returnees i Bulgarien, herunder sårbare ansøgere, er i den nævnte rapport fra AIDA anført blandt andet følgende, side 57:
“Asylum seekers who are returned from other Member States in principle do not face any obstacles in accessing the territory of Bulgaria upon return."
131,High Court Extradition Denials,ukra202620_chunk029,368,0.7734438,65,"1, litra b, om materielle afgørelser i sager vedrørende ”well-established case-law of the Court”. Den seneste rapport i de foreliggende baggrundsoplysninger, der i nærmere detaljer redegør for forholdene for varetægtsarrestanter og strafafsonere i Ukraine er Udlændingestyrelsens rapport fra december 2024 med titlen ”Ukraine Prisons conditions, 2024 update”."
131,High Court Extradition Denials,dub-belg20262_chunk021,2540,0.77333945,66,"Although the Reception Act explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the particular situation of the person concerned, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by th"
131,High Court Extradition Denials,dub-belg20261_chunk015,2483,0.77333945,67,"Although the Reception Act explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the particular situation of the person concerned, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by th"
131,High Court Extradition Denials,dub-bulg20261_chunk049,1117,0.77325296,68,"6.3, om ”Dublin returnees med afsluttede asylsager”, blandt andet:
”SAR har i maj 2024 oplyst til EUAA, at Dublin returnees, som tidligere har fået afslag på asyl i Bulgarien, efter ankomsten til Bulgarien betragtes som udlændinge med illegalt ophold i Bulgarien."
131,High Court Extradition Denials,dub-fran20263_chunk010,2023,0.7728021,69,"If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure. If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications)."
131,High Court Extradition Denials,fran20264_chunk006,2056,0.7728021,70,"If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure. If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications)."
131,High Court Extradition Denials,dub-fran20262_chunk039,3392,0.77267265,71,Rejected asylum seekers can formulate a request to remain 1 month in order to have time to plan their exit of the centre. The number of asylum seekers without material reception conditions is an increasingly important and worrying issue.
131,High Court Extradition Denials,bulg20263_chunk019,1157,0.77251387,72,"follow-ups on identified cases, remained substandard, to the point this continued to present the most significant violation of existing obligation in the context of the asylum procedure in the course of already several years. … Therefore, in 2025 needs assessment as well as planning and provision of support measures with respect to applicants with identified vulnerabilities were still carried out "
131,High Court Extradition Denials,dub-fran20262_chunk008,3361,0.7722457,73,"Om forholdene for Dublin returnees fremgår på side 75 bl.a.: “Applications of persons returned to France under the Dublin III Regulation are treated in the same way as any other asylum applications. If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure."
131,High Court Extradition Denials,dub-fran20263_chunk009,2022,0.7717569,74,"Forholdene for asylansøgere, herunder Dublin returnees i Frankrig er nærmere beskrevet i AIDA’s Country Report France Update on 2024 fra juni 2025. På side 75 fremgår blandt andet: “Applications of persons returned to France under the Dublin III Regulation are treated in the same way as any other asylum applications."
131,High Court Extradition Denials,fran20264_chunk005,2055,0.7717569,75,"Forholdene for asylansøgere, herunder Dublin returnees i Frankrig er nærmere beskrevet i AIDA’s Country Report France Update on 2024 fra juni 2025. På side 75 fremgår blandt andet: “Applications of persons returned to France under the Dublin III Regulation are treated in the same way as any other asylum applications."
131,High Court Extradition Denials,dub-belg20261_chunk020,2488,0.7705525,76,"If, after a final negative decision in the asylum procedure, a request for a prolongation of reception … was pending or granted and the person lodges a second or further subsequent asylum application, the Dispatching service of Fedasil will take a new decision regarding access to reception conditions in the new procedure."
131,High Court Extradition Denials,dub-belg20262_chunk026,2545,0.7705525,77,"If, after a final negative decision in the asylum procedure, a request for a prolongation of reception … was pending or granted and the person lodges a second or further subsequent asylum application, the Dispatching service of Fedasil will take a new decision regarding access to reception conditions in the new procedure."
131,High Court Extradition Denials,dub-fran20262_chunk042,3395,0.7703378,78,"In French law, there is no official possibility to limit reception conditions on the basis of a large number of arrivals.” Det må på baggrund heraf lægges til grund, at afviste asylansøgeres ret til indkvartering i Frankrig som udgangspunkt ophører efter et afslag på deres asylsag, men at de kan ansøge om at få lov til at forblive indkvarteret i en måned med henblik på at planlægge deres exit fra "
131,High Court Extradition Denials,dub-fran20262_chunk040,3393,0.77032995,79,"If we compare the number of asylum applications pending at the end of 2024 according to Eurostat (147,950) and the number of asylum seekers benefitting from reception conditions at this date (90,329 persons in total at the end of December 2024 according to OFII), this means more than 50,000 asylum seekers do not have reception conditions in France."
131,High Court Extradition Denials,dub-nede20263_chunk009,4181,0.77022576,80,"Hertil bemærkes generelt, at det ikke vil være foreneligt med Dublinforordningens formål og system, hvis enhver tilsidesættelse af EU’s direktiver på asylområdet ville være tilstrækkeligt til at forhindre overførsler af asylansøgere til den ansvarlige medlemsstat, jf. herved EU-Domstolens dom af 21. december 2011 i de forenede sager N.S. m.fl. (C-411/10 og C-493/10), præmis 84-85."
131,High Court Extradition Denials,dub-port20261_chunk015,2615,0.77019525,81,"Hertil bemærkes generelt, at det ikke vil være foreneligt med Dublinforordningens formål og system, hvis enhver tilsidesættelse af EU’s direktiver på asylområdet ville være tilstrækkelig til at forhindre overførsler af asylansøgere til den ansvarlige medlemsstat, jf. herved EU-Domstolens dom af 21. december 2011 i de forenede sager N.S. m.fl. (C-411/10 og C-493/10), præmis 84-85."
131,High Court Extradition Denials,dub-nede20262_chunk008,5521,0.77019525,82,"Hertil bemærkes generelt, at det ikke vil være foreneligt med Dublinforordningens formål og system, hvis enhver tilsidesættelse af EU’s direktiver på asylområdet ville være tilstrækkelig til at forhindre overførsler af asylansøgere til den ansvarlige medlemsstat, jf. herved EU-Domstolens dom af 21. december 2011 i de forenede sager N.S. m.fl. (C-411/10 og C-493/10), præmis 84-85."
131,High Court Extradition Denials,dub-nede20264_chunk006,1878,0.77019525,83,"Hertil bemærkes generelt, at det ikke vil være foreneligt med Dublinforordningens formål og system, hvis enhver tilsidesættelse af EU’s direktiver på asylområdet ville være tilstrækkelig til at forhindre overførsler af asylansøgere til den ansvarlige medlemsstat, jf. herved EU-Domstolens dom af 21. december 2011 i de forenede sager N.S. m.fl. (C-411/10 og C-493/10), præmis 84-85."
131,High Court Extradition Denials,dub-port20262_chunk011,311,0.77019525,84,"Hertil bemærkes generelt, at det ikke vil være foreneligt med Dublinforordningens formål og system, hvis enhver tilsidesættelse af EU’s direktiver på asylområdet ville være tilstrækkelig til at forhindre overførsler af asylansøgere til den ansvarlige medlemsstat, jf. herved EU-Domstolens dom af 21. december 2011 i de forenede sager N.S. m.fl. (C-411/10 og C-493/10), præmis 84-85."
131,High Court Extradition Denials,dub-nede20261_chunk005,5546,0.77019525,85,"Hertil bemærkes generelt, at det ikke vil være foreneligt med Dublinforordningens formål og system, hvis enhver tilsidesættelse af EU’s direktiver på asylområdet ville være tilstrækkelig til at forhindre overførsler af asylansøgere til den ansvarlige medlemsstat, jf. herved EU-Domstolens dom af 21. december 2011 i de forenede sager N.S. m.fl. (C-411/10 og C-493/10), præmis 84-85."
131,High Court Extradition Denials,dub-nede20265_chunk006,1393,0.77019525,86,"Hertil bemærkes generelt, at det ikke vil være foreneligt med Dublinforordningens formål og system, hvis enhver tilsidesættelse af EU’s direktiver på asylområdet ville være tilstrækkelig til at forhindre overførsler af asylansøgere til den ansvarlige medlemsstat, jf. herved EU-Domstolens dom af 21. december 2011 i de forenede sager N.S. m.fl. (C-411/10 og C-493/10), præmis 84-85."
131,High Court Extradition Denials,dub-belg20262_chunk012,2531,0.77010757,87,"102 f) anføres: ”The Immigration Office is also competent for registering subsequent applications i.e. the asylum applicant’s declaration on new elements and the reasons why they could not invoke them earlier, and transmit the claim ‘without delay’ to the CGRS."
131,High Court Extradition Denials,ukra202610_chunk009,2114,0.77010405,88,"Deserters returning from abroad would be presented with criminal liability upon return.…KHPG stated that Ukrainian men who resided in EU+ countries prior to 2022 and return to Ukraine afterwards are not, as such, considered to have breached border-crossing rules."
131,High Court Extradition Denials,ukra20263_chunk025,2693,0.77003497,89,"According to the KHPG, individuals who were temporarily exempt - and who left Ukraine - must take active steps upon return: they must urgently visit the TRC to confirm their right to deferment. If the competent authority confirms the deferment, they will not be mobilised."
131,High Court Extradition Denials,stat202615_chunk007,170,0.7697222,90,"Vurderingen af, om UNRWAs beskyttelse eller bistand er bortfaldet skal foretages under hensyntagen til den generelle situation i operationsområdet samt ansøgerens individuelle forhold, herunder sårbarhed, jf. hertil EU-Domstolens dom 13. juni 2024 i sag C-563/22."
131,High Court Extradition Denials,stat202614_chunk007,286,0.7697222,91,"Vurderingen af, om UNRWAs beskyttelse eller bistand er bortfaldet skal foretages under hensyntagen til den generelle situation i operationsområdet samt ansøgerens individuelle forhold, herunder sårbarhed, jf. hertil EU-Domstolens dom 13. juni 2024 i sag C-563/22."
131,High Court Extradition Denials,bulg20263_chunk016,1154,0.7692897,92,"Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum procedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia."
131,High Court Extradition Denials,dub-nede20265_chunk012,1399,0.76875246,93,"Det fremgår om indkvarteringsforholdene blandt andet af rapportens side 19: “Less than half of the people entitled to reception conditions (i.e., asylum seekers), as well as beneficiaries of international protection who have not been offered housing yet, were staying in (crisis) emergency centers over the course of 2025 (32,842 out of 79,984 people)."
131,High Court Extradition Denials,dub-rumae20263_chunk021,2819,0.76859975,94,"2, vidner om den omstændighed, at det ifølge EU-lovgiver er vigtigt, at sådanne ansøgninger i givet fald behandles af en anden medlemsstat end den, der er udpeget som værende ansvarlig i medfør af de kriterier, som er fastsat i forordningens kapitel III (jf. i denne retning dom af 13.11.2018, X og X, C-47/17 og C-48/17, EU:C:2018:900, præmis 69 og 70). 58."
131,High Court Extradition Denials,dub-bulg20261_chunk014,1082,0.767627,95,"2.7, side 56 ff., om ”The situation of Dublin returnees”, hvoraf fremgår blandt andet:
“Asylum seekers who are returned from other Member States in principle do not face any obstacles in accessing the territory of Bulgaria upon return."
131,High Court Extradition Denials,dub-bulg20261_chunk001,1069,0.7676239,96,"Advokaten henviste som begrundelse for, at klagerens sag skulle behandles i Danmark, blandt andet til de generelle forhold i Bulgarien. Efter en gennemgang af sagen, udtalte Flygtningenævnet blandt andet: ”Det fremgår af udlændingelovens § 48 a, stk."
131,High Court Extradition Denials,dub-bulg20262_chunk001,1192,0.7676239,97,"Advokaten henviste som begrundelse for, at klagerens sag skulle behandles i Danmark, blandt andet til de generelle forhold i Bulgarien. Efter en gennemgang af sagen, udtalte Flygtningenævnet blandt andet: ”Det fremgår af udlændingelovens § 48 a, stk."
131,High Court Extradition Denials,29b-bul20261_chunk009,3915,0.767566,98,"Det er dog et krav i henhold til Excom Conclusion No. 58, 13. oktober 1989, at flygtningen i første asyllandet bliver ”treated in accordance with recognized basic human standards”. Efter Flygtningenævnets praksis er der i den forbindelse blevet lagt vægt på blandt andet, om udlændingen har adgang til bolig, lægehjælp, mulighed for ansættelse i den private eller offentlige sektor mv."
131,High Court Extradition Denials,29b-ita20261_chunk010,5689,0.767566,99,"Det er dog et krav i henhold til Excom Conclusion No. 58, 13. oktober 1989, at flygtningen i første asyllandet bliver ”treated in accordance with recognized basic human standards”. Efter Flygtningenævnets praksis er der i den forbindelse blevet lagt vægt på blandt andet, om udlændingen har adgang til bolig, lægehjælp, mulighed for ansættelse i den private eller offentlige sektor mv."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk027,1095,0.87113523,0,"In the few cases when the returnees are not detained after their arrival, usually – due to administrative or institutional entanglements, they may face homelessness and destitution because of their irregular status in Bulgaria and the lack of valid residence and/or identity documents."
55,Bulgarian Returnee Asylum Challenges,bulg20263_chunk012,1150,0.8607601,1,"In both cases, no decision on the merits is issued, therefore the procedure can be reopened.
-If, however, the returnee’s asylum application was rejected with a final decision on the merits before, or after, leaving Bulgaria, and the decision was served in absentia and therefore became final, the returnee is transferred to one of the immigration pre-removal facilities, usually to the Busmantsi de"
55,Bulgarian Returnee Asylum Challenges,bulg20263_chunk010,1148,0.8599373,2,"This decision depends on the phase of the Bulgarian asylum procedure of the Dublin returnee as outlined below:  
-If the returnee has a pending asylum application in Bulgaria, or the procedure was terminated because of the returnee’s absconding, he or she is transferred to a SAR reception centre."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk025,1093,0.8587332,3,"If, however, the Dublin returnee is among those, whose asylum procedures ended prior their return to Bulgaria with a refusal in absentia on the merits (substance), they are treated as irregular migrants with no access to the labour market, health care system or any other services that require legal residence and an identity document."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk014,1082,0.85561836,4,"2.7, side 56 ff., om ”The situation of Dublin returnees”, hvoraf fremgår blandt andet:
“Asylum seekers who are returned from other Member States in principle do not face any obstacles in accessing the territory of Bulgaria upon return."
55,Bulgarian Returnee Asylum Challenges,bulg20263_chunk008,1146,0.85493755,5,"Om de generelle forhold for Dublin-returnees i Bulgarien, herunder sårbare ansøgere, er i den nævnte rapport fra AIDA anført blandt andet følgende, side 57:
“Asylum seekers who are returned from other Member States in principle do not face any obstacles in accessing the territory of Bulgaria upon return."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk016,1084,0.8528334,6,"- If, however, the returnee’s asylum application was rejected with a final decision on the merits before, or after, leaving Bulgaria, and the decision was served in absentia and therefore became final, the returnee is transferred to one of the immigration pre-removal facilities, usually to the Busmantsi detention centre in Sofia, but also to the Lyubimets detention centre near the Turkish border."
55,Bulgarian Returnee Asylum Challenges,bulg20263_chunk016,1154,0.85185695,7,"Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum procedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk017,1085,0.84409845,8,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim. …
Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum p"
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk013,1081,0.84404516,9,"Forholdene for Dublin-returnees i Bulgarien er nærmere beskrevet i AIDA´s seneste rapport, ”Country Report Bulgaria, Update on 2025” fra maj 2026, under ”Asylum Procedure”, pkt. C."
55,Bulgarian Returnee Asylum Challenges,bulg20263_chunk011,1149,0.8400786,10,"In the past, the SAR usually suspended asylum procedures when asylum seekers had left Bulgaria before their procedures were completed. After the amendments of the law in 2020, the SAR obtained the right to directly terminate (discontinue) the asylum procedure in such cases without passing through a stage of suspension."
55,Bulgarian Returnee Asylum Challenges,bulg20263_chunk014,1152,0.8353038,11,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk015,1083,0.83244216,12,"Prior to the arrival of Dublin returnees, the SAR informs the Border Police of the expected arrival and indicates whether the returnee should be transferred to a reception centre or to immigration pre-removal detention facility. This decision depends on the phase of the Bulgarian asylum procedure of the Dublin returnee as outlined below:"
55,Bulgarian Returnee Asylum Challenges,fran20264_chunk014,2064,0.82259846,13,"When the incoming transfer concerns an asylum seeker who has previously abandoned their application and left the country, a new claim is considered as subsequent application. Dublin returnees further face important obstacles in accessing reception centres that is the same difficulties as all asylum seekers in France in securing housing."
55,Bulgarian Returnee Asylum Challenges,dub-fran20262_chunk017,3370,0.82259846,14,"When the incoming transfer concerns an asylum seeker who has previously abandoned their application and left the country, a new claim is considered as subsequent application. Dublin returnees further face important obstacles in accessing reception centres that is the same difficulties as all asylum seekers in France in securing housing."
55,Bulgarian Returnee Asylum Challenges,dub-fran20263_chunk018,2031,0.82259846,15,"When the incoming transfer concerns an asylum seeker who has previously abandoned their application and left the country, a new claim is considered as subsequent application. Dublin returnees further face important obstacles in accessing reception centres that is the same difficulties as all asylum seekers in France in securing housing."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk056,1124,0.81930494,16,"I maj 2024 har SAR oplyst til EUAA, at Dublin returnees med en afsluttet asylsag i Bulgarien, ofte vil blive overført til detentionscentrene Busmantsi eller Lyubimets, selv hvis de indgiver en fornyet asylansøgning. Af Asyl in der Kirches rapport fremgår tilsvarende, at Dublin returnees, som indgiver en fornyet asylansøgning, frihedsberøves imens ansøgningen behandles."
55,Bulgarian Returnee Asylum Challenges,dub-fran20262_chunk014,3367,0.819197,17,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk063,1131,0.8156501,18,"Af AIDA rapporten fremgår, at Dublin returnees, som har fået afslag på deres asylsag i Bulgarien, ikke har adgang til arbejdsmarkedet, sundhedssystemet eller andre services, som kræver lovligt ophold og et identitetskort. I de få tilfælde, hvor de ikke frihedsberøves ved ankomsten til Bulgarien, fordi de betragtes som irregulære migranter, risikerer de hjemløshed."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk018,1086,0.81551117,19,"rocedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk049,1117,0.81400394,20,"6.3, om ”Dublin returnees med afsluttede asylsager”, blandt andet:
”SAR har i maj 2024 oplyst til EUAA, at Dublin returnees, som tidligere har fået afslag på asyl i Bulgarien, efter ankomsten til Bulgarien betragtes som udlændinge med illegalt ophold i Bulgarien."
55,Bulgarian Returnee Asylum Challenges,dub-fran20263_chunk015,2028,0.8127932,21,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. [*] On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place."
55,Bulgarian Returnee Asylum Challenges,fran20264_chunk011,2061,0.8127932,22,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. [*]On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk065,1133,0.81220317,23,"I rapporten konkluderes, at returnees, som ikke får adgang til indkvartering, søger nødløsninger såsom prekære og overfyldte private boliger, og at de som ikke kan finde en sådan uformel løsning, ofte forlader Bulgarien igen.” 
Bulgarien har som anført accepteret at tilbagetage klageren efter Dublinforordningens artikel 18, stk."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk026,1094,0.81199336,24,"In the majority of cases, these returnees are arrested upon return and detained in Busmantsi or Lyubimets pre-removal immigration centres to further enable their removal."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk045,1113,0.8115981,25,"In Busmantsi detention centre, unlike in Lyubimets, detained migrants had no guaranteed access to daily outdoor exercise; such only provided for 25 to 30 minutes at a time, with asylum seekers detained at SAR closed ward with no outdoor exercise on weekends and public holidays, due to the shortage of available SAR staff. ECPT indicated that latter as “a truly deplorable state of affairs.”"
55,Bulgarian Returnee Asylum Challenges,dub-pole20262_chunk011,2418,0.81072617,26,"Endvidere har nævnet lagt vægt på, at det af den nævnte AIDA-rapport fremgår: ”Other challenges are similar to the challenges Polish nationals face as well: long waiting times to have an appointment with a specialist, costly private medical services and expensive medicines.” jf. side 148, og: ”Some recurring issues also include - despite the abovementioned language and cultural barrier – differenc"
55,Bulgarian Returnee Asylum Challenges,dub-fran20263_chunk010,2023,0.80985284,27,"If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure. If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications)."
55,Bulgarian Returnee Asylum Challenges,fran20264_chunk006,2056,0.80985284,28,"If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure. If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications)."
55,Bulgarian Returnee Asylum Challenges,dub-fran20262_chunk009,3362,0.8098488,29,"If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications). Support and assistance to Dublin returnees remains complicated."
55,Bulgarian Returnee Asylum Challenges,dub-bulg20261_chunk039,1107,0.80731416,30,"In its 2024 report, ECPT found that, unlike in 2018, detainees at the Lyubimets detention center had access to the toilet at night; however, such access was still extremely limited or even inexistent in Busmantsi, which is totally unacceptable."
55,Bulgarian Returnee Asylum Challenges,dub-belg20261_chunk018,2486,0.80714244,31,"Between the moment of the subsequent application and the admissibility decision by the CGRS, asylum applicants who are refused reception nevertheless have the right to medical assistance from Fedasil and to free legal representation. Once the CGRS has deemed the application admissible, the right to access reception is reactivated."
55,Bulgarian Returnee Asylum Challenges,dub-belg20262_chunk024,2543,0.80714244,32,"Between the moment of the subsequent application and the admissibility decision by the CGRS, asylum applicants who are refused reception nevertheless have the right to medical assistance from Fedasil and to free legal representation. Once the CGRS has deemed the application admissible, the right to access reception is reactivated."
55,Bulgarian Returnee Asylum Challenges,fran20264_chunk013,2063,0.8070229,33,"In Lyon, the situation is similar upon arrival of returnees at Saint-Exupéry airport. The returnees are not received at their arrival and not supported. They are supposed to present themselves at the SPADA run by Forum réfugiés to be registered before submitting their claim. They encounter the same difficulties in terms of accommodation to the conditions in Paris."
55,Bulgarian Returnee Asylum Challenges,dub-fran20262_chunk016,3369,0.8070229,34,"In Lyon, the situation is similar upon arrival of returnees at Saint-Exupéry airport. The returnees are not received at their arrival and not supported. They are supposed to present themselves at the SPADA run by Forum réfugiés to be registered before submitting their claim. They encounter the same difficulties in terms of accommodation to the conditions in Paris."
