qid,docid,docno,query,text,score,rank
3,2552,dub-belg20262_chunk033,flygtningenævnet asylum decisions,"In several cases, Fedasil has reviewed its decision after intervention by the Federal Mediator and has granted the applicants reception.” Det hedder videre i samme publikation pkt. A.1.3. (s.",-11.319560050964355,76
3,2061,fran20264_chunk011,flygtningenævnet asylum decisions,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. [*]On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place.",-11.447011947631836,77
3,2031,dub-fran20263_chunk018,flygtningenævnet asylum decisions,"When the incoming transfer concerns an asylum seeker who has previously abandoned their application and left the country, a new claim is considered as subsequent application. Dublin returnees further face important obstacles in accessing reception centres that is the same difficulties as all asylum seekers in France in securing housing.",-11.486648559570312,78
3,2064,fran20264_chunk014,flygtningenævnet asylum decisions,"When the incoming transfer concerns an asylum seeker who has previously abandoned their application and left the country, a new claim is considered as subsequent application. Dublin returnees further face important obstacles in accessing reception centres that is the same difficulties as all asylum seekers in France in securing housing.",-11.486648559570312,79
3,3370,dub-fran20262_chunk017,flygtningenævnet asylum decisions,"When the incoming transfer concerns an asylum seeker who has previously abandoned their application and left the country, a new claim is considered as subsequent application. Dublin returnees further face important obstacles in accessing reception centres that is the same difficulties as all asylum seekers in France in securing housing.",-11.486648559570312,80
3,2028,dub-fran20263_chunk015,flygtningenævnet asylum decisions,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. [*] On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place.",-11.517839431762695,81
3,1089,dub-bulg20261_chunk021,flygtningenævnet asylum decisions,"If there is no available place food and accommodation in reception centres of the asylum agency SAR, Dublin returnees will have to secure accommodation and nutrition at their own expenses.",-11.533227920532227,82
3,3367,dub-fran20262_chunk014,flygtningenævnet asylum decisions,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place.",-11.567460060119629,83
3,3393,dub-fran20262_chunk040,flygtningenævnet asylum decisions,"If we compare the number of asylum applications pending at the end of 2024 according to Eurostat (147,950) and the number of asylum seekers benefitting from reception conditions at this date (90,329 persons in total at the end of December 2024 according to OFII), this means more than 50,000 asylum seekers do not have reception conditions in France.",-11.660842895507812,84
3,2024,dub-fran20263_chunk011,flygtningenævnet asylum decisions,"Support and assistance to Dublin returnees remains complicated. The humanitarian emergency reception centre (Permanence d’accueil d’urgence humanitaire, PAUH) run by the Red Cross based next to Roissy – Charles de Gaulle airport aims to provide people released from the transit zone, after a court decision, with legal and social support.",-11.921126365661621,85
3,2057,fran20264_chunk007,flygtningenævnet asylum decisions,"Support and assistance to Dublin returnees remains complicated. The humanitarian emergency reception centre (Permanence d’accueil d’urgence humanitaire, PAUH) run by the Red Cross based next to Roissy – Charles de Gaulle airport aims to provide people released from the transit zone, after a court decision, with legal and social support.",-11.921126365661621,86
3,3382,dub-fran20262_chunk029,flygtningenævnet asylum decisions,"OFII is competent to decide on the suspension, withdrawal or refusal of material reception conditions. As required by European law, recalled by the Council of State in 2019, decisions on refusal or withdrawal of material reception conditions must be written and motivated.",-11.930129051208496,87
3,1204,dub-bulg20262_chunk013,flygtningenævnet asylum decisions,"It often creates an environment which does not allow the applicant to present properly his accounts in a detailed and systematic way, thus preventing the case worker from clarifying the relevant facts and circumstances for the decision-making process.”
Det fremgår af en anmeldelsesrapport af [vinteren 2024/2025] om klagerens henvendelse i [politikreds] samme dag, at klageren er døvstum og alene k",-12.021732330322266,88
3,2478,dub-belg20261_chunk010,flygtningenævnet asylum decisions,"Recent case law of the CALL concerning Afghan applicants confirmed this. An appeal to the CALL against an inadmissibility decision should be made within 10 days, or 5 days when the applicant is in detention. The appeal has an automatic suspensive effect, except where: a. The CGRS deems that there is no risk of direct or indirect refoulement; and b.",-12.200517654418945,89
3,2535,dub-belg20262_chunk016,flygtningenævnet asylum decisions,"Recent case law of the CALL concerning Afghan applicants confirmed this. An appeal to the CALL against an inadmissibility decision should be made within 10 days, or 5 days when the applicant is in detention. The appeal has an automatic suspensive effect, except where: a. The CGRS deems that there is no risk of direct or indirect refoulement; and b.",-12.200517654418945,90
3,2550,dub-belg20262_chunk031,flygtningenævnet asylum decisions,"In certain cases, subsequent applicants obtained reception after challenging such decisions before the courts. This means that the access to the right to reception in these cases often depends on whether the applicant is supported by an experienced lawyer.",-12.20451545715332,91
3,2493,dub-belg20261_chunk025,flygtningenævnet asylum decisions,"In certain cases, subsequent applicants obtained reception after challenging such decisions before the courts. This means that the access to the right to reception in these cases often depends on whether the applicant is supported by an experienced lawyer.",-12.295849800109863,92
3,2490,dub-belg20261_chunk022,flygtningenævnet asylum decisions,"Article 4 of the Reception Act is aligned with the recast Reception Conditions Directive and explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the individual situation of the person concerned, especially in the case vulnerable persons.",-12.395482063293457,93
3,3366,dub-fran20262_chunk013,flygtningenævnet asylum decisions,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA.",-12.426040649414062,94
3,2547,dub-belg20262_chunk028,flygtningenævnet asylum decisions,"Article 4 of the Reception Act is aligned with the recast Reception Conditions Directive and explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the individual situation of the person concerned, especially in the case vulnerable persons.",-12.501832008361816,95
3,2060,fran20264_chunk010,flygtningenævnet asylum decisions,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: [*]On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA.",-12.550429344177246,96
3,2027,dub-fran20263_chunk014,flygtningenævnet asylum decisions,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: [*] On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA.",-12.575060844421387,97
3,1086,dub-bulg20261_chunk018,flygtningenævnet asylum decisions,"rocedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia.",-12.621910095214844,98
3,3388,dub-fran20262_chunk035,flygtningenævnet asylum decisions,"However, as part of an overhaul of administrative litigation procedures foreseen elsewhere in the law, a specific procedural framework for litigation relating to decisions to refuse or withdraw MRCs was created.",-12.838011741638184,99
30,5831,erit20261_chunk031,Perceived Past Behavior   Plausibility,"Most sources had heard of consequences of evasion and desertion for family members (parents, spouse or siblings) of evaders and deserters. However, some of these sources considered that this was worse in the past. In line with this, journalist Tom Gardner found that the Eritrean government was more ‘relaxed’ now compared to earlier.",-11.0735502243042,0
30,3637,syri20263_chunk060,Perceived Past Behavior   Plausibility,"According to a Syrian lawyer DIS consulted, individuals perceived as politically active or critical of the authorities may face reprisals comparable to those experienced by government critics of any background.",-12.150674819946289,1
30,3731,syri20264_chunk025,Perceived Past Behavior   Plausibility,"According to a Syrian lawyer DIS consulted, individuals perceived as politically active or critical of the authorities may face reprisals comparable to those experienced by government critics of any background.",-12.150674819946289,2
30,1149,bulg20263_chunk011,Perceived Past Behavior   Plausibility,"In the past, the SAR usually suspended asylum procedures when asylum seekers had left Bulgaria before their procedures were completed. After the amendments of the law in 2020, the SAR obtained the right to directly terminate (discontinue) the asylum procedure in such cases without passing through a stage of suspension.",-12.930404663085938,3
35,2478,dub-belg20261_chunk010,Appeals And Revisions Of Decisions,"Recent case law of the CALL concerning Afghan applicants confirmed this. An appeal to the CALL against an inadmissibility decision should be made within 10 days, or 5 days when the applicant is in detention. The appeal has an automatic suspensive effect, except where: a. The CGRS deems that there is no risk of direct or indirect refoulement; and b.",-8.768034934997559,0
35,2535,dub-belg20262_chunk016,Appeals And Revisions Of Decisions,"Recent case law of the CALL concerning Afghan applicants confirmed this. An appeal to the CALL against an inadmissibility decision should be made within 10 days, or 5 days when the applicant is in detention. The appeal has an automatic suspensive effect, except where: a. The CGRS deems that there is no risk of direct or indirect refoulement; and b.",-8.768034934997559,1
35,3383,dub-fran20262_chunk030,Appeals And Revisions Of Decisions,"In case of suspension, a letter stating the intention to suspend material reception conditions is sent to the asylum seeker, who then has 15 days to challenge this decision through an informal appeal (i.e., written observations). All decisions relating to the refusal or withdrawal of reception conditions can be appealed before the Administrative Court under the common rules of administrative law.",-9.035309791564941,2
35,3388,dub-fran20262_chunk035,Appeals And Revisions Of Decisions,"However, as part of an overhaul of administrative litigation procedures foreseen elsewhere in the law, a specific procedural framework for litigation relating to decisions to refuse or withdraw MRCs was created.",-12.365328788757324,3
35,2488,dub-belg20261_chunk020,Appeals And Revisions Of Decisions,"If, after a final negative decision in the asylum procedure, a request for a prolongation of reception … was pending or granted and the person lodges a second or further subsequent asylum application, the Dispatching service of Fedasil will take a new decision regarding access to reception conditions in the new procedure.",-12.538463592529297,4
35,2545,dub-belg20262_chunk026,Appeals And Revisions Of Decisions,"If, after a final negative decision in the asylum procedure, a request for a prolongation of reception … was pending or granted and the person lodges a second or further subsequent asylum application, the Dispatching service of Fedasil will take a new decision regarding access to reception conditions in the new procedure.",-12.538463592529297,5
35,2550,dub-belg20262_chunk031,Appeals And Revisions Of Decisions,"In certain cases, subsequent applicants obtained reception after challenging such decisions before the courts. This means that the access to the right to reception in these cases often depends on whether the applicant is supported by an experienced lawyer.",-12.620519638061523,6
35,2493,dub-belg20261_chunk025,Appeals And Revisions Of Decisions,"In certain cases, subsequent applicants obtained reception after challenging such decisions before the courts. This means that the access to the right to reception in these cases often depends on whether the applicant is supported by an experienced lawyer.",-12.637478828430176,7
35,3362,dub-fran20262_chunk009,Appeals And Revisions Of Decisions,"If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications). Support and assistance to Dublin returnees remains complicated.",-12.909994125366211,8
35,3390,dub-fran20262_chunk037,Appeals And Revisions Of Decisions,"In Lyon, Marseille, Paris and its surroundings, no subsequent claimants can benefit from reception conditions. In a few cases, subsequent claimants can benefit from these conditions after demonstrating their particular vulnerability and their specific needs in terms of accommodation. It is also possible after these 15 days to lodge an appeal before the administrative court.",-13.145052909851074,9
35,2487,dub-belg20261_chunk019,Appeals And Revisions Of Decisions,"Asylum applicants must then present themselves to the Dispatching service at Fedasil’s arrival centre to be allocated a reception place. If the asylum applicant has not obtained reception from Fedasil during the first stage of the procedure and the CGRS declares the subsequent asylum application inadmissible, they will not be entitled to reception during the appeal with the CALL.",-13.283857345581055,10
35,2544,dub-belg20262_chunk025,Appeals And Revisions Of Decisions,"Asylum applicants must then present themselves to the Dispatching service at Fedasil’s arrival centre to be allocated a reception place. If the asylum applicant has not obtained reception from Fedasil during the first stage of the procedure and the CGRS declares the subsequent asylum application inadmissible, they will not be entitled to reception during the appeal with the CALL.",-13.283857345581055,11
35,2491,dub-belg20261_chunk023,Appeals And Revisions Of Decisions,"Health care and a dignified standard of living should be always ensured. According to the Constitutional Court, the decision to refuse reception in such cases can only be taken in cases of abuse of the asylum procedure, e.g. when the person applies for asylum for the sole purpose of extending the right to reception.",-13.30788516998291,12
35,3391,dub-fran20262_chunk038,Appeals And Revisions Of Decisions,The law describes the procedure to be followed by reception centres management and by the Prefect once a decision on the asylum claim which ends the right to remain has been adopted. OFII informs the reception centre management where the asylum seeker is accommodated that the right to reception conditions has ended and that the provision of accommodation will be terminated upon a specific date.,-13.30944538116455,13
35,2483,dub-belg20261_chunk015,Appeals And Revisions Of Decisions,"Although the Reception Act explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the particular situation of the person concerned, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by th",-13.312758445739746,14
35,2540,dub-belg20262_chunk021,Appeals And Revisions Of Decisions,"Although the Reception Act explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the particular situation of the person concerned, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by th",-13.336036682128906,15
35,3382,dub-fran20262_chunk029,Appeals And Revisions Of Decisions,"OFII is competent to decide on the suspension, withdrawal or refusal of material reception conditions. As required by European law, recalled by the Council of State in 2019, decisions on refusal or withdrawal of material reception conditions must be written and motivated.",-13.336116790771484,16
35,2037,dub-fran20263_chunk024,Appeals And Revisions Of Decisions,"After having registered their claim at the Prefecture, asylum seekers receive the asylum claim certificate that allows them to remain legally on French territory until: [*] The end of the asylum procedure; [*] A negative first instance decision for inadmissible claims and certain categories of claims rejected in an accelerated procedure – safe country of origin, subsequent application, threat to p",-13.402173042297363,17
35,2548,dub-belg20262_chunk029,Appeals And Revisions Of Decisions,"Health care and a dignified standard of living should be always ensured. According to the Constitutional Court, the decision to refuse reception in such cases can only be taken in cases of abuse of the asylum procedure, e.g. when the person applies for asylum for the sole purpose of extending the right to reception.",-13.504975318908691,18
35,2070,fran20264_chunk020,Appeals And Revisions Of Decisions,"After having registered their claim at the Prefecture, asylum seekers receive the asylum claim certificate that allows them to remain legally on French territory until: [*] The end of the asylum procedure; [*]A negative first instance decision for inadmissible claims and certain categories of claims rejected in an accelerated procedure – safe country of origin, subsequent application, threat to pu",-13.520538330078125,19
35,2543,dub-belg20262_chunk024,Appeals And Revisions Of Decisions,"Between the moment of the subsequent application and the admissibility decision by the CGRS, asylum applicants who are refused reception nevertheless have the right to medical assistance from Fedasil and to free legal representation. Once the CGRS has deemed the application admissible, the right to access reception is reactivated.",-13.561532020568848,20
35,2486,dub-belg20261_chunk018,Appeals And Revisions Of Decisions,"Between the moment of the subsequent application and the admissibility decision by the CGRS, asylum applicants who are refused reception nevertheless have the right to medical assistance from Fedasil and to free legal representation. Once the CGRS has deemed the application admissible, the right to access reception is reactivated.",-13.566329956054688,21
35,2547,dub-belg20262_chunk028,Appeals And Revisions Of Decisions,"Article 4 of the Reception Act is aligned with the recast Reception Conditions Directive and explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the individual situation of the person concerned, especially in the case vulnerable persons.",-13.585222244262695,22
35,3376,dub-fran20262_chunk023,Appeals And Revisions Of Decisions,"After having registered their claim at the Prefecture, asylum seekers receive the asylum claim certificate that allows them too remain legally on French territory until: The end of the asylum procedure; A negative first instance decision for inadmissible claims and certain categories of claims rejected in an accelerated procedure – safe country of origin, subsequent application, threat to public o",-13.640326499938965,23
35,2490,dub-belg20261_chunk022,Appeals And Revisions Of Decisions,"Article 4 of the Reception Act is aligned with the recast Reception Conditions Directive and explicitly states that decisions which limit or withdraw the right to reception should be in line with the principle of proportionality, individually motivated and based on the individual situation of the person concerned, especially in the case vulnerable persons.",-13.648799896240234,24
35,2492,dub-belg20261_chunk024,Appeals And Revisions Of Decisions,"In practice, however, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by the CGRS, mostly through standardised refusal decisions. On multiple occasions, labour tribunals have ordered Fedasil to motivate such decisions individually and consider all case elements.",-13.688787460327148,25
35,2549,dub-belg20262_chunk030,Appeals And Revisions Of Decisions,"In practice, however, Fedasil almost systematically refuses to assign a reception place to subsequent applicants until their asylum application is declared admissible by the CGRS, mostly through standardised refusal decisions. On multiple occasions, labour tribunals have ordered Fedasil to motivate such decisions individually and consider all case elements.",-13.688787460327148,26
35,2023,dub-fran20263_chunk010,Appeals And Revisions Of Decisions,"If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure. If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications).",-13.701519012451172,27
35,2056,fran20264_chunk006,Appeals And Revisions Of Decisions,"If the asylum seeker comes from a safe country of origin, their application is examined under the accelerated procedure. If the asylum application had already received a final negative decision from the CNDA, the asylum seeker may apply to OFPRA for a re-examination only if they possess new evidence (see section on Subsequent Applications).",-13.701519012451172,28
35,3363,dub-fran20262_chunk010,Appeals And Revisions Of Decisions,"The humanitarian emergency reception centre (Permanence d’accueil d’urgence humanitaire, PAUH) run by the Red Cross based next to Roissy – Charles de Gaulle airport aims to provide people released from the transit zone, after a court decision, with legal and social support.",-13.710010528564453,29
35,1086,dub-bulg20261_chunk018,Appeals And Revisions Of Decisions,"rocedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia.",-13.73320484161377,30
35,1152,bulg20263_chunk014,Appeals And Revisions Of Decisions,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim.",-13.76028060913086,31
35,2476,dub-belg20261_chunk008,Appeals And Revisions Of Decisions,"The CGRS should take this decision within 10 working days after receiving the application from the Immigration Office. If the person is in detention, this decision should be taken within 2 working days. If the CGRS declares the application admissible, it examines the merits under the Accelerated Procedure. The final decision should be made within 15 working days.",-13.794116973876953,32
35,2533,dub-belg20262_chunk014,Appeals And Revisions Of Decisions,"The CGRS should take this decision within 10 working days after receiving the application from the Immigration Office. If the person is in detention, this decision should be taken within 2 working days. If the CGRS declares the application admissible, it examines the merits under the Accelerated Procedure. The final decision should be made within 15 working days.",-13.794116973876953,33
35,2495,dub-belg20261_chunk027,Appeals And Revisions Of Decisions,"In several cases, Fedasil has reviewed its decision after intervention by the Federal Mediator and has granted the applicants reception.” Det hedder videre i samme publikation pkt. A.1.3. (s.",-13.803756713867188,34
35,1204,dub-bulg20262_chunk013,Appeals And Revisions Of Decisions,"It often creates an environment which does not allow the applicant to present properly his accounts in a detailed and systematic way, thus preventing the case worker from clarifying the relevant facts and circumstances for the decision-making process.”
Det fremgår af en anmeldelsesrapport af [vinteren 2024/2025] om klagerens henvendelse i [politikreds] samme dag, at klageren er døvstum og alene k",-13.82579517364502,35
35,2057,fran20264_chunk007,Appeals And Revisions Of Decisions,"Support and assistance to Dublin returnees remains complicated. The humanitarian emergency reception centre (Permanence d’accueil d’urgence humanitaire, PAUH) run by the Red Cross based next to Roissy – Charles de Gaulle airport aims to provide people released from the transit zone, after a court decision, with legal and social support.",-13.902729034423828,36
35,1084,dub-bulg20261_chunk016,Appeals And Revisions Of Decisions,"- If, however, the returnee’s asylum application was rejected with a final decision on the merits before, or after, leaving Bulgaria, and the decision was served in absentia and therefore became final, the returnee is transferred to one of the immigration pre-removal facilities, usually to the Busmantsi detention centre in Sofia, but also to the Lyubimets detention centre near the Turkish border.",-14.14567756652832,37
35,3816,syri20266_chunk057,Appeals And Revisions Of Decisions,"Women whose husbands are missing face complex reintegration, including reconnecting with relatives to clarify inheritance while coping with decisions about declaring the husband dead or continuing the search for him.” Der kan endvidere henvises til EUAA, Country Guidance: Syria, December 2025, pkt. 4.10 (s. 49ff) og UK Home Office, Country Policy and Information Note Syria: Women, december 2025.",-14.184844970703125,38
35,3880,syri20267_chunk057,Appeals And Revisions Of Decisions,"Women whose husbands are missing face complex reintegration, including reconnecting with relatives to clarify inheritance while coping with decisions about declaring the husband dead or continuing the search for him.” Der kan endvidere henvises til EUAA, Country Guidance: Syria, December 2025, pkt. 4.10 (s. 49ff) og UK Home Office, Country Policy and Information Note Syria: Women, december 2025.",-14.184844970703125,39
35,2024,dub-fran20263_chunk011,Appeals And Revisions Of Decisions,"Support and assistance to Dublin returnees remains complicated. The humanitarian emergency reception centre (Permanence d’accueil d’urgence humanitaire, PAUH) run by the Red Cross based next to Roissy – Charles de Gaulle airport aims to provide people released from the transit zone, after a court decision, with legal and social support.",-14.24895191192627,40
35,1150,bulg20263_chunk012,Appeals And Revisions Of Decisions,"In both cases, no decision on the merits is issued, therefore the procedure can be reopened.
-If, however, the returnee’s asylum application was rejected with a final decision on the merits before, or after, leaving Bulgaria, and the decision was served in absentia and therefore became final, the returnee is transferred to one of the immigration pre-removal facilities, usually to the Busmantsi de",-14.366642951965332,41
35,2479,dub-belg20261_chunk011,Appeals And Revisions Of Decisions,The application is either (i) a second application within one year from the final decision on the previous application and made from detention or (ii) a third or further application. Legal assistance is arranged in exactly the same way as concerning first asylum applications.,-14.3934907913208,42
35,2536,dub-belg20262_chunk017,Appeals And Revisions Of Decisions,The application is either (i) a second application within one year from the final decision on the previous application and made from detention or (ii) a third or further application. Legal assistance is arranged in exactly the same way as concerning first asylum applications.,-14.3934907913208,43
35,2552,dub-belg20262_chunk033,Appeals And Revisions Of Decisions,"In several cases, Fedasil has reviewed its decision after intervention by the Federal Mediator and has granted the applicants reception.” Det hedder videre i samme publikation pkt. A.1.3. (s.",-14.406709671020508,44
35,1148,bulg20263_chunk010,Appeals And Revisions Of Decisions,"This decision depends on the phase of the Bulgarian asylum procedure of the Dublin returnee as outlined below:  
-If the returnee has a pending asylum application in Bulgaria, or the procedure was terminated because of the returnee’s absconding, he or she is transferred to a SAR reception centre.",-14.449629783630371,45
35,1154,bulg20263_chunk016,Appeals And Revisions Of Decisions,"Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum procedure with respect to an applicant who is returned to Bulgaria under the Dublin Regulation, provided that s/he has not been issued a decision on merits while in absentia.",-14.478717803955078,46
35,1083,dub-bulg20261_chunk015,Appeals And Revisions Of Decisions,"Prior to the arrival of Dublin returnees, the SAR informs the Border Police of the expected arrival and indicates whether the returnee should be transferred to a reception centre or to immigration pre-removal detention facility. This decision depends on the phase of the Bulgarian asylum procedure of the Dublin returnee as outlined below:",-14.522017478942871,47
35,3567,syri20261_chunk053,Appeals And Revisions Of Decisions,"Women whose husbands are missing face complex reintegration, including reconnecting with relatives to clarify inheritance while coping with decisions about declaring the husband dead or continuing the search for him.” Der kan endvidere henvises til EUAA, County Guidance: Syria, december 2025, pkt. 4.10 (s. 49 ff.), og UK Home Office, Country Policy and Information Note Syria: Women, december 2025.",-14.5336275100708,48
35,3628,syri20263_chunk051,Appeals And Revisions Of Decisions,"Women whose husbands are missing face complex reintegration, including reconnecting with relatives to clarify inheritance while coping with decisions about declaring the husband dead or continuing the search for him.” Der kan endvidere henvises til EUAA, County Guidance: Syria, december 2025, pkt. 4.10 (s. 49 ff.), og UK Home Office, Country Policy and Information Note Syria: Women, december 2025.",-14.5336275100708,49
35,3698,syri20262_chunk056,Appeals And Revisions Of Decisions,"Women whose husbands are missing face complex reintegration, including reconnecting with relatives to clarify inheritance while coping with decisions about declaring the husband dead or continuing the search for him.” Der kan endvidere henvises til EUAA, County Guidance: Syria, December 2025, pkt. 4.10 (s. 49 ff.) og UK Home Office, Country Policy and Information Note Syria: Women, december 2025.",-14.564955711364746,50
35,1085,dub-bulg20261_chunk017,Appeals And Revisions Of Decisions,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim. …
Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum p",-14.606407165527344,51
41,3381,dub-fran20262_chunk028,False asylum claims and statements,"Has provided false statements concerning their identity or personal situation, in particular their financial situation; 3. Has made a subsequent application or, without legitimate reason, has not made an application within 90 days of entry into the French territory; 4. Exhibits violent behaviour or serious disrespect of the house rules of the centre.",-0.7365749478340149,0
41,1152,bulg20263_chunk014,False asylum claims and statements,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim.",-6.564441680908203,1
41,1085,dub-bulg20261_chunk017,False asylum claims and statements,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim. …
Since 2020, the LAR explicitly provides for the mandatory reopening of an asylum p",-7.916848659515381,2
41,3366,dub-fran20262_chunk013,False asylum claims and statements,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA.",-8.427525520324707,3
41,2027,dub-fran20263_chunk014,False asylum claims and statements,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: [*] On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA.",-8.571478843688965,4
41,2060,fran20264_chunk010,False asylum claims and statements,"When the relevant Prefectures are in the Paris surroundings, two situations may occur: [*]On the one hand, some Prefectures do not register the asylum claims of Dublin returnees and redirect them to the SPADA.",-8.668868064880371,5
41,2036,dub-fran20263_chunk023,False asylum claims and statements,"In practice, OFII deny asylum seekers the benefit of reception conditions whenever it has the possibility to do so.",-9.067888259887695,6
41,2069,fran20264_chunk019,False asylum claims and statements,"In practice, OFII deny asylum seekers the benefit of reception conditions whenever it has the possibility to do so.",-9.067888259887695,7
41,3375,dub-fran20262_chunk022,False asylum claims and statements,"In practice, OFII deny asylum seekers the benefit of reception conditions whenever it has the possibility to do so.",-9.067888259887695,8
41,2025,dub-fran20263_chunk012,False asylum claims and statements,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim.",-9.898388862609863,9
41,2058,fran20264_chunk008,False asylum claims and statements,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim.",-9.898388862609863,10
41,3364,dub-fran20262_chunk011,False asylum claims and statements,"For many years, without any funding to implement this activity, the centre has welcomed Dublin returnees at their arrival at the airport. The returnees are directed towards the centre by the police or the airport services. Upon their arrival at the airport, the Border Police issues a safe conduct (sauf-conduit) which mentions the Prefecture where the asylum seekers have to submit their claim.",-9.898388862609863,11
41,1168,bulg20263_chunk030,False asylum claims and statements,"Monitoring in 2025
In 2025, both vulnerability assessments and identification - as well as all follow-ups on identified cases -, remained substandard, to the point this continued to represent the most significant violation of existing obligation in the context of the asylum procedure in the course of already several years.",-10.411798477172852,12
41,1400,dub-nede20265_chunk013,False asylum claims and statements,All other residents stayed in regular asylum centres and/or temporary reception locations managed by municipalities.,-10.505013465881348,13
41,2531,dub-belg20262_chunk012,False asylum claims and statements,"102 f) anføres: ”The Immigration Office is also competent for registering subsequent applications i.e. the asylum applicant’s declaration on new elements and the reasons why they could not invoke them earlier, and transmit the claim ‘without delay’ to the CGRS.",-10.529842376708984,14
41,5527,dub-nede20262_chunk014,False asylum claims and statements,"Det fremgår om indkvarteringsforholdene blandt andet af rapportens side 19f:“Less than half of the people entitled to reception conditions (i.e. asylum seekers) as well as beneficiaries of international protection who have not been offered housing yet,were staying in regular Central Agency for the Reception of Asylum Applicants (COA) reception centres over the course of 2024 (34,675 out of 72,610 ",-10.593652725219727,15
41,1171,bulg20263_chunk033,False asylum claims and statements,"vities.

In 2025, the monitoring of these processes established that in 88% of the cases, an initial assessment form was present in the file of asylum seekers who were falling within the vulnerability definition under national law.",-10.639078140258789,16
41,3367,dub-fran20262_chunk014,False asylum claims and statements,"As it has already been mentioned in the Registration section, access to these platforms is very complicated and some returnees have to wait several weeks before getting an appointment with the organisations running them. On the other hand, some Prefectures do immediately register the asylum claims of returnees and direct them to OFII in order to find them an accommodation place.",-10.70751667022705,17
41,3394,dub-fran20262_chunk041,False asylum claims and statements,The assessment to deny or withdraw reception conditions does not take into account the risk of destitution. Asylum seekers should pay a part of accommodation cost when they have sufficient resources (very rare in practice).,-10.715398788452148,18
