qid,query,docno,text,rank,score
0,Applicant Detention and Asylum Claims,57_chunk001,The Refugee Appeals Tribunal made adverse credibility findings based on matters that had not been put to the applicant and concluded that cumulatively the applicant had not proved that she was a refugee. The applicant challenged the decision by way of judicial review. The High Court...,44,0.83219266
0,Applicant Detention and Asylum Claims,148_chunk001,The Court had to answer whether Contracting States have an obligation to grant refugee status to an asylum-seeker who can establish that he/she has a well-founded fear of persecution for reasons of one or more of the Convention grounds of the 1951 Convention [thus falling under the scope of the inclusion clauses] where the risk of persecution is based on circumstances created by the applicant's ‘o,45,0.83208543
0,Applicant Detention and Asylum Claims,938_chunk000,IThe foreign national has submitted a subsequent asylum application. The decision on that application was taken on behalf of the State Secretary by the employee of the Immigration and Naturalization Service (hereinafter: the IND) who heard the alien and also issued the intention.,47,0.83124804
0,Applicant Detention and Asylum Claims,3286_chunk001,"The Supreme Court confirmed that the application for international protection implies the suspension of the removal procedure for irregular stay that could affect the applicant, until the Administration issues an initial decision...",48,0.83113134
0,Applicant Detention and Asylum Claims,1088_chunk000,"The decision concerns two joined cases 422159 and 422160, in which the applicants requested from the OFPRA the allowance for asylum applicants and transport vouchers necessary for them to travel to a hearing for the purpose of the Dublin procedure.",51,0.8303623
0,Applicant Detention and Asylum Claims,46_chunk001,The applicant filed the action for annulment of the decision before the Regional Court in Ostrava on the last day of 15 day time limit laid down by the Act on Asylum for the actions against administrative decisions concerning international protection. The action...,52,0.830036
0,Applicant Detention and Asylum Claims,640_chunk000,"The case relates to the transfer of an asylum seeker to Germany under Dublin Regulation. The applicant requests the annulment of the decision refusing his stay and ordering his leave on medical grounds (diabetes and Parkinson's disease).

...",53,0.82994485
0,Applicant Detention and Asylum Claims,4231_chunk001,"In fact, the State Secretary rejected as inadmissible the first asylum application and did not process it on the merits because it determined that Germany was the Member State responsible to process it, according to the Dublin III Regulation. Since the time limit to transfer the applicant to Germany...",54,0.8296198
0,Applicant Detention and Asylum Claims,634_chunk001,"The Ministry of Labour, Migration and Social Security had withdrawn access to the reception system for the applicant on the ground that he had renounced the right to reception by leaving the country. The applicant, who was living in a shelter for homeless...",55,0.8294455
0,Applicant Detention and Asylum Claims,2508_chunk001,On 13 July 2018 the Federal Office and Foreigners Registration Office was informed that the applicant resided in a church asylum since 12 July 2018. By letter of...,56,0.82934165
0,Applicant Detention and Asylum Claims,197_chunk001,During the course of the Refugee Application Commissioner's examination of the applicants' file under Dublin III the applicants requested that the Commissioner exercise discretion under art.17 of the Regulation to...,57,0.82932293
0,Applicant Detention and Asylum Claims,200_chunk001,During the course of the Refugee Application Commissioner's examination of the applicants' file under Dublin III the applicants requested that the Commissioner exercise discretion under art.17 of the Regulation to...,58,0.82932293
0,Applicant Detention and Asylum Claims,914_chunk000,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.,60,0.8278238
0,Applicant Detention and Asylum Claims,170_chunk001,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the...",62,0.8267231
0,Applicant Detention and Asylum Claims,51_chunk000,"Subsequent application for international protection lodged by the applicant (national of Cameroon) in 2014 was declared inadmissible and asylum proceedings was terminated by the decision of the administrative authority, which came to the conclusion that the applicant had not presented any new elements or findings which she would be incapable to present in the previous procedure initiated by her fi",64,0.82645965
0,Applicant Detention and Asylum Claims,4231_chunk000,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application.",65,0.82631713
0,Applicant Detention and Asylum Claims,563_chunk001,"On 6 June 2017, the Central Agency for the Reception of Asylum Seekers (COA) rejected an application from a foreign national to allow the benefit of reception conditions. By decision of 5 July 2017, the Court of the Hague upheld the appeal lodged by the foreign...",66,0.8261858
0,Applicant Detention and Asylum Claims,955_chunk001,In September 2018 the application was refused by the Minister for Justice on the basis that it had not been submitted within 12 months of the grant of refugee status as required by section 56(8) of the International Protection Act 2015. The applicant then...,67,0.8259419
0,Applicant Detention and Asylum Claims,3406_chunk001,"The Federal Office for Migration and Refugees (BAMF) confirmed a Eurodac hit with regard to Croatia, where the applicants also applied for asylum.

The applicants argued that in Croatia they were receiving...",68,0.8257116
0,Applicant Detention and Asylum Claims,45_chunk000,The administrative authority considered applicant's another subsequent application (third application) for international protection inadmissible and terminated the proceedings according to the provisions of the Act on Asylum implementing Art. 33(2)(d) and Art. 40 of the Recast Asylum Procedures Directive.,69,0.82567835
0,Applicant Detention and Asylum Claims,3230_chunk000,"The applicant, an Afghan national, was denied subsidiary protection on exclusion grounds, namely that there were serious reasons for considering that he had committed a serious crime. The decision was upheld by the National Court of Asylum (CNDA), and the applicant subsequently appealed to the Council of State.",70,0.82547796
0,Applicant Detention and Asylum Claims,196_chunk000,The applicant applied for asylum in two occasions: in the United Kingdom in 2009 and in Northern Ireland in 2014 and both applications were refused by the corresponding British Authorities. The applicant moved to Ireland in August 2016 where he submitted a new asylum application.,71,0.82543826
0,Applicant Detention and Asylum Claims,1573_chunk000,"The applicants, nationals of Syria, are members of a family who arrived in Spain through the resettlement programme 2015 for refugees. By decisions of 4 October 2017 of the Deputy Secretary of the Interior, they were granted subsidiary protection. They appealed that decision arguing that they should be granted refugee status and not subsidiary protection.",72,0.82508874
0,Applicant Detention and Asylum Claims,3409_chunk000,"The applicant contested a Dublin transfer to Lithuania, which was determined by the Federal Office for Migration and Refugees (BAMF) as the state responsible for the examination of the application based on Article 18(1)(b) of the Dublin III Regulation, as the applicant, according to documents submitted, applied for asylum in Lithuania.",73,0.8248877
0,Applicant Detention and Asylum Claims,562_chunk001,"This moment is important for the commencement date of the temporary asylum residence permit granted to the foreign national.

By decision...",76,0.8245623
0,Applicant Detention and Asylum Claims,22_chunk000,"The Finnish Immigration Service had rejected asylum seeker A's application for asylum and residence permit and decided to return him to his country of origin, Iraq. On 29 June 2017 A. requested permission to appeal the decision of the Administrative Court and to be granted international protection.",77,0.82422465
0,Applicant Detention and Asylum Claims,3137_chunk000,"The applicant, Colombian national, applied for international protection on 4 September 2019 and he was informed on the same day of his rights in the asylum procedure, including the right to free legal aid from the state in case he lacked sufficient financial resources. The applicant was handed over a form where he could tick the services he requires.",78,0.8241987
0,Applicant Detention and Asylum Claims,639_chunk000,"This case refers to the transfer of an asylum applicant with a new-born child to Spain under Dublin Regulation. In absence of information for adequate reception conditions and individual guarantees for their transfer back, the authorities didn't review closely the evidence regarding a real risk of treatment prohibited by Article 3 of the ECHR

...",79,0.82363904
0,Applicant Detention and Asylum Claims,643_chunk000,As per the published press release: The Council of State validates the criteria to be met by a new asylum application to be admissible.,80,0.8235669
0,Applicant Detention and Asylum Claims,54_chunk001,"Pending the determination of an application for refugee status, applicants are required to live in State provided accommodation known as direct provision, and provided in...",81,0.82287055
0,Applicant Detention and Asylum Claims,218_chunk000,"In the present case the applicant, Ms. Danqua, (Ghanaian national), made a very belated application for subsidiary protection on 8th October 2013, having first applied for refugee status in 2010 and having been refused asylum following a decision of the Refugee Appeal Tribunal in January 2011.",83,0.82162035
0,Applicant Detention and Asylum Claims,557_chunk000,"Appeal against the decision of the Court of The Hague, Middelburg seat, of January 12, 2017 in case no. 16/29461 by which the State Secretary for Justice and Security rejected an application from the foreign national to grant her a temporary asylum residence permit and issued an entry ban against her. ...",84,0.8215709
0,Applicant Detention and Asylum Claims,209_chunk000,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application.",85,0.82119644
0,Applicant Detention and Asylum Claims,3275_chunk000,"The applicant, a Syrian national, applied for international protection on 2 October 2021 in Austria. As he had already applied for international protection in Malta in September 2021, the Federal Office for Immigration and Asylum (BFA) requested the Maltese authorities to take back the applicant, which Malta accepted.",86,0.821167
0,Applicant Detention and Asylum Claims,954_chunk001,"They subsequently brought judicial review proceedings challenging the manner in which their applications had been processed by the Refugee Applications Commissioner, arising from the fact that the Commissioner had established a “case processing panel of legal graduates” to perform “case processing” in relation to applications...",88,0.8210064
0,Applicant Detention and Asylum Claims,1564_chunk000,HA applied for asylum in May 2015 alleging that he is registered with UNRWA and that upon return to Gaza he is at risk of being killed or subjected to inhuman or degrading treatment.,89,0.8209526
0,Applicant Detention and Asylum Claims,643_chunk001,"Article L.723-16 of the CESEDA makes the admissibility of a request for reconsideration of an asylum application subject, on the one hand, to the presentation of new facts which have occurred or revealed after the rejection of the previous application or new evidence and, secondly, the finding that their probative value is capable of modifying the...",91,0.8204882
0,Applicant Detention and Asylum Claims,931_chunk001,The appellant had been granted subsidiary protection status in Denmark in 2015. The individual's family was granted asylum in...,92,0.8204382
0,Applicant Detention and Asylum Claims,3232_chunk001,"This provision authorised access to the labour market to applicants who did not receive a decision from OFPRA within six months from their application, due to circumstances beyond their control, excluding Dublin applicants awaiting for their transfer to the Member State responsible to examine their asylum...",94,0.8198006
0,Applicant Detention and Asylum Claims,4036_chunk000,The case concerned an application for asylum submitted by an applicant from Iraq and for which the Finnish Immigration Service considered that he had a well-founded fear of persecution based on religious grounds but excluded him from protection for alleged commission of a serious non-political crime.,95,0.8195018
0,Applicant Detention and Asylum Claims,584_chunk000,"The applicant sought judicial review of the decision to refuse him asylum in Ireland, which he had applied for on the basis of fear of persecution due to issues with the Taliban and Lashkar-e-Islam. The applicant had tactically not applied for asylum in another Member State, which was a factor the decision maker was permitted to take into consideration.",96,0.8190692
0,Applicant Detention and Asylum Claims,205_chunk000,"The applicant sought the leave of the Supreme Court to appeal against the decision of the High Court refusing leave to seek judicial review on two points: that there were substantial grounds necessary for leave to argue (1) that the RAC had unlawfully delegated the refugee status investigation to a contractor, and (2) that in circumstances where the High Court had granted leave on that point in ot",98,0.8187125
0,Applicant Detention and Asylum Claims,582_chunk001,"The applicant submitted that in dismissing his explanation of suffering a mental disability, the Tribunal acted in breach of the national protection legislation, the EU Charter of Fundamental Freedoms and the European Convention on Human...",99,0.8186557
1,"Emigration, Asylum, And 2019 Report",2508_chunk001,On 13 July 2018 the Federal Office and Foreigners Registration Office was informed that the applicant resided in a church asylum since 12 July 2018. By letter of...,25,0.8243292
1,"Emigration, Asylum, And 2019 Report",181_chunk001,"However, it is recognized that individuals fleeing persecution may have to resort to the use of false papers to make good their escape. Therefore, under section 31 of the Immigration and Asylum Act 1999...",28,0.8187555
1,"Emigration, Asylum, And 2019 Report",5761_chunk001,"On 7 November 2023, the State Secretariat for Migration (SEM) rejected their asylum application and ordered their transfer to Romania. By separate decision, also dated 7 November 2023, the SEM rejected the...",36,0.80646276
1,"Emigration, Asylum, And 2019 Report",3406_chunk001,"The Federal Office for Migration and Refugees (BAMF) confirmed a Eurodac hit with regard to Croatia, where the applicants also applied for asylum.

The applicants argued that in Croatia they were receiving...",40,0.8051176
1,"Emigration, Asylum, And 2019 Report",4184_chunk001,"The State Secretary for Justice and Security postponed the decision on her entry to the Netherlands and by decision of 29 March 2023, the State Secretary imposed a custodial measure for the duration of the processing of her asylum application in the border procedure (Article 6, third paragraph, of the Aliens Act 2000). The applicant...",42,0.80177534
1,"Emigration, Asylum, And 2019 Report",943_chunk000,"In its rulings of 1 February 2017, ECLI:NL:RVS:2017:209 and ECLI:NL:RVS:2017:210, the Council of State found that the Minister for Migration had rightly designated Morocco as a safe country of origin and that the information provided in this case does not lead to a...",43,0.801054
1,"Emigration, Asylum, And 2019 Report",54_chunk000,"Section 9 of the Refugee Act 1996 provided that a person seeking asylum is entitled to enter the State and remain while the application for refugee status is processed. Section 9(4) also provided however, that an applicant shall not seek or enter employment before final determination of his or her application for a declaration.",46,0.7981857
1,"Emigration, Asylum, And 2019 Report",108_chunk000,According the ECHR's Information Note 213 (December 2017): The applicant entered Switzerland in 2009 and applied for asylum on the grounds that he had been imprisoned and tortured in his country of origin (Iran) after taking part in a demonstration there. His application was rejected after the Swiss authorities found that his account was not credible.,52,0.79633224
1,"Emigration, Asylum, And 2019 Report",938_chunk000,IThe foreign national has submitted a subsequent asylum application. The decision on that application was taken on behalf of the State Secretary by the employee of the Immigration and Naturalization Service (hereinafter: the IND) who heard the alien and also issued the intention.,55,0.79612005
1,"Emigration, Asylum, And 2019 Report",61_chunk000,"(provided by UNHCR): The FAC ruled that Eritreans leaving their country illegally no longer face punishment upon return amounting to persecution. Without specifying this further, the Court held that “other factors” had to come to play to constitute a well-founded fear. The possibility of a recruitment could amount to a violation of Art. 3 and 4 ECHR, but was not relevant under the 1951 Convention.",56,0.79498625
1,"Emigration, Asylum, And 2019 Report",5889_chunk000,"The applicants, F.S. and A.S., two brothers who fled Afghanistan after losing their parents in a bombing, travelled through Pakistan, Iran, Turkey, Bulgaria and Serbia before arriving in the Hungarian transit zone in Röszke on 24 October 2017. There, they were detained in a 5-person container on their own and applied for asylum.",58,0.7944789
1,"Emigration, Asylum, And 2019 Report",3981_chunk000,"The case concerned an applicant from Belarus, a mother with her minor son who applied for asylum in Slovakia claiming a fear of persecution upon return to her home country due to opposition to the current regime. She claimed to have publicly and actively participated in anti-government protests following the 2020 presidential elections, within the territory of Slovakia.",59,0.793489
1,"Emigration, Asylum, And 2019 Report",960_chunk001,On 15 January 2015 the Office of the Refugee Applications Commissioner made an information request to the United Kingdom...,65,0.7918757
1,"Emigration, Asylum, And 2019 Report",633_chunk000,"The legal question concerned a situation in which the applicant (a third country national) claimed asylum based on events that had happened in another EU MS in which the applicant had lived and towards which the Dublin Regulation was applicable. In the current case, a Nigerian national claimed she was in danger of persecution and serious harm in Spain due to her ex-husband.",66,0.7918501
1,"Emigration, Asylum, And 2019 Report",1087_chunk000,"According to the ECtHR Press release (available at http://hudoc.echr.coe.int/eng-press?i=003-2327920-2491345):

The applicants are: C.G., a Turkish national, born in 1968, and currently living in Turkey following his deportation from Bulgaria; and his wife and daughter, T.H.G. and T.C.G, both Bulgarian nationals, born in Bulgaria in 1968 and...",67,0.7911966
1,"Emigration, Asylum, And 2019 Report",921_chunk000,"The case concerns the validity of the Immigration Board's decision on expulsion with two years of entry ban after serious violations of the Immigration Act. The question is whether the expulsion is disproportionate to the foreigner's children, cf. the Immigration Act section 70, Article 8 of the European Convention on Human Rights (ECHR) and Article 3 of the Convention on the Rights of the Child.",69,0.7906661
1,"Emigration, Asylum, And 2019 Report",3409_chunk000,"The applicant contested a Dublin transfer to Lithuania, which was determined by the Federal Office for Migration and Refugees (BAMF) as the state responsible for the examination of the application based on Article 18(1)(b) of the Dublin III Regulation, as the applicant, according to documents submitted, applied for asylum in Lithuania.",73,0.78903365
1,"Emigration, Asylum, And 2019 Report",926_chunk000,"As a result of the fundamental change in the political situation in Ethiopia since April 2018, people need because of their membership in an organization active in exile policy in Germany that is closely related to one of the organizations of the Ginbot7, OLF or ONLF that was classified as a terrorist organization in Ethiopia by summer 2018, or because of an exile policy activity for such an organ",75,0.78851163
1,"Emigration, Asylum, And 2019 Report",913_chunk001,"The Swedish Migration Court of Appeal referred to Article 15 (5) and (6) of the Return Directive as well as to the relevant provisions of the Swedish law and it held that within the same enforcement of a removal decision, an applicant can be held in detention for a maximum of...",78,0.7881291
1,"Emigration, Asylum, And 2019 Report",563_chunk001,"On 6 June 2017, the Central Agency for the Reception of Asylum Seekers (COA) rejected an application from a foreign national to allow the benefit of reception conditions. By decision of 5 July 2017, the Court of the Hague upheld the appeal lodged by the foreign...",79,0.78802896
1,"Emigration, Asylum, And 2019 Report",45_chunk001,The administrative authority concluded that no new elements or findings have arisen or have been presented by the applicant. As regards the situation in the country of origin (Ukraine) the...,81,0.78756183
1,"Emigration, Asylum, And 2019 Report",4960_chunk001,"In a letter provided to the Migration Department of the Ministry of the Interior on 30 October 2023, the State Security Department of Lithuania established that the applicant was a member of a radical Islamist organisation whose ideology was contrary to the country's democratic principles and...",82,0.78741455
1,"Emigration, Asylum, And 2019 Report",36_chunk001,"This appeal is concerned with the proposal of the Secretary of State to remove the appellants from the UK to Bulgaria under the Dublin III Regulation arrangements (Regulation 604/2013), on grounds that they entered into the territory of the European Union in Bulgaria and may be sent back there to make their asylum claims. The Court dismissed...",84,0.7871768
1,"Emigration, Asylum, And 2019 Report",634_chunk001,"The Ministry of Labour, Migration and Social Security had withdrawn access to the reception system for the applicant on the ground that he had renounced the right to reception by leaving the country. The applicant, who was living in a shelter for homeless...",85,0.78715724
1,"Emigration, Asylum, And 2019 Report",256_chunk000,"According to the EDAL, the Council for Alien Law Litigation confirmed that those who enjoy subsidiary protection are equivalent to recognised refugees, for the purposes of family reunification and are exempted from additional conditions in relation to housing, health insurance, and means of subsistence provided that the application for family reunification is submitted within one year and the fami",87,0.78658587
1,"Emigration, Asylum, And 2019 Report",3965_chunk000,"The applicants submitted applications for temporary protection in April 2022 and at the interview they mentioned to have moved to Canada in 2012 and lived there until 2020. They acquired Canadian citizenship around 2018. The children were both born in Canada, but probably also have Ukrainian citizenship.",88,0.7864256
1,"Emigration, Asylum, And 2019 Report",547_chunk000,"In response to a legal remedy filed against the Federal Office for Immigration and Asylum, the Supreme Administrative Court ruled that, in accordance with Art 13 para 1 of the Dublin III Regulation (604/2013), the Member State whose border an individual applying for international protection had crossed irregularly is responsible for examining that application (ruling in case Ra 2017/19/0169-9 of 5",90,0.7853997
1,"Emigration, Asylum, And 2019 Report",5761_chunk000,"A. and B., together with their two children, requested international protection in Romania on 12 July 2023 and in Switzerland on 26 July 2023. On 11 August 2023, they submitted an application for recognition of statelessness in Switzerland, claiming to be stateless Maktumin from Syria.",91,0.7853884
1,"Emigration, Asylum, And 2019 Report",583_chunk000,Two related cases involved applicants applying for asylum on the basis of claiming persecution because of their sexual orientation. The applicants submited that the correct standard of proof required should be a reasonable degree of likelihood.,92,0.78510046
1,"Emigration, Asylum, And 2019 Report",959_chunk001,"The evidence before the court was that between 2010 and 2017 the Minister for Justice accepted applications for family reunification from refugees who had acquired Irish citizenship by naturalisation, but on foot of legal advice in 2017 the...",93,0.7850182
1,"Emigration, Asylum, And 2019 Report",513_chunk000,"The case concerned revocation of a residence permit and refugee status granted to an Afghan woman and her child cf. the Immigration Act Section 37 first paragraph, letter e). The husband arrived in Norway and thus the basis for their permits no longer existed.",94,0.7849666
1,"Emigration, Asylum, And 2019 Report",1564_chunk000,HA applied for asylum in May 2015 alleging that he is registered with UNRWA and that upon return to Gaza he is at risk of being killed or subjected to inhuman or degrading treatment.,98,0.7847275
2,Emigration And Asylum Reporting 2019,2508_chunk001,On 13 July 2018 the Federal Office and Foreigners Registration Office was informed that the applicant resided in a church asylum since 12 July 2018. By letter of...,24,0.8317822
2,Emigration And Asylum Reporting 2019,181_chunk001,"However, it is recognized that individuals fleeing persecution may have to resort to the use of false papers to make good their escape. Therefore, under section 31 of the Immigration and Asylum Act 1999...",26,0.82740843
2,Emigration And Asylum Reporting 2019,3406_chunk001,"The Federal Office for Migration and Refugees (BAMF) confirmed a Eurodac hit with regard to Croatia, where the applicants also applied for asylum.

The applicants argued that in Croatia they were receiving...",37,0.8096023
2,Emigration And Asylum Reporting 2019,5761_chunk001,"On 7 November 2023, the State Secretariat for Migration (SEM) rejected their asylum application and ordered their transfer to Romania. By separate decision, also dated 7 November 2023, the SEM rejected the...",38,0.80941963
2,Emigration And Asylum Reporting 2019,938_chunk000,IThe foreign national has submitted a subsequent asylum application. The decision on that application was taken on behalf of the State Secretary by the employee of the Immigration and Naturalization Service (hereinafter: the IND) who heard the alien and also issued the intention.,39,0.8086533
2,Emigration And Asylum Reporting 2019,54_chunk000,"Section 9 of the Refugee Act 1996 provided that a person seeking asylum is entitled to enter the State and remain while the application for refugee status is processed. Section 9(4) also provided however, that an applicant shall not seek or enter employment before final determination of his or her application for a declaration.",40,0.8083681
2,Emigration And Asylum Reporting 2019,4184_chunk001,"The State Secretary for Justice and Security postponed the decision on her entry to the Netherlands and by decision of 29 March 2023, the State Secretary imposed a custodial measure for the duration of the processing of her asylum application in the border procedure (Article 6, third paragraph, of the Aliens Act 2000). The applicant...",46,0.80415237
2,Emigration And Asylum Reporting 2019,943_chunk000,"In its rulings of 1 February 2017, ECLI:NL:RVS:2017:209 and ECLI:NL:RVS:2017:210, the Council of State found that the Minister for Migration had rightly designated Morocco as a safe country of origin and that the information provided in this case does not lead to a...",48,0.8015708
2,Emigration And Asylum Reporting 2019,563_chunk001,"On 6 June 2017, the Central Agency for the Reception of Asylum Seekers (COA) rejected an application from a foreign national to allow the benefit of reception conditions. By decision of 5 July 2017, the Court of the Hague upheld the appeal lodged by the foreign...",50,0.8002515
2,Emigration And Asylum Reporting 2019,960_chunk001,On 15 January 2015 the Office of the Refugee Applications Commissioner made an information request to the United Kingdom...,54,0.7978629
2,Emigration And Asylum Reporting 2019,634_chunk001,"The Ministry of Labour, Migration and Social Security had withdrawn access to the reception system for the applicant on the ground that he had renounced the right to reception by leaving the country. The applicant, who was living in a shelter for homeless...",65,0.79304934
2,Emigration And Asylum Reporting 2019,108_chunk000,According the ECHR's Information Note 213 (December 2017): The applicant entered Switzerland in 2009 and applied for asylum on the grounds that he had been imprisoned and tortured in his country of origin (Iran) after taking part in a demonstration there. His application was rejected after the Swiss authorities found that his account was not credible.,66,0.7930353
2,Emigration And Asylum Reporting 2019,62_chunk000,"(Abstract provided by UNHCR) Eritrean persons who have not yet been called for National Service, or are exempted from National Service or who have been released from National Service, are no longer being recognized as refugees. In such cases, they do not face punishment and forced conscription upon return and hence their removal is lawful.",69,0.7915275
2,Emigration And Asylum Reporting 2019,5889_chunk000,"The applicants, F.S. and A.S., two brothers who fled Afghanistan after losing their parents in a bombing, travelled through Pakistan, Iran, Turkey, Bulgaria and Serbia before arriving in the Hungarian transit zone in Röszke on 24 October 2017. There, they were detained in a 5-person container on their own and applied for asylum.",70,0.79118216
2,Emigration And Asylum Reporting 2019,1087_chunk000,"According to the ECtHR Press release (available at http://hudoc.echr.coe.int/eng-press?i=003-2327920-2491345):

The applicants are: C.G., a Turkish national, born in 1968, and currently living in Turkey following his deportation from Bulgaria; and his wife and daughter, T.H.G. and T.C.G, both Bulgarian nationals, born in Bulgaria in 1968 and...",71,0.7909472
2,Emigration And Asylum Reporting 2019,256_chunk000,"According to the EDAL, the Council for Alien Law Litigation confirmed that those who enjoy subsidiary protection are equivalent to recognised refugees, for the purposes of family reunification and are exempted from additional conditions in relation to housing, health insurance, and means of subsistence provided that the application for family reunification is submitted within one year and the fami",72,0.7900952
2,Emigration And Asylum Reporting 2019,4709_chunk001,"By decision of 16 August 2017, the Federal Office for Migration and Refugees (BAMF) granted subsidiary protection to the applicant, and also to his wife and their four children, noting the serious risks posed by the civil war throughout all regions of Syria. However, it...",74,0.78992367
2,Emigration And Asylum Reporting 2019,913_chunk001,"The Swedish Migration Court of Appeal referred to Article 15 (5) and (6) of the Return Directive as well as to the relevant provisions of the Swedish law and it held that within the same enforcement of a removal decision, an applicant can be held in detention for a maximum of...",75,0.789907
2,Emigration And Asylum Reporting 2019,3409_chunk000,"The applicant contested a Dublin transfer to Lithuania, which was determined by the Federal Office for Migration and Refugees (BAMF) as the state responsible for the examination of the application based on Article 18(1)(b) of the Dublin III Regulation, as the applicant, according to documents submitted, applied for asylum in Lithuania.",76,0.78951216
2,Emigration And Asylum Reporting 2019,986_chunk001,"The Council of State recalled the principle of confidentiality as mentioned in its decision dating from 27 July 2016 (N° 386797) according to which the Office is bound to guarantee the confidentiality of any information that could endanger persons seeking asylum, as well as the respect for privacy and for doctor-patient confidentiality. The...",80,0.7883086
2,Emigration And Asylum Reporting 2019,547_chunk000,"In response to a legal remedy filed against the Federal Office for Immigration and Asylum, the Supreme Administrative Court ruled that, in accordance with Art 13 para 1 of the Dublin III Regulation (604/2013), the Member State whose border an individual applying for international protection had crossed irregularly is responsible for examining that application (ruling in case Ra 2017/19/0169-9 of 5",83,0.78726125
2,Emigration And Asylum Reporting 2019,657_chunk000,"A citizen of Eritrea and her child applied for family reunification with the husband/father of the child, who held a residence permit in Norway as a refugee. The applicant appeared personally at the foreign service mission approximately one year and three weeks after the sponsor was granted his residence permit.",85,0.78692055
2,Emigration And Asylum Reporting 2019,565_chunk000,"Appeal against the judgment of the Court of the Hague on October 16, 2017 in Case no. NL17.1729. By decision of 21 March 2017, the State Secretary rejected, insofar as currently relevant, an application from the foreign national to grant him a temporary asylum residence permit. By judgment of 16 October 2017, the court dismissed the appeal against this by the foreign national as unfounded.",87,0.7867305
2,Emigration And Asylum Reporting 2019,36_chunk001,"This appeal is concerned with the proposal of the Secretary of State to remove the appellants from the UK to Bulgaria under the Dublin III Regulation arrangements (Regulation 604/2013), on grounds that they entered into the territory of the European Union in Bulgaria and may be sent back there to make their asylum claims. The Court dismissed...",89,0.786554
2,Emigration And Asylum Reporting 2019,645_chunk000,"As per CNDA press release: When the ECtHR concludes that there is a real risk of inhuman or degrading treatment if returned to the country of origin, the CNDA is obliged not only to consider as admissible a request for review by the person concerned but also to grant him at least the benefit of subsidiary protection within the meaning of Article L. 712-1 (b) of the CESEDA.",90,0.7864685
2,Emigration And Asylum Reporting 2019,4960_chunk001,"In a letter provided to the Migration Department of the Ministry of the Interior on 30 October 2023, the State Security Department of Lithuania established that the applicant was a member of a radical Islamist organisation whose ideology was contrary to the country's democratic principles and...",91,0.78636885
2,Emigration And Asylum Reporting 2019,46_chunk001,The applicant filed the action for annulment of the decision before the Regional Court in Ostrava on the last day of 15 day time limit laid down by the Act on Asylum for the actions against administrative decisions concerning international protection. The action...,95,0.7848896
2,Emigration And Asylum Reporting 2019,564_chunk000,"By decision of 13 July 2016, the State Secretary declared an application from the foreign national to grant him a temporary asylum residence permit inadmissible.",96,0.7847856
2,Emigration And Asylum Reporting 2019,1564_chunk000,HA applied for asylum in May 2015 alleging that he is registered with UNRWA and that upon return to Gaza he is at risk of being killed or subjected to inhuman or degrading treatment.,97,0.78450036
0,Applicant Detention and Asylum Claims,3968_chunk000,The case concerned an applicant from Pakistan who applied unsuccessfully for asylum in 2012 and return was ordered. He applied for reconsideration which was assessed as subsequent application which was rejected and again an expulsion order was adopted. An appeal was again rejected.,2,0.7068977
0,Applicant Detention and Asylum Claims,4150_chunk000,The case concerned an applicant from Morocco who alleged to have fled from his country due to fear for his life. He arrived in Milan and tried since December 2022 to access the Milan Police Headquarters in order to formalise his application for international protection.,3,0.7027031
0,Applicant Detention and Asylum Claims,2505_chunk000,"The applicant, national of Mali, applied for international protection in Germany but based on EURODAC findings his application was rejected as inadmissible as Italy was responsible to process his application.",8,0.6871248
0,Applicant Detention and Asylum Claims,1091_chunk000,"The case concerns a Nigerian applicant who made unsuccessful applications for international protection in April 2015, January 2017 and May 2018, and decisions to return him were issued.",12,0.6790019
0,Applicant Detention and Asylum Claims,981_chunk000,The applicant is a Palestinian stateless from the Gaza strip and applied for international protection in Belgium. His application was rejected but he was granted subsidiary protection.,14,0.67580163
0,Applicant Detention and Asylum Claims,198_chunk000,The applicant had previously applied for asylum in the UK. He appealed unsuccessfully to the Tribunal the decision of the Refugee Applications Commissioner that he be transferred to the UK under Dublin III.,15,0.6756974
0,Applicant Detention and Asylum Claims,951_chunk000,The case concerns the risk situation in case of return to the country of origin as well as fear of persecution by the Taliban forces.,25,0.66798747
0,Applicant Detention and Asylum Claims,2509_chunk000,"The applicant, Guinean national, contested the inadmissibility decision adopted based on Paragraph 29(1)(1)(a) of the AsylG, because he entered Germany and applied for international protection on 11 April 2018 but he had previously applied in Spain (Eurodac hit report). The BAMF also found no prohibition to deportation and issued a 6 months entry ban.",33,0.66415274
