qid,docid,docno,rank,score,query,text
2,346,562_chunk000,51,1.8474407646337994,Emigration And Asylum Reporting 2019,The case raises the issue of whether a subsequent application for asylum has been submitted at the time when the foreign national applies in writing by expressing the wish to submit an application for a temporary asylum residence permit or at the time when he/she uses the appropriate form to submit the application for asylum.
2,367,550_chunk000,52,1.8474407646337994,Emigration And Asylum Reporting 2019,"The case involved an asylum seeker upon whom detention was imposed as a measure to ensure a Dublin procedure. The asylum seeker lodged a complaint against a decision that had been issued based on Art. 5 of the Asylum Act 2005, rejecting the application as inadmissible."
2,348,563_chunk000,53,1.8221150827786152,Emigration And Asylum Reporting 2019,"The case concerns the moment at which an asylum application is lodged, in particular with regard to a subsequent asylum application. This moment is important for the entitlement to reception by the foreign national."
2,385,510_chunk000,54,1.7701703935039161,Emigration And Asylum Reporting 2019,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ..."
2,491,56_chunk001,55,1.7701703935039161,Emigration And Asylum Reporting 2019,"The applicants claimed asylum in Ireland on 16 December 2014, and completed their asylum application questionnaires on 26 December 2014. An information request by the Office of the Refugee Applications..."
2,162,921_chunk001,56,1.7501396024977072,Emigration And Asylum Reporting 2019,"More analytically, a female asylum seeker had upon arrival to Norway..."
2,523,148_chunk000,57,1.7501396024977072,Emigration And Asylum Reporting 2019,The case concerns “sur place” asylum claims.
2,222,914_chunk000,58,1.7452930663575479,Emigration And Asylum Reporting 2019,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.
2,151,1648_chunk000,59,1.7436835137720603,Emigration And Asylum Reporting 2019,"The applicant applied for international protection on 13 January 2010, claiming to be a minor from Zimbabwe and by decision of 29 September 2010 the Federal Office for Asylum rejected the application as unfounded. Upon appeal, the Court of Asylum referred the matter back to the Federal Asylum Office for a new hearing and assessment."
2,476,186_chunk000,60,1.7436835137720603,Emigration And Asylum Reporting 2019,"According the WLR Daily case summaries The asylum claimant, an Iraqi national, entered the United Kingdom and claimed asylum. His claim was refused by the Secretary of State and he appealed pursuant to section 82 of the Nationality, Immigration and Asylum Act 2002. His appeal was dismissed by the First-tier Tribunal."
2,44,4235_chunk000,61,1.72751321435211,Emigration And Asylum Reporting 2019,"The case concerned two Iranian applicant, a father and his minor child, who entered the Röszke transit zone and applied for asylum on 5 December 2018. The asylum authority rejected the application as inadmissible and considered that Serbia was a safe third country where the applicants should have requested asylum. The decision was confirmed in court."
2,462,34_chunk000,62,1.72751321435211,Emigration And Asylum Reporting 2019,"On 14 September 2015, Mr Tsegezab Mengesteab, an Eritrean national, requested asylum in Munich (Germany) with the Government of Upper Bavaria, which issued to him, on the same day, a certificate of registration as an asylum seeker. On 22 July 2016, Mr Mengesteab was heard by the Bundesamt and was able to lodge an official application for asylum."
2,23,4828_chunk001,63,1.7021635774667276,Emigration And Asylum Reporting 2019,"On 1 August 2023, the Minister for Asylum and Migration declared..."
2,434,170_chunk000,64,1.7021635774667276,Emigration And Asylum Reporting 2019,Administrative Court Düsseldorf The plaintiff is an asylum seeker and claims to be from Bangladesh.
2,468,130_chunk000,65,1.6524039441628877,Emigration And Asylum Reporting 2019,The Council ruled that to be able to transfer an applicant to another member state the administrative authority must obtain the consent of the State responsible for examining the asylum application before it can take a decision to transfer the asylum seeker to that State.
2,502,209_chunk000,66,1.6524039441628877,Emigration And Asylum Reporting 2019,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application."
2,472,196_chunk000,67,1.6307063162411402,Emigration And Asylum Reporting 2019,The applicant applied for asylum in two occasions: in the United Kingdom in 2009 and in Northern Ireland in 2014 and both applications were refused by the corresponding British Authorities. The applicant moved to Ireland in August 2016 where he submitted a new asylum application.
2,490,56_chunk000,68,1.6307063162411402,Emigration And Asylum Reporting 2019,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.
2,577,183_chunk000,69,1.6095711237955679,Emigration And Asylum Reporting 2019,"These cases concern the detention of Syrian asylum seekers during different periods between 2010 and 2012. In the cases of M.A., A.H. and J.K., H.S. and Others and K.F. the detention occurred after a police operation in June 2010 removing them from an encampment outside government buildings where they were protesting against the Cypriot Government's asylum policy."
2,512,141_chunk001,70,1.5889767778626451,Emigration And Asylum Reporting 2019,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum..."
2,286,954_chunk000,71,1.5728180793640756,Emigration And Asylum Reporting 2019,The applicants were an Albanian mother and her two daughters whose applications for asylum were refused by the Refugee Applications Commissioner.
2,567,625_chunk001,72,1.5728180793640756,Emigration And Asylum Reporting 2019,No appeal is possible against these judgments. Background: Both aliens initially applied for asylum in Hungary. They then applied for...
2,432,22_chunk000,73,1.5689027804370126,Emigration And Asylum Reporting 2019,"The Finnish Immigration Service had rejected asylum seeker A's application for asylum and residence permit and decided to return him to his country of origin, Iraq. On 29 June 2017 A. requested permission to appeal the decision of the Administrative Court and to be granted international protection."
2,442,45_chunk000,74,1.5689027804370126,Emigration And Asylum Reporting 2019,The administrative authority considered applicant's another subsequent application (third application) for international protection inadmissible and terminated the proceedings according to the provisions of the Act on Asylum implementing Art. 33(2)(d) and Art. 40 of the Recast Asylum Procedures Directive.
2,484,35_chunk000,75,1.5689027804370126,Emigration And Asylum Reporting 2019,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers."
2,6,5890_chunk000,76,1.5493296564192718,Emigration And Asylum Reporting 2019,"Six Iraqi nationals, a family of two parents and their four minor children, entered the Hungarian transit zone bordering Serbia on 10 July 2018 and submitted an asylum application. On the same day, the asylum authority designated the transit zone in Tompa as the applicants' place of stay."
2,101,3137_chunk001,77,1.5339633618091175,Emigration And Asylum Reporting 2019,"He requested an interpreter, but the form was left blank on the part of lawyer assistance.

The application for asylum was rejected as..."
2,241,931_chunk001,78,1.5339633618091175,Emigration And Asylum Reporting 2019,The appellant had been granted subsidiary protection status in Denmark in 2015. The individual's family was granted asylum in...
2,393,108_chunk001,79,1.5339633618091175,Emigration And Asylum Reporting 2019,The applicant subsequently lodged a request for his asylum application to be reconsidered followed by an application for temporary admission on...
2,539,55_chunk001,80,1.5339633618091175,Emigration And Asylum Reporting 2019,As part of her asylum claim the applicant submitted a refugee card and a letter from AREF to corroborate her account. The...
2,56,4164_chunk000,81,1.5302388905949904,Emigration And Asylum Reporting 2019,"VR arrived in Lithuania on 25 April 2022, with the assistance of Freedom House Foundation. He requested asylum in Lithuania after his visa for special humanitarian reasons had expired. In his asylum request, the applicant argued that he had a well-founded fear of being persecuted for his political beliefs."
2,297,584_chunk000,82,1.5302388905949904,Emigration And Asylum Reporting 2019,"The applicant sought judicial review of the decision to refuse him asylum in Ireland, which he had applied for on the basis of fear of persecution due to issues with the Taliban and Lashkar-e-Islam. The applicant had tactically not applied for asylum in another Member State, which was a factor the decision maker was permitted to take into consideration."
2,77,3276_chunk001,83,1.4969820878950297,Emigration And Asylum Reporting 2019,The court noted that Romania was already unprepared to accommodate asylum applicants before the Ukrainian crisis and that with the high influx of persons...
2,119,3277_chunk001,84,1.4969820878950297,Emigration And Asylum Reporting 2019,"When the asylum procedure starts, applicants are usually assigned a lawyer through the Legal Aid Board. The applicant claimed that he received the contested..."
2,347,562_chunk001,85,1.4969820878950297,Emigration And Asylum Reporting 2019,"This moment is important for the commencement date of the temporary asylum residence permit granted to the foreign national.

By decision..."
2,388,643_chunk000,86,1.4969820878950297,Emigration And Asylum Reporting 2019,As per the published press release: The Council of State validates the criteria to be met by a new asylum application to be admissible.
2,446,4705_chunk000,87,1.4969820878950297,Emigration And Asylum Reporting 2019,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

..."
2,314,577_chunk000,88,1.493434825798304,Emigration And Asylum Reporting 2019,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m."
2,150,1647_chunk001,89,1.4617419506056315,Emigration And Asylum Reporting 2019,"On 18 March 2020, the Federal Office for Foreign Affairs and Asylum conducted the interview remotely, by video-conference..."
2,152,1648_chunk001,90,1.4617419506056315,Emigration And Asylum Reporting 2019,"On 17 November 2011, the Federal Asylum Office rejected again the application, after having found also that the applicant was from Nigeria and ordered the return...."
2,366,512_chunk001,91,1.4617419506056315,Emigration And Asylum Reporting 2019,"An asylum seeker from Afghanistan had been expelled and issued with a five year entry ban to Norway in 2012, due to not leaving the country..."
2,516,127_chunk000,92,1.4617419506056315,Emigration And Asylum Reporting 2019,The Administrative Court of Nice has ordered the Prefecture of Alpes-Maritimes to register asylum applications of persons entering via Italy....
2,240,931_chunk000,93,1.4583595447352078,Emigration And Asylum Reporting 2019,"Pursuant to Art. 4a of the Asylum Act 2005, an application for international protection is to be rejected as inadmissible where the foreign person has been granted asylum or subsidiary protection status in another EEA Member State or Switzerland. In the specific case, the appellant, a Syrian citizen, filed an application for international protection in April 2018."
2,438,88_chunk000,94,1.4583595447352078,Emigration And Asylum Reporting 2019,"The Court of Appeal confirmed that the First-tier Tribunal had been entitled to refuse an asylum seeker's appeal against the refusal of her claims for asylum and humanitarian protection. She had failed to establish a well-founded fear of persecution if returned to Iran on the basis of her political activities, conversion to Christianity, and the risk of domestic violence from her husband..."
2,435,170_chunk001,95,1.441432574832544,Emigration And Asylum Reporting 2019,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the..."
2,34,4231_chunk000,96,1.428122814833851,Emigration And Asylum Reporting 2019,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application."
2,52,4184_chunk000,97,1.428122814833851,Emigration And Asylum Reporting 2019,A third country national arrived at Schiphol Airport on 28 March 2023 and she submitted an asylum application the next day.
2,57,4164_chunk001,98,1.428122814833851,Emigration And Asylum Reporting 2019,The decision on his request for asylum was postponed by the Migration Department under the Ministry of the Interior until the third quarter of 2023. VR appealed against this written...
2,380,641_chunk000,99,1.428122814833851,Emigration And Asylum Reporting 2019,"This case relates to the transfer to Italy under Dublin procedure of an asylum seeker with medical condition. For further information on the case, please refer to the original document indicated below.

..."
