qid,query,docno,docid,score,rank,text
2,Emigration And Asylum Reporting 2019,24_chunk000,521,0.5787659,52,"On 30 June 2015, the Finnish Immigration Service rejected the application for an international protection and residence permit issued by Nigerian citizen A ('the appellant') and her minor children B and C. The applicants claimed threats due to the Ebola virus and the Boko Haram terrorist group. The applicant also claimed to be a victim of trafficking due to forced prostitution in Italy."
2,Emigration And Asylum Reporting 2019,1012_chunk000,201,0.5787201,53,The applicant arrived as a transit passenger on 18 March 2019 by air from Moscow to the Czech Republic and applied for international protection at the Václav Havel Airport Prague. The applicant was refused entry into the territory as she was registered in the Schengen Information System (SIS) as an undesirable alien to whom refusal of entry into the Schengen area was to be made.
2,Emigration And Asylum Reporting 2019,3968_chunk000,74,0.57760227,54,The case concerned an applicant from Pakistan who applied unsuccessfully for asylum in 2012 and return was ordered. He applied for reconsideration which was assessed as subsequent application which was rejected and again an expulsion order was adopted. An appeal was again rejected.
2,Emigration And Asylum Reporting 2019,925_chunk000,226,0.5769051,55,"Healthy refugees who are fit for work are not currently exposed to a ""real risk"" of inhuman or degrading treatment in Bulgaria within the meaning of Article 4 of the Charter of Fundamental Rights of the European Union, either at the time of their return, during the asylum procedure, or indeed after the presumed granting of international protection, irrespective of their wishes and personal choices"
2,Emigration And Asylum Reporting 2019,35_chunk000,484,0.57678676,56,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers."
2,Emigration And Asylum Reporting 2019,4231_chunk000,34,0.5763662,57,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application."
2,Emigration And Asylum Reporting 2019,4709_chunk000,30,0.57633966,58,"A Syrian national requested international protection in Germany, alleging a well-founded fear of persecution in his country of origin due to the ongoing civil war and a risk of forced conscription."
2,Emigration And Asylum Reporting 2019,181_chunk001,514,0.5762763,59,"However, it is recognized that individuals fleeing persecution may have to resort to the use of false papers to make good their escape. Therefore, under section 31 of the Immigration and Asylum Act 1999..."
2,Emigration And Asylum Reporting 2019,957_chunk001,172,0.5760551,60,"The appellant claimed her stalker enjoyed political influence and/or protection in Albania so her complaints to the police were not effective, and therefore she fled Albania and claimed asylum in Ireland."
2,Emigration And Asylum Reporting 2019,2509_chunk000,136,0.57605433,61,"The applicant, Guinean national, contested the inadmissibility decision adopted based on Paragraph 29(1)(1)(a) of the AsylG, because he entered Germany and applied for international protection on 11 April 2018 but he had previously applied in Spain (Eurodac hit report). The BAMF also found no prohibition to deportation and issued a 6 months entry ban."
2,Emigration And Asylum Reporting 2019,3924_chunk001,61,0.57603157,62,"The applicant, a Palestinian national arrived in Cyprus via the occupied territories and was detained pursuant to the Aliens and Immigration Law and a deportation order was issued. He applied for asylum but was granted a supplementary protection status..."
2,Emigration And Asylum Reporting 2019,2505_chunk000,141,0.5755788,63,"The applicant, national of Mali, applied for international protection in Germany but based on EURODAC findings his application was rejected as inadmissible as Italy was responsible to process his application."
2,Emigration And Asylum Reporting 2019,1564_chunk000,203,0.5754473,64,HA applied for asylum in May 2015 alleging that he is registered with UNRWA and that upon return to Gaza he is at risk of being killed or subjected to inhuman or degrading treatment.
2,Emigration And Asylum Reporting 2019,197_chunk000,482,0.57514256,65,"The applicants, a woman and her three children, were nationals of Pakistan who applied for asylum in the State. They had lived in the UK with the first applicant's husband whom the first named applicant claimed had been violently abusive towards her and the children."
2,Emigration And Asylum Reporting 2019,200_chunk000,428,0.57514256,66,"The applicants, a woman and her three children, were nationals of Pakistan who applied for asylum in the State. They had lived in the UK with the first applicant's husband whom the first named applicant claimed had been violently abusive towards her and the children."
2,Emigration And Asylum Reporting 2019,914_chunk001,223,0.5750924,67,The Migration Court of Appeal assessed whether the applicant had acted under duress and held that this was not the case as the applicant had benefitted from three permits and always came back to the place of employment. The applicant chose to flee...
2,Emigration And Asylum Reporting 2019,4235_chunk000,44,0.57492924,68,"The case concerned two Iranian applicant, a father and his minor child, who entered the Röszke transit zone and applied for asylum on 5 December 2018. The asylum authority rejected the application as inadmissible and considered that Serbia was a safe third country where the applicants should have requested asylum. The decision was confirmed in court."
2,Emigration And Asylum Reporting 2019,565_chunk000,378,0.5744411,69,"Appeal against the judgment of the Court of the Hague on October 16, 2017 in Case no. NL17.1729. By decision of 21 March 2017, the State Secretary rejected, insofar as currently relevant, an application from the foreign national to grant him a temporary asylum residence permit. By judgment of 16 October 2017, the court dismissed the appeal against this by the foreign national as unfounded."
2,Emigration And Asylum Reporting 2019,958_chunk000,165,0.5732449,70,"The appellants were Afghan nationals who arrived in Ireland in 2008. They lived in direct provision and had four children, three of whom were born in Ireland. The entire family applied for asylum in 2013. In December 2014, the Refugee Appeals Tribunal issued a decision declaring their youngest son to be a refugee and this was communicated to the family by letter dated 8 January 2015."
2,Emigration And Asylum Reporting 2019,198_chunk000,474,0.57311493,71,The applicant had previously applied for asylum in the UK. He appealed unsuccessfully to the Tribunal the decision of the Refugee Applications Commissioner that he be transferred to the UK under Dublin III.
2,Emigration And Asylum Reporting 2019,589_chunk000,293,0.5725415,72,"I – Notification to the applicant for international protection, to account for the content of his statement, does not comply with the formalities required by Article 17 (1 and 2) of the Asylum law under which a written report, containing all the essential information regarding the case and to which the applicant can respond, must be drawn up."
2,Emigration And Asylum Reporting 2019,3268_chunk000,80,0.5724525,73,"The applicant, an Iraqi national, requested international protection in Austria. On 14 May 2022, the Federal Office for Immigration and Asylum (Bundesamt für Fremdenwesen und Asyl‚ BFA) dismissed the request as inadmissible, considering that Lithuania was the responsible Member State to examine the application in accordance with Article 18(1)(b) of the Dublin III Regulation."
2,Emigration And Asylum Reporting 2019,996_chunk000,190,0.57212174,74,"According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:

For the Council of State, the civil registry records reconstituted by the French Office for the Protection of Refugees and Stateless Persons (OFPRA) have identical value to the official originals, which precludes consular authorities contesting the particulars contained therein, except in cases of fraud."
2,Emigration And Asylum Reporting 2019,547_chunk000,372,0.5715651,75,"In response to a legal remedy filed against the Federal Office for Immigration and Asylum, the Supreme Administrative Court ruled that, in accordance with Art 13 para 1 of the Dublin III Regulation (604/2013), the Member State whose border an individual applying for international protection had crossed irregularly is responsible for examining that application (ruling in case Ra 2017/19/0169-9 of 5"
2,Emigration And Asylum Reporting 2019,1564_chunk001,204,0.5714309,76,"By decision of 28 February 2017, the Swedish Migration Agency rejected his application, considering that although HA may have received assistance from UNRWA, he did not prove the risk invoked upon return and he does not fulfil the requirements for international protection. However, he..."
2,Emigration And Asylum Reporting 2019,2510_chunk000,138,0.57092285,77,"The applicant, Guinea national, was rejected the application of asylum as inadmissible by decision of 7 March 2018 because he has already applied in Spain, according to a Eurodac hit report. The Spanish authorities agreed to the transfer on 6 March 2018 and the BAMF decision was adopted on 7 March 2018."
2,Emigration And Asylum Reporting 2019,36_chunk000,406,0.57078844,78,"The appellants in this case are asylum seekers who came to the UK via Bulgaria. They are nationals of Afghanistan (SK and FK), Iraq (HK) and Iran (HH)."
2,Emigration And Asylum Reporting 2019,513_chunk000,310,0.5694756,79,"The case concerned revocation of a residence permit and refugee status granted to an Afghan woman and her child cf. the Immigration Act Section 37 first paragraph, letter e). The husband arrived in Norway and thus the basis for their permits no longer existed."
2,Emigration And Asylum Reporting 2019,3269_chunk000,128,0.5694012,80,"The applicant, a national of Somalia, applied for international protection in France on 18 December 2020 and he was placed under the Dublin procedure while a request was sent to Germany, considered the Member State responsible to examine the request for international protection. The applicant returned to Germany, and thereafter returned to France and asked for asylum a second time on 26 May 2021."
2,Emigration And Asylum Reporting 2019,607_chunk000,331,0.56935465,81,"X, an Iraqi national, was notified of the withdrawal of his fixed-period residence permit, the rejection of his application for international protection, and an obligation to return. X appealed against that decision before the District Court of The Hague in the Netherlands, which annulled it whilst maintaining its legal effects."
2,Emigration And Asylum Reporting 2019,3277_chunk000,118,0.569347,82,The applicant is an Algerian national who applied for international protection in the Netherlands and the State Secretary decided on 30 November 2021 not to process the application in the regular procedure. The applicant claimed that during the registration phase he was not informed of the possibility to apply for legal assistance.
2,Emigration And Asylum Reporting 2019,56_chunk000,490,0.56903553,83,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.
2,Emigration And Asylum Reporting 2019,4828_chunk000,22,0.56885785,84,"A Burundian national belonging to the Tutsi community applied for asylum on 18 March 2022. He fled Burundi in 2015 because he feared persecution based on his work as an independent consultant and supporter/translator for journalists. Before arriving in the Netherlands, the applicant resided in Rwanda and Kenya. However, he did not feel safe in either country and feared refoulement to Burundi."
2,Emigration And Asylum Reporting 2019,1091_chunk000,194,0.5682185,85,"The case concerns a Nigerian applicant who made unsuccessful applications for international protection in April 2015, January 2017 and May 2018, and decisions to return him were issued."
2,Emigration And Asylum Reporting 2019,2507_chunk000,132,0.56810105,86,"The case concerned an Afghan applicant who contested an inadmissible decision based on Paragraph 29(1)(1)(a) of the AsylG because he had previously applied for asylum in Denmark. The Danish authorities agreed to a readmission on 9 November 2017, and the BAMF ordered the transfer and found no prohibition for the deportation."
2,Emigration And Asylum Reporting 2019,572_chunk000,390,0.56758267,87,"Appeal against the judgement of the Court of The Hague, Rotterdam seat instead of August 14, 2017 in Case No. NL17.705 at stake. By decision of 20 January 2017, the State Secretary rejected an application from the foreign national to grant her a temporary asylum residence permit."
2,Emigration And Asylum Reporting 2019,3166_chunk000,84,0.5675109,88,"In 2019, the Government Delegate in Madrid ordered the expulsion and a five-year prohibition of entry into the Schengen area for the applicant, a Ukrainian national who was convicted and imprisoned several times for theft and robbery. The applicant appealed against this decision but his request was rejected both in first and in second instance."
2,Emigration And Asylum Reporting 2019,186_chunk000,476,0.56743634,89,"According the WLR Daily case summaries The asylum claimant, an Iraqi national, entered the United Kingdom and claimed asylum. His claim was refused by the Secretary of State and he appealed pursuant to section 82 of the Nationality, Immigration and Asylum Act 2002. His appeal was dismissed by the First-tier Tribunal."
2,Emigration And Asylum Reporting 2019,641_chunk000,380,0.5674249,90,"This case relates to the transfer to Italy under Dublin procedure of an asylum seeker with medical condition. For further information on the case, please refer to the original document indicated below.

..."
2,Emigration And Asylum Reporting 2019,930_chunk000,230,0.5674055,91,An Iraqi national applied for international protection in Austria on 16 May 2016 stating he had been employed as a guard in a prison near Baghdad where terrorists were incarcerated and was threatened by them. He suffers from a serious heart condition and other health problems. The Federal Office for Immigration and Asylum rejected his request on 16 December 2016.
2,Emigration And Asylum Reporting 2019,955_chunk001,177,0.5671688,92,In September 2018 the application was refused by the Minister for Justice on the basis that it had not been submitted within 12 months of the grant of refugee status as required by section 56(8) of the International Protection Act 2015. The applicant then...
2,Emigration And Asylum Reporting 2019,34_chunk000,462,0.5670572,93,"On 14 September 2015, Mr Tsegezab Mengesteab, an Eritrean national, requested asylum in Munich (Germany) with the Government of Upper Bavaria, which issued to him, on the same day, a certificate of registration as an asylum seeker. On 22 July 2016, Mr Mengesteab was heard by the Bundesamt and was able to lodge an official application for asylum."
2,Emigration And Asylum Reporting 2019,4960_chunk001,33,0.5670059,94,"In a letter provided to the Migration Department of the Ministry of the Interior on 30 October 2023, the State Security Department of Lithuania established that the applicant was a member of a radical Islamist organisation whose ideology was contrary to the country's democratic principles and..."
2,Emigration And Asylum Reporting 2019,557_chunk000,307,0.56680346,95,"Appeal against the decision of the Court of The Hague, Middelburg seat, of January 12, 2017 in case no. 16/29461 by which the State Secretary for Justice and Security rejected an application from the foreign national to grant her a temporary asylum residence permit and issued an entry ban against her. ..."
2,Emigration And Asylum Reporting 2019,650_chunk000,295,0.56678295,96,The case concerns the suspension of the implementation of a decision on refusal of international protection.
2,Emigration And Asylum Reporting 2019,2506_chunk000,112,0.5663552,97,"The applicant, A, Ethiopian national, requested residence permit on the basis of family reunification with his cohabitation spouse B, who had a permanent residence permit issued on individual reasons. The FIS rejected the request by decision of 2 May 2019 and ordered the repatriation of A, considering that he did not meet the requirements as he did not present a valid travel document."
2,Emigration And Asylum Reporting 2019,1010_chunk001,210,0.5661324,98,"Under the Dublin III proceedings, the applicant was interviewed and stated that he had left Libya because of the war and..."
2,Emigration And Asylum Reporting 2019,3240_chunk001,99,0.5659163,99,"- the State Secretariat for Migration (SEM) and the Federal Administrative Court (TAF), in both first and second instance procedures, have based their decisions to reject the application for international protection on claims that the applicant's testimony lacked credibility and that the authenticity of the documents he presented was..."
