qid,query,docno,docid,score,rank,text
2,Emigration And Asylum Reporting 2019,943_chunk000,257,0.8015708,48,"In its rulings of 1 February 2017, ECLI:NL:RVS:2017:209 and ECLI:NL:RVS:2017:210, the Council of State found that the Minister for Migration had rightly designated Morocco as a safe country of origin and that the information provided in this case does not lead to a..."
2,Emigration And Asylum Reporting 2019,2510_chunk000,138,0.8011866,49,"The applicant, Guinea national, was rejected the application of asylum as inadmissible by decision of 7 March 2018 because he has already applied in Spain, according to a Eurodac hit report. The Spanish authorities agreed to the transfer on 6 March 2018 and the BAMF decision was adopted on 7 March 2018."
2,Emigration And Asylum Reporting 2019,563_chunk001,349,0.8002515,50,"On 6 June 2017, the Central Agency for the Reception of Asylum Seekers (COA) rejected an application from a foreign national to allow the benefit of reception conditions. By decision of 5 July 2017, the Court of the Hague upheld the appeal lodged by the foreign..."
2,Emigration And Asylum Reporting 2019,3137_chunk000,100,0.8000399,51,"The applicant, Colombian national, applied for international protection on 4 September 2019 and he was informed on the same day of his rights in the asylum procedure, including the right to free legal aid from the state in case he lacked sufficient financial resources. The applicant was handed over a form where he could tick the services he requires."
2,Emigration And Asylum Reporting 2019,1086_chunk001,235,0.80002,52,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent..."
2,Emigration And Asylum Reporting 2019,127_chunk000,516,0.7982669,53,The Administrative Court of Nice has ordered the Prefecture of Alpes-Maritimes to register asylum applications of persons entering via Italy....
2,Emigration And Asylum Reporting 2019,960_chunk001,229,0.7978629,54,On 15 January 2015 the Office of the Refugee Applications Commissioner made an information request to the United Kingdom...
2,Emigration And Asylum Reporting 2019,914_chunk000,222,0.7972274,55,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.
2,Emigration And Asylum Reporting 2019,4235_chunk000,44,0.7969893,56,"The case concerned two Iranian applicant, a father and his minor child, who entered the Röszke transit zone and applied for asylum on 5 December 2018. The asylum authority rejected the application as inadmissible and considered that Serbia was a safe third country where the applicants should have requested asylum. The decision was confirmed in court."
2,Emigration And Asylum Reporting 2019,170_chunk001,435,0.796132,57,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the..."
2,Emigration And Asylum Reporting 2019,186_chunk000,476,0.796113,58,"According the WLR Daily case summaries The asylum claimant, an Iraqi national, entered the United Kingdom and claimed asylum. His claim was refused by the Secretary of State and he appealed pursuant to section 82 of the Nationality, Immigration and Asylum Act 2002. His appeal was dismissed by the First-tier Tribunal."
2,Emigration And Asylum Reporting 2019,923_chunk000,264,0.7952099,59,An applicant must submit a request for protection with which he asserts target-country-related dangers that are objectively suitable in their nature for recognition as a person entitled to asylum or an award for international protection (material asylum request within the meaning of Section 13 (1) Asylum Act) refer the asylum procedure to the Federal Office.
2,Emigration And Asylum Reporting 2019,1091_chunk001,195,0.79506946,60,"The applicant was arrested on 6 June 2019 in execution of a detention order that had since been issued and, after being questioned, received a notification from the Federal Office for Foreign Affairs and Asylum (BFA) on the same day on detention pending deportation. During detention pending..."
2,Emigration And Asylum Reporting 2019,1647_chunk001,150,0.7945899,61,"On 18 March 2020, the Federal Office for Foreign Affairs and Asylum conducted the interview remotely, by video-conference..."
2,Emigration And Asylum Reporting 2019,510_chunk000,385,0.79448605,62,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ..."
2,Emigration And Asylum Reporting 2019,141_chunk001,512,0.79355884,63,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum..."
2,Emigration And Asylum Reporting 2019,4184_chunk000,52,0.7935165,64,A third country national arrived at Schiphol Airport on 28 March 2023 and she submitted an asylum application the next day.
2,Emigration And Asylum Reporting 2019,634_chunk001,300,0.79304934,65,"The Ministry of Labour, Migration and Social Security had withdrawn access to the reception system for the applicant on the ground that he had renounced the right to reception by leaving the country. The applicant, who was living in a shelter for homeless..."
2,Emigration And Asylum Reporting 2019,108_chunk000,392,0.7930353,66,According the ECHR's Information Note 213 (December 2017): The applicant entered Switzerland in 2009 and applied for asylum on the grounds that he had been imprisoned and tortured in his country of origin (Iran) after taking part in a demonstration there. His application was rejected after the Swiss authorities found that his account was not credible.
2,Emigration And Asylum Reporting 2019,196_chunk000,472,0.7921356,67,The applicant applied for asylum in two occasions: in the United Kingdom in 2009 and in Northern Ireland in 2014 and both applications were refused by the corresponding British Authorities. The applicant moved to Ireland in August 2016 where he submitted a new asylum application.
2,Emigration And Asylum Reporting 2019,209_chunk000,502,0.7919843,68,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application."
2,Emigration And Asylum Reporting 2019,62_chunk000,456,0.7915275,69,"(Abstract provided by UNHCR) Eritrean persons who have not yet been called for National Service, or are exempted from National Service or who have been released from National Service, are no longer being recognized as refugees. In such cases, they do not face punishment and forced conscription upon return and hence their removal is lawful."
2,Emigration And Asylum Reporting 2019,5889_chunk000,4,0.79118216,70,"The applicants, F.S. and A.S., two brothers who fled Afghanistan after losing their parents in a bombing, travelled through Pakistan, Iran, Turkey, Bulgaria and Serbia before arriving in the Hungarian transit zone in Röszke on 24 October 2017. There, they were detained in a 5-person container on their own and applied for asylum."
2,Emigration And Asylum Reporting 2019,1087_chunk000,586,0.7909472,71,"According to the ECtHR Press release (available at http://hudoc.echr.coe.int/eng-press?i=003-2327920-2491345):

The applicants are: C.G., a Turkish national, born in 1968, and currently living in Turkey following his deportation from Bulgaria; and his wife and daughter, T.H.G. and T.C.G, both Bulgarian nationals, born in Bulgaria in 1968 and..."
2,Emigration And Asylum Reporting 2019,256_chunk000,579,0.7900952,72,"According to the EDAL, the Council for Alien Law Litigation confirmed that those who enjoy subsidiary protection are equivalent to recognised refugees, for the purposes of family reunification and are exempted from additional conditions in relation to housing, health insurance, and means of subsistence provided that the application for family reunification is submitted within one year and the fami"
2,Emigration And Asylum Reporting 2019,22_chunk000,432,0.7899438,73,"The Finnish Immigration Service had rejected asylum seeker A's application for asylum and residence permit and decided to return him to his country of origin, Iraq. On 29 June 2017 A. requested permission to appeal the decision of the Administrative Court and to be granted international protection."
2,Emigration And Asylum Reporting 2019,4709_chunk001,31,0.78992367,74,"By decision of 16 August 2017, the Federal Office for Migration and Refugees (BAMF) granted subsidiary protection to the applicant, and also to his wife and their four children, noting the serious risks posed by the civil war throughout all regions of Syria. However, it..."
2,Emigration And Asylum Reporting 2019,913_chunk001,179,0.789907,75,"The Swedish Migration Court of Appeal referred to Article 15 (5) and (6) of the Return Directive as well as to the relevant provisions of the Swedish law and it held that within the same enforcement of a removal decision, an applicant can be held in detention for a maximum of..."
2,Emigration And Asylum Reporting 2019,3409_chunk000,108,0.78951216,76,"The applicant contested a Dublin transfer to Lithuania, which was determined by the Federal Office for Migration and Refugees (BAMF) as the state responsible for the examination of the application based on Article 18(1)(b) of the Dublin III Regulation, as the applicant, according to documents submitted, applied for asylum in Lithuania."
2,Emigration And Asylum Reporting 2019,35_chunk000,484,0.7886931,77,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers."
2,Emigration And Asylum Reporting 2019,4705_chunk000,446,0.7884214,78,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

..."
2,Emigration And Asylum Reporting 2019,1705_chunk001,148,0.78840274,79,"In September 2019 the applicants applied for the status of stateless persons under the Convention for the Status of Stateless Persons, and a..."
2,Emigration And Asylum Reporting 2019,986_chunk001,281,0.7883086,80,"The Council of State recalled the principle of confidentiality as mentioned in its decision dating from 27 July 2016 (N° 386797) according to which the Office is bound to guarantee the confidentiality of any information that could endanger persons seeking asylum, as well as the respect for privacy and for doctor-patient confidentiality. The..."
2,Emigration And Asylum Reporting 2019,108_chunk001,393,0.78786886,81,The applicant subsequently lodged a request for his asylum application to be reconsidered followed by an application for temporary admission on...
2,Emigration And Asylum Reporting 2019,1012_chunk000,201,0.7874621,82,The applicant arrived as a transit passenger on 18 March 2019 by air from Moscow to the Czech Republic and applied for international protection at the Václav Havel Airport Prague. The applicant was refused entry into the territory as she was registered in the Schengen Information System (SIS) as an undesirable alien to whom refusal of entry into the Schengen area was to be made.
2,Emigration And Asylum Reporting 2019,547_chunk000,372,0.78726125,83,"In response to a legal remedy filed against the Federal Office for Immigration and Asylum, the Supreme Administrative Court ruled that, in accordance with Art 13 para 1 of the Dublin III Regulation (604/2013), the Member State whose border an individual applying for international protection had crossed irregularly is responsible for examining that application (ruling in case Ra 2017/19/0169-9 of 5"
2,Emigration And Asylum Reporting 2019,56_chunk000,490,0.78719866,84,The applicants were two Albanian asylum seekers who challenged the decision of the Refugee Appeals Tribunal upholding the decision of the Office of the Refugee Applications Commissioner that the United Kingdom was the member state responsible for determining their applications for asylum.
2,Emigration And Asylum Reporting 2019,657_chunk000,333,0.78692055,85,"A citizen of Eritrea and her child applied for family reunification with the husband/father of the child, who held a residence permit in Norway as a refugee. The applicant appeared personally at the foreign service mission approximately one year and three weeks after the sponsor was granted his residence permit."
2,Emigration And Asylum Reporting 2019,1084_chunk000,196,0.7867985,86,"The case concerns the evidence (documents and declarations) necessary for a family reunification application.

By decision of 31 July 2017, the State Secretary rejected the applicants' request for a provisional residence permit. On 18 July 2018, the State Secretary declared the the applicants' objection as unfounded and on 1 March 2019, the court dismissed the appeal brought by the..."
2,Emigration And Asylum Reporting 2019,565_chunk000,378,0.7867305,87,"Appeal against the judgment of the Court of the Hague on October 16, 2017 in Case no. NL17.1729. By decision of 21 March 2017, the State Secretary rejected, insofar as currently relevant, an application from the foreign national to grant him a temporary asylum residence permit. By judgment of 16 October 2017, the court dismissed the appeal against this by the foreign national as unfounded."
2,Emigration And Asylum Reporting 2019,3277_chunk001,119,0.7867005,88,"When the asylum procedure starts, applicants are usually assigned a lawyer through the Legal Aid Board. The applicant claimed that he received the contested..."
2,Emigration And Asylum Reporting 2019,36_chunk001,407,0.786554,89,"This appeal is concerned with the proposal of the Secretary of State to remove the appellants from the UK to Bulgaria under the Dublin III Regulation arrangements (Regulation 604/2013), on grounds that they entered into the territory of the European Union in Bulgaria and may be sent back there to make their asylum claims. The Court dismissed..."
2,Emigration And Asylum Reporting 2019,645_chunk000,325,0.7864685,90,"As per CNDA press release: When the ECtHR concludes that there is a real risk of inhuman or degrading treatment if returned to the country of origin, the CNDA is obliged not only to consider as admissible a request for review by the person concerned but also to grant him at least the benefit of subsidiary protection within the meaning of Article L. 712-1 (b) of the CESEDA."
2,Emigration And Asylum Reporting 2019,4960_chunk001,33,0.78636885,91,"In a letter provided to the Migration Department of the Ministry of the Interior on 30 October 2023, the State Security Department of Lithuania established that the applicant was a member of a radical Islamist organisation whose ideology was contrary to the country's democratic principles and..."
2,Emigration And Asylum Reporting 2019,34_chunk000,462,0.7859705,92,"On 14 September 2015, Mr Tsegezab Mengesteab, an Eritrean national, requested asylum in Munich (Germany) with the Government of Upper Bavaria, which issued to him, on the same day, a certificate of registration as an asylum seeker. On 22 July 2016, Mr Mengesteab was heard by the Bundesamt and was able to lodge an official application for asylum."
2,Emigration And Asylum Reporting 2019,3137_chunk001,101,0.7851914,93,"He requested an interpreter, but the form was left blank on the part of lawyer assistance.

The application for asylum was rejected as..."
2,Emigration And Asylum Reporting 2019,512_chunk001,366,0.7849518,94,"An asylum seeker from Afghanistan had been expelled and issued with a five year entry ban to Norway in 2012, due to not leaving the country..."
2,Emigration And Asylum Reporting 2019,46_chunk001,508,0.7848896,95,The applicant filed the action for annulment of the decision before the Regional Court in Ostrava on the last day of 15 day time limit laid down by the Act on Asylum for the actions against administrative decisions concerning international protection. The action...
2,Emigration And Asylum Reporting 2019,564_chunk000,353,0.7847856,96,"By decision of 13 July 2016, the State Secretary declared an application from the foreign national to grant him a temporary asylum residence permit inadmissible."
2,Emigration And Asylum Reporting 2019,1564_chunk000,203,0.78450036,97,HA applied for asylum in May 2015 alleging that he is registered with UNRWA and that upon return to Gaza he is at risk of being killed or subjected to inhuman or degrading treatment.
2,Emigration And Asylum Reporting 2019,983_chunk001,217,0.7844942,98,"The Council notes that it nevertheless emerges sufficiently from the judgment [CJEU, judgment of 14 May 2019]- which the defendant does not fail to point out in its observation note - that the Court stated, at the very least, that the use, in the French version, of the terms ""exclusion from the status of refugee"" referred to in..."
2,Emigration And Asylum Reporting 2019,23_chunk000,454,0.7844237,99,"The Finnish Immigration Service had rejected A 's application for asylum and residence permit on the basis of the conflict between A and his father' s claims for asylum. Although the father's report has thus affected A's case, he or she has not been given the opportunity to give an explanation of the report and contradictions that it has in relation to his or her report."
