qid,docid,docno,query,text,score,rank
2,491,56_chunk001,Emigration And Asylum Reporting 2019,"The applicants claimed asylum in Ireland on 16 December 2014, and completed their asylum application questionnaires on 26 December 2014. An information request by the Office of the Refugee Applications...",-10.147324562072754,54
2,34,4231_chunk000,Emigration And Asylum Reporting 2019,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application.",-10.203184127807617,55
2,347,562_chunk001,Emigration And Asylum Reporting 2019,"This moment is important for the commencement date of the temporary asylum residence permit granted to the foreign national.

By decision...",-10.25095272064209,56
2,468,130_chunk000,Emigration And Asylum Reporting 2019,The Council ruled that to be able to transfer an applicant to another member state the administrative authority must obtain the consent of the State responsible for examining the asylum application before it can take a decision to transfer the asylum seeker to that State.,-10.269024848937988,57
2,77,3276_chunk001,Emigration And Asylum Reporting 2019,The court noted that Romania was already unprepared to accommodate asylum applicants before the Ukrainian crisis and that with the high influx of persons...,-10.28007984161377,58
2,222,914_chunk000,Emigration And Asylum Reporting 2019,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.,-10.290307998657227,59
2,52,4184_chunk000,Emigration And Asylum Reporting 2019,A third country national arrived at Schiphol Airport on 28 March 2023 and she submitted an asylum application the next day.,-10.348462104797363,60
2,516,127_chunk000,Emigration And Asylum Reporting 2019,The Administrative Court of Nice has ordered the Prefecture of Alpes-Maritimes to register asylum applications of persons entering via Italy....,-10.383813858032227,61
2,385,510_chunk000,Emigration And Asylum Reporting 2019,"The Court of Sessions found there was no unlawful discrimination arising from a reduction in the amount of asylum support payable to asylum seekers with one or more dependent children, following a government review. ...",-10.452685356140137,62
2,438,88_chunk000,Emigration And Asylum Reporting 2019,"The Court of Appeal confirmed that the First-tier Tribunal had been entitled to refuse an asylum seeker's appeal against the refusal of her claims for asylum and humanitarian protection. She had failed to establish a well-founded fear of persecution if returned to Iran on the basis of her political activities, conversion to Christianity, and the risk of domestic violence from her husband...",-10.457223892211914,63
2,567,625_chunk001,Emigration And Asylum Reporting 2019,No appeal is possible against these judgments. Background: Both aliens initially applied for asylum in Hungary. They then applied for...,-10.502730369567871,64
2,163,937_chunk000,Emigration And Asylum Reporting 2019,"By decision of 26 July 2019, the State Secretary for Justice and Security established a so-called decision and departure moratorium for asylum seekers from Libya (Government Gazette 26 July 2019, no. 40679). This ruling is about a decision to establish a decision moratorium for Libya.",-10.508277893066406,65
2,502,209_chunk000,Emigration And Asylum Reporting 2019,"In this case, the applicant applied for asylum in his city of residence, Ceuta, and his application was admitted. At that point the Spanish authorities issued him the corresponding identity document valid for the entire national territory and until the resolution of his asylum application.",-10.53683853149414,66
2,56,4164_chunk000,Emigration And Asylum Reporting 2019,"VR arrived in Lithuania on 25 April 2022, with the assistance of Freedom House Foundation. He requested asylum in Lithuania after his visa for special humanitarian reasons had expired. In his asylum request, the applicant argued that he had a well-founded fear of being persecuted for his political beliefs.",-10.608007431030273,67
2,577,183_chunk000,Emigration And Asylum Reporting 2019,"These cases concern the detention of Syrian asylum seekers during different periods between 2010 and 2012. In the cases of M.A., A.H. and J.K., H.S. and Others and K.F. the detention occurred after a police operation in June 2010 removing them from an encampment outside government buildings where they were protesting against the Cypriot Government's asylum policy.",-10.68713092803955,68
2,314,577_chunk000,Emigration And Asylum Reporting 2019,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m.",-10.78073787689209,69
2,446,4705_chunk000,Emigration And Asylum Reporting 2019,"Judgment concerning the freedom of movement of asylum seekers in Ceuta and Melilla, although his application for international protection was admitted for examination.

...",-10.78481388092041,70
2,101,3137_chunk001,Emigration And Asylum Reporting 2019,"He requested an interpreter, but the form was left blank on the part of lawyer assistance.

The application for asylum was rejected as...",-10.836482048034668,71
2,512,141_chunk001,Emigration And Asylum Reporting 2019,"Second, the High Court concurred with the SSHD that confidentiality is a vital element for the working of the asylum system and the fulfilment of obligations under the Refugee Convention, the EU Qualification Directive and the European Convention on Human Rights (ECHR). The disclosure of information revealed during the asylum...",-10.855040550231934,72
2,297,584_chunk000,Emigration And Asylum Reporting 2019,"The applicant sought judicial review of the decision to refuse him asylum in Ireland, which he had applied for on the basis of fear of persecution due to issues with the Taliban and Lashkar-e-Islam. The applicant had tactically not applied for asylum in another Member State, which was a factor the decision maker was permitted to take into consideration.",-10.90103816986084,73
2,6,5890_chunk000,Emigration And Asylum Reporting 2019,"Six Iraqi nationals, a family of two parents and their four minor children, entered the Hungarian transit zone bordering Serbia on 10 July 2018 and submitted an asylum application. On the same day, the asylum authority designated the transit zone in Tompa as the applicants' place of stay.",-10.945981979370117,74
2,138,2510_chunk000,Emigration And Asylum Reporting 2019,"The applicant, Guinea national, was rejected the application of asylum as inadmissible by decision of 7 March 2018 because he has already applied in Spain, according to a Eurodac hit report. The Spanish authorities agreed to the transfer on 6 March 2018 and the BAMF decision was adopted on 7 March 2018.",-11.011844635009766,75
2,151,1648_chunk000,Emigration And Asylum Reporting 2019,"The applicant applied for international protection on 13 January 2010, claiming to be a minor from Zimbabwe and by decision of 29 September 2010 the Federal Office for Asylum rejected the application as unfounded. Upon appeal, the Court of Asylum referred the matter back to the Federal Asylum Office for a new hearing and assessment.",-11.018726348876953,76
2,462,34_chunk000,Emigration And Asylum Reporting 2019,"On 14 September 2015, Mr Tsegezab Mengesteab, an Eritrean national, requested asylum in Munich (Germany) with the Government of Upper Bavaria, which issued to him, on the same day, a certificate of registration as an asylum seeker. On 22 July 2016, Mr Mengesteab was heard by the Bundesamt and was able to lodge an official application for asylum.",-11.058609008789062,77
2,435,170_chunk001,Emigration And Asylum Reporting 2019,"The Court ruled that with the rules on distribution and allocation (§§ 50, 51 AsylG), the law takes into account the regularly particularly important public interest , the burden associated with the reception of asylum seekers in terms of accommodation, food and supervision, evenly on the Federal states and municipalities (see § 45 AsylG). In that regard, an asylum seeker - such as the...",-11.08149528503418,78
2,44,4235_chunk000,Emigration And Asylum Reporting 2019,"The case concerned two Iranian applicant, a father and his minor child, who entered the Röszke transit zone and applied for asylum on 5 December 2018. The asylum authority rejected the application as inadmissible and considered that Serbia was a safe third country where the applicants should have requested asylum. The decision was confirmed in court.",-11.179232597351074,79
2,380,641_chunk000,Emigration And Asylum Reporting 2019,"This case relates to the transfer to Italy under Dublin procedure of an asylum seeker with medical condition. For further information on the case, please refer to the original document indicated below.

...",-11.31859302520752,80
2,434,170_chunk000,Emigration And Asylum Reporting 2019,Administrative Court Düsseldorf The plaintiff is an asylum seeker and claims to be from Bangladesh.,-11.352606773376465,81
2,117,3272_chunk001,Emigration And Asylum Reporting 2019,"The case concerned the accused monk B., who granted church asylum to A., from the Gaza strip, on 25 August 2020 and provided him accommodation and care with the knowledge that A. was a rejected asylum applicant.

A. applied for asylum on 22 April...",-11.587395668029785,82
2,201,1012_chunk000,Emigration And Asylum Reporting 2019,The applicant arrived as a transit passenger on 18 March 2019 by air from Moscow to the Czech Republic and applied for international protection at the Václav Havel Airport Prague. The applicant was refused entry into the territory as she was registered in the Schengen Information System (SIS) as an undesirable alien to whom refusal of entry into the Schengen area was to be made.,-11.59361743927002,83
2,484,35_chunk000,Emigration And Asylum Reporting 2019,"! With regard to reception, UK implements Council Directive 2003/9/EC. This case concerns a challenge to a decision by the Secretary of State for the Home Department (""the Respondent"") as to the weekly rate of asylum support paid for child dependants of asylum seekers.",-11.791265487670898,84
2,112,2506_chunk000,Emigration And Asylum Reporting 2019,"The applicant, A, Ethiopian national, requested residence permit on the basis of family reunification with his cohabitation spouse B, who had a permanent residence permit issued on individual reasons. The FIS rejected the request by decision of 2 May 2019 and ordered the repatriation of A, considering that he did not meet the requirements as he did not present a valid travel document.",-11.887687683105469,85
2,397,119_chunk001,Emigration And Asylum Reporting 2019,"Nevertheless, the National High Court considered, in line with UNHCR's report presented at the Eligibility Commission in this...",-11.913213729858398,86
2,442,45_chunk000,Emigration And Asylum Reporting 2019,The administrative authority considered applicant's another subsequent application (third application) for international protection inadmissible and terminated the proceedings according to the provisions of the Act on Asylum implementing Art. 33(2)(d) and Art. 40 of the Recast Asylum Procedures Directive.,-12.023887634277344,87
2,84,3166_chunk000,Emigration And Asylum Reporting 2019,"In 2019, the Government Delegate in Madrid ordered the expulsion and a five-year prohibition of entry into the Schengen area for the applicant, a Ukrainian national who was convicted and imprisoned several times for theft and robbery. The applicant appealed against this decision but his request was rejected both in first and in second instance.",-12.160191535949707,88
2,148,1705_chunk001,Emigration And Asylum Reporting 2019,"In September 2019 the applicants applied for the status of stateless persons under the Convention for the Status of Stateless Persons, and a...",-12.337991714477539,89
2,122,3286_chunk000,Emigration And Asylum Reporting 2019,"The General Administration of the State brought an appeal on points of law against the judgment of 3 October 2019 delivered by the Second Section of the Administrative Chamber of the High Court of Justice of Andalusia, located in Málaga.",-12.685894966125488,90
2,143,2471_chunk000,Emigration And Asylum Reporting 2019,"A national from Lithuania applied for international protection in Austria on 15 April 2019. The applicant claimed he was a lawyer and human rights activist who had defaced a plaque honouring a General who was responsible for the murder of 14,000 Jews, 22 of whom were related to him.",-12.826614379882812,91
2,3,5443_chunk001,Emigration And Asylum Reporting 2019,"It noted also that the lower court duly considered the admissibility of the removal on basis of current country of origin reports on Syria, by assessing both the security and supply situation in Syria as well as the...",-12.936702728271484,92
2,235,1086_chunk001,Emigration And Asylum Reporting 2019,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent...",-12.962224960327148,93
2,136,2509_chunk000,Emigration And Asylum Reporting 2019,"The applicant, Guinean national, contested the inadmissibility decision adopted based on Paragraph 29(1)(1)(a) of the AsylG, because he entered Germany and applied for international protection on 11 April 2018 but he had previously applied in Spain (Eurodac hit report). The BAMF also found no prohibition to deportation and issued a 6 months entry ban.",-13.022889137268066,94
2,28,4728_chunk000,Emigration And Asylum Reporting 2019,"A national of Belarus requested international protection in Luxembourg on 7 February 2020. By decision of 27 September 2019, her request was rejected as unfounded and she was ordered to leave the territory within 30 days. She appealed the decision, and her appeal was dismissed by final decision of the Administrative Court on 28 June 2022.",-13.134533882141113,95
2,196,1084_chunk000,Emigration And Asylum Reporting 2019,"The case concerns the evidence (documents and declarations) necessary for a family reunification application.

By decision of 31 July 2017, the State Secretary rejected the applicants' request for a provisional residence permit. On 18 July 2018, the State Secretary declared the the applicants' objection as unfounded and on 1 March 2019, the court dismissed the appeal brought by the...",-13.241536140441895,96
2,563,52_chunk000,Emigration And Asylum Reporting 2019,"On 13 April 2010, Ms. Danqua, a Ghanaian national, applied for refugee status in Ireland arguing that she feared trokosi practices, a form of ritual servitude practised in Ghana predominantly affecting women. In a report dated 16 June 2010, the Refugee Applications Commissioner (Ireland) issued a negative recommendation in respect of that application because of its lack of credibility.",-13.641317367553711,97
2,217,983_chunk001,Emigration And Asylum Reporting 2019,"The Council notes that it nevertheless emerges sufficiently from the judgment [CJEU, judgment of 14 May 2019]- which the defendant does not fail to point out in its observation note - that the Court stated, at the very least, that the use, in the French version, of the terms ""exclusion from the status of refugee"" referred to in...",-13.775357246398926,98
2,153,933_chunk000,Emigration And Asylum Reporting 2019,"The Division finds that the general safety situation in Afghanistan, particularly in Nangarhar and Ghazni, remains unabatedly alarming. In certain respects, the safety situation in Afghanistan has even worsened compared to June 2018, the end point of the reporting period dealt with in the earlier ruling of the Division of 1 October 2018. On the other hand, however, the...",-14.1293306350708,99
