topic_id,chunk_id,doc_id,chunk_index,total_chunks,chunk_text,item_id,title,url,country,published_date,court,case_type,case_number,topic_keywords,topic_probability,credibility_score,determination_score,legal_ground_score,explanation_score,dominant_label,topic_name
0,914_chunk000,914,0,2,A. applied for asylum in Sweden in April 2015. The application was rejected and the applicant excluded from asylum for having committed crimes against humanity while working as a guard in Eritrea. An expulsion order had also been issued.,914,SE: Migration Court of Appeal ruled on the exclusion of a former Eritrean guard for having committed crimes against humanity,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=914&returnurl=%2fPages%2fsearch.aspx,Sweden,14/06/2019,SE: Migration Court of Appeal [Migrationsöverdomstolen],Judgment,"UM 17559-18, MIG 2019:9","the, of, to, in, and, for, that, on, was, applicant",0.970345755476405,0.8518457,0.78642565,0.83744127,0.76970947,CREDIBILITY,Applicant Detention and Asylum Claims
0,914_chunk001,914,1,2,The Migration Court of Appeal assessed whether the applicant had acted under duress and held that this was not the case as the applicant had benefitted from three permits and always came back to the place of employment. The applicant chose to flee...,914,SE: Migration Court of Appeal ruled on the exclusion of a former Eritrean guard for having committed crimes against humanity,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=914&returnurl=%2fPages%2fsearch.aspx,Sweden,14/06/2019,SE: Migration Court of Appeal [Migrationsöverdomstolen],Judgment,"UM 17559-18, MIG 2019:9","the, of, to, in, and, for, that, on, was, applicant",0.9480589670551903,0.8520691,0.7761645,0.81639075,0.7444678,CREDIBILITY,Applicant Detention and Asylum Claims
0,941_chunk000,941,0,1,"The case concerns the implementation of Dublin transfer to Italy. The applicant argues that the Netherlands is responsible because it will be treated inhumanely in Italy (Article 3 of the ECHR) due to the reception conditions.

The Court distanced the present case from ECHR Taraskehl and Upper Tribunal of the UK ruling.

...",941,NL: Council of State rules on implementation of Dublin transfers to Italy in conjunction to reception conditions,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=941&returnurl=%2fPages%2fsearch.aspx,Netherlands,12/06/2019,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,201809552/1/V3.,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8659906,0.82851213,0.86146283,0.7916211,CREDIBILITY,Applicant Detention and Asylum Claims
0,942_chunk000,942,0,1,"The case concerns the possibility of detention when the asylum application is rejected but the time frame to submit an appeal has not expired. The judgments in Gnandi and the order in C., J. and S. do not envisage that the...",942,NL: Council of State rules on the detention on rejected asylum application pending appeal,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=942&returnurl=%2fPages%2fsearch.aspx,Netherlands,05/06/2019,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],,201808923/1,"the, of, to, in, and, for, that, on, was, applicant",0.9596591826672092,0.87297255,0.8322143,0.87282693,0.8034392,CREDIBILITY,Applicant Detention and Asylum Claims
0,925_chunk000,925,0,2,"Healthy refugees who are fit for work are not currently exposed to a ""real risk"" of inhuman or degrading treatment in Bulgaria within the meaning of Article 4 of the Charter of Fundamental Rights of the European Union, either at the time of their return, during the asylum procedure, or indeed after the presumed granting of international protection, irrespective of their wishes and personal choices",925,"DE: The Higher Administrative Court stated that healthy refugees who are fit for work are consider not to be exposed to a ""real risk"" of inhuman or degrading treatment in Bulgaria",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=925&returnurl=%2fPages%2fsearch.aspx,Germany,27/05/2019,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Judgment,A 4 S 1329/19,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.86542225,0.8061861,0.8529464,0.7639469,CREDIBILITY,Applicant Detention and Asylum Claims
0,925_chunk001,925,1,2,", due to systemic weaknesses in accordance with Article 3(2) of the Dublin III...",925,"DE: The Higher Administrative Court stated that healthy refugees who are fit for work are consider not to be exposed to a ""real risk"" of inhuman or degrading treatment in Bulgaria",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=925&returnurl=%2fPages%2fsearch.aspx,Germany,27/05/2019,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Judgment,A 4 S 1329/19,"the, of, to, in, and, for, that, on, was, applicant",0.9460902013437251,0.8389435,0.8071294,0.85357463,0.7913348,LEGAL_GROUND,Applicant Detention and Asylum Claims
0,960_chunk000,960,0,2,"The appellants were Albanian nationals who previously lived in Kosovo (*). They arrived in Ireland on 12 December 2014 and two days later they made an application for asylum. They did not disclose a full account of the circumstances of their arrival in Ireland, in particular that they had previously been issued with a visa for the United Kingdom.",960,IE: The Supreme Court ruled on the lawfulness of an information request sent to UK in the process of determining the MS responsible for examining the application.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=960&returnurl=%2fPages%2fsearch.aspx,Ireland,22/05/2019,IE: Supreme Court,Judgment,[2019] IESC 32 Record number: 117/2017 Court of Appeal record number: 446/2016 High Court record number: 2015 no 433 JR,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8596928,0.8039772,0.82428306,0.7894382,CREDIBILITY,Applicant Detention and Asylum Claims
0,960_chunk001,960,1,2,On 15 January 2015 the Office of the Refugee Applications Commissioner made an information request to the United Kingdom...,960,IE: The Supreme Court ruled on the lawfulness of an information request sent to UK in the process of determining the MS responsible for examining the application.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=960&returnurl=%2fPages%2fsearch.aspx,Ireland,22/05/2019,IE: Supreme Court,Judgment,[2019] IESC 32 Record number: 117/2017 Court of Appeal record number: 446/2016 High Court record number: 2015 no 433 JR,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.853135,0.8254457,0.8302849,0.81104714,CREDIBILITY,Applicant Detention and Asylum Claims
0,930_chunk000,930,0,2,An Iraqi national applied for international protection in Austria on 16 May 2016 stating he had been employed as a guard in a prison near Baghdad where terrorists were incarcerated and was threatened by them. He suffers from a serious heart condition and other health problems. The Federal Office for Immigration and Asylum rejected his request on 16 December 2016.,930,"AT: The Supreme Administrative Court clarified that the standard of review under Section 8 Paragraph 1 of the Asylum 2005 and Section 52 Paragraph 9 of the Foreigners Act (governing the prohibition on deportation) is identical and that a substantive divergence between decisions under both provisions should be precluded. Although FAC sought to assess the granting of subsidiary protection exclusively in accordance with CJEU jurisprudence on Article 15 of the Qualification Directive 2004/83/CE, this would be contrary to national and European jurisprudence as the QD has not been fully or correctly transposed at national level and it could not be applied more restrictively and to the detriment of the individual concerned.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=930&returnurl=%2fPages%2fsearch.aspx,Austria,21/05/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Judgment,Ro 2019/19/0006,"the, of, to, in, and, for, that, on, was, applicant",0.9653069706411543,0.84799224,0.7860747,0.82813525,0.75764954,CREDIBILITY,Applicant Detention and Asylum Claims
0,930_chunk001,930,1,2,His appeal to the Federal Administrative Court was dismissed as...,930,"AT: The Supreme Administrative Court clarified that the standard of review under Section 8 Paragraph 1 of the Asylum 2005 and Section 52 Paragraph 9 of the Foreigners Act (governing the prohibition on deportation) is identical and that a substantive divergence between decisions under both provisions should be precluded. Although FAC sought to assess the granting of subsidiary protection exclusively in accordance with CJEU jurisprudence on Article 15 of the Qualification Directive 2004/83/CE, this would be contrary to national and European jurisprudence as the QD has not been fully or correctly transposed at national level and it could not be applied more restrictively and to the detriment of the individual concerned.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=930&returnurl=%2fPages%2fsearch.aspx,Austria,21/05/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Judgment,Ro 2019/19/0006,"the, of, to, in, and, for, that, on, was, applicant",0.9593045200090363,0.82023764,0.8047433,0.81118345,0.80426407,CREDIBILITY,Applicant Detention and Asylum Claims
0,1090_chunk000,1090,0,2,"The applicant, a Nigerian national, requested international protection after entering Austria on 21 September 2015. This application was rejected by decision of the Federal Office for Aliens and Asylum (BFA) on 31 October 2017. A return decision was issued against the applicant and it was not contested.",1090,AT: Supreme Administrative Court rules on subsequent application and detention pending deportation of Nigerian national,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=1090&returnurl=%2fPages%2fsearch.aspx,Austria,16/05/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Judgment,Ra 2018/21/0125,"the, of, to, in, and, for, that, on, was, applicant",0.9850987936396225,0.85569495,0.80457616,0.83041656,0.7793547,CREDIBILITY,Applicant Detention and Asylum Claims
0,1090_chunk001,1090,1,2,"The applicant, who subsequently traveled to Germany, made a further request for international protection after returning to Austria on 15 January...",1090,AT: Supreme Administrative Court rules on subsequent application and detention pending deportation of Nigerian national,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=1090&returnurl=%2fPages%2fsearch.aspx,Austria,16/05/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Judgment,Ra 2018/21/0125,"the, of, to, in, and, for, that, on, was, applicant",0.9783149487944153,0.8314942,0.77992594,0.81014615,0.7733323,CREDIBILITY,Applicant Detention and Asylum Claims
0,1086_chunk000,1086,0,2,"A national of Ivory Coast applied for international protection on 22 January 2018, claiming that he was born on 2001 but did not submit documents to prove his date of birth. Following an age assessment, the State Secretary concluded that the applicant was not a minor.",1086,"NL: The Council of State ruled that, under the Aliens Circular 2000, in age assessments each official of the Aliens Police (AVIM) or the Immigration and Naturalisation Service (IND) must see the applicant separately, draw their own conclusion, and only if they unanimously agree can a clear determination of age be made.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=1086&returnurl=%2fPages%2fsearch.aspx,Netherlands,09/05/2019,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,201804963/1/V2,"the, of, to, in, and, for, that, on, was, applicant",0.9779823880482523,0.8660266,0.8029971,0.8337232,0.78817356,CREDIBILITY,Applicant Detention and Asylum Claims
0,1086_chunk001,1086,1,2,"Specifically, the assessment consisted of an initial observation by two officers from the Aliens Police, Identification and Human Trafficking Department (AVIM) on 22 January 2018, recorded in an official report, and a subsequent...",1086,"NL: The Council of State ruled that, under the Aliens Circular 2000, in age assessments each official of the Aliens Police (AVIM) or the Immigration and Naturalisation Service (IND) must see the applicant separately, draw their own conclusion, and only if they unanimously agree can a clear determination of age be made.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=1086&returnurl=%2fPages%2fsearch.aspx,Netherlands,09/05/2019,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,201804963/1/V2,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8818371,0.8412408,0.8639365,0.83876574,CREDIBILITY,Applicant Detention and Asylum Claims
0,953_chunk000,953,0,2,"This case concerned whether, for the purposes of an application for family reunification by a beneficiary of subsidiary protection, “child” could include a non-biological child for whom the applicant had acted in loco parentis.",953,IE: The High Court ruled on a case concerned the family reunification of a non biological child,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=953&returnurl=%2fPages%2fsearch.aspx,Ireland,03/05/2019,IE: High Court,Judgment,[2019] IEHC 284 2018 No. 555 JR,"the, of, to, in, and, for, that, on, was, applicant",0.9677974336105822,0.8456628,0.7975118,0.83695865,0.76384586,CREDIBILITY,Applicant Detention and Asylum Claims
0,953_chunk001,953,1,2,Barrett J held that there is a wide diversity of familial structures and the relationship of father/child was not confined by the International Protection Act 2015 to a biological father and accordingly quashed the Minister's refusal of family...,953,IE: The High Court ruled on a case concerned the family reunification of a non biological child,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=953&returnurl=%2fPages%2fsearch.aspx,Ireland,03/05/2019,IE: High Court,Judgment,[2019] IEHC 284 2018 No. 555 JR,"the, of, to, in, and, for, that, on, was, applicant",0.9803574617579782,0.86558896,0.82773185,0.8557025,0.81264776,CREDIBILITY,Applicant Detention and Asylum Claims
1,995_chunk000,995,0,2,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,995,FR: The Council of State ruled on a case of an applicant from the Gaza Strip who claimed fear of persecution on the territory of Israel,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=995&returnurl=%2fPages%2fsearch.aspx,France,24/04/2019,FR: Council of State [Conseil d'État],Judgment,408992,"annual, emn, contribution, report, 2019, migration, to, according, national, asylum",0.35532158570387795,0.8435787,0.8015121,0.84091467,0.8018892,CREDIBILITY,"Emigration, Asylum, And 2019 Report"
0,995_chunk001,995,1,2,"Persons from the West Bank can claim to have legitimate fears with regard to Israel, which is not a third State vis-a-vis the West Bank. In this case, the CNDA had rejected the appeal of an applicant from the West Bank after having ruled that he came exclusively under the jurisdiction of the Palestinian Authority. Yet the Council of State...",995,FR: The Council of State ruled on a case of an applicant from the Gaza Strip who claimed fear of persecution on the territory of Israel,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=995&returnurl=%2fPages%2fsearch.aspx,France,24/04/2019,FR: Council of State [Conseil d'État],Judgment,408992,"the, of, to, in, and, for, that, on, was, applicant",0.9804179967342246,0.8624075,0.8193272,0.84517294,0.7848825,CREDIBILITY,Applicant Detention and Asylum Claims
0,931_chunk000,931,0,2,"Pursuant to Art. 4a of the Asylum Act 2005, an application for international protection is to be rejected as inadmissible where the foreign person has been granted asylum or subsidiary protection status in another EEA Member State or Switzerland. In the specific case, the appellant, a Syrian citizen, filed an application for international protection in April 2018.",931,AT: Supreme Administrative Court on no application of the family procedure if protection status has already been granted in another EEA country,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=931&returnurl=%2fPages%2fsearch.aspx,Austria,21/04/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Judgment,No Ra 2019/14/0023-6,"the, of, to, in, and, for, that, on, was, applicant",0.9414246671769027,0.8642411,0.81783146,0.85476905,0.77605367,CREDIBILITY,Applicant Detention and Asylum Claims
0,931_chunk001,931,1,2,The appellant had been granted subsidiary protection status in Denmark in 2015. The individual's family was granted asylum in...,931,AT: Supreme Administrative Court on no application of the family procedure if protection status has already been granted in another EEA country,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=931&returnurl=%2fPages%2fsearch.aspx,Austria,21/04/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Judgment,No Ra 2019/14/0023-6,"the, of, to, in, and, for, that, on, was, applicant",0.9540036351847824,0.8333618,0.7854022,0.8258969,0.7576532,CREDIBILITY,Applicant Detention and Asylum Claims
1,994_chunk000,994,0,2,According to the national contribution to the EMN Annual Report on Migration and Asylum 2019:,994,FR: The Council of State ruled directly for the first time on the legal characterisation of facts in a case regarding application of Article L. 711-6 (refusal and withdrawal of protection),https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=994&returnurl=%2fPages%2fsearch.aspx,France,17/04/2019,FR: Council of State [Conseil d'État],Judgment,419722,"annual, emn, contribution, report, 2019, migration, to, according, national, asylum",0.753155041193267,0.8435787,0.8015121,0.84091467,0.8018892,CREDIBILITY,"Emigration, Asylum, And 2019 Report"
0,994_chunk001,994,1,2,"The Council of State overturned the CNDA's decision, ruling directly for the first time on the legal characterisation of facts in a case regarding application of Article L. 711-6. The Council of State had already extended control over the decisions of the CNDA as to the legal characterisation of facts on exclusion issues (CE, 9 November 2016,...",994,FR: The Council of State ruled directly for the first time on the legal characterisation of facts in a case regarding application of Article L. 711-6 (refusal and withdrawal of protection),https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=994&returnurl=%2fPages%2fsearch.aspx,France,17/04/2019,FR: Council of State [Conseil d'État],Judgment,419722,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8781407,0.8600336,0.8728343,0.82487404,CREDIBILITY,Applicant Detention and Asylum Claims
0,947_chunk000,947,0,2,This ruling is about the position of supporters of the Gülen movement (hereinafter: Gülenists) in Turkey after the attempted coup d'état of 15 July 2016. It is evident from the information submitted that a considerable number of persons have been put in prison.,947,NL: Council of State rules on position of supporters of the Gülen movement,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=947&returnurl=%2fPages%2fsearch.aspx,Netherlands,13/04/2019,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,201804801/1/V1,"the, of, to, in, and, for, that, on, was, applicant",0.9512157836875987,0.84945846,0.80266243,0.8465185,0.78133905,CREDIBILITY,Applicant Detention and Asylum Claims
0,947_chunk001,947,1,2,"The third-country national submitted information on the risk that, during arrest and detention, Gülenists will be exposed to treatment in conflict with...",947,NL: Council of State rules on position of supporters of the Gülen movement,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=947&returnurl=%2fPages%2fsearch.aspx,Netherlands,13/04/2019,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,201804801/1/V1,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8340494,0.772641,0.8498121,0.7623705,LEGAL_GROUND,Applicant Detention and Asylum Claims
0,927_chunk000,927,0,2,"In the Senate's conviction, a comprehensive assessment of the current state of knowledge now lacks sufficient evidence to suggest that Syrian retired military-age returnees (conscripts, reservists) who have evaded from military service due to flight abroad are likely to be linked to ( alleged) oppositional or anti-regime sentiments of Syrian security forces to fear persecution (change in the Senat",927,DE: The Bavarian Administrative Court ruled that a person returning to Syria is not at risk of persecution simply because of having failed to commence or absconded from military service.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=927&returnurl=%2fPages%2fsearch.aspx,Germany,12/04/2019,DE: Regional Administrative Court [Verwaltungsgericht],Judgment,21B 18.32459,"the, of, to, in, and, for, that, on, was, applicant",0.9423954239120539,0.88291204,0.83175755,0.865512,0.8106571,CREDIBILITY,Applicant Detention and Asylum Claims
0,927_chunk001,927,1,2,"e case law.

Refer also to the appeal of this case against the",927,DE: The Bavarian Administrative Court ruled that a person returning to Syria is not at risk of persecution simply because of having failed to commence or absconded from military service.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=927&returnurl=%2fPages%2fsearch.aspx,Germany,12/04/2019,DE: Regional Administrative Court [Verwaltungsgericht],Judgment,21B 18.32459,"the, of, to, in, and, for, that, on, was, applicant",0.9820723358894816,0.838601,0.8215024,0.8487211,0.8373216,LEGAL_GROUND,Applicant Detention and Asylum Claims
0,689_chunk000,689,0,2,"The applicants, a coalition of Belgian NGOs, filed an appeal claiming the suspension of the Royal Decree of 22 July 2018 due to the reception condition of children in detention, with special concern to the children detained in 127bis Centre, located near Brussels Airport.",689,BE: The Belgian Council of State ruled to suspend a Decree which permitted the detention of children,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=689&returnurl=%2fPages%2fsearch.aspx,Belgium,04/04/2019,BE: Council of State [Raad van State - Conseil d'État],Judgment,n. 244.190,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.8675836,0.8216006,0.8556776,0.81234056,CREDIBILITY,Applicant Detention and Asylum Claims
0,689_chunk001,689,1,2,They provided the court a list of deficiencies contained in the Royal Decree regarding the protection and safeguards in place for families and children. The applicants...,689,BE: The Belgian Council of State ruled to suspend a Decree which permitted the detention of children,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=689&returnurl=%2fPages%2fsearch.aspx,Belgium,04/04/2019,BE: Council of State [Raad van State - Conseil d'État],Judgment,n. 244.190,"the, of, to, in, and, for, that, on, was, applicant",0.9781573884065848,0.8536971,0.8174854,0.8569441,0.80205077,LEGAL_GROUND,Applicant Detention and Asylum Claims
0,959_chunk000,959,0,2,The issue raised in these proceedings was effectively whether a refugee who subsequently acquires Irish citizenship by naturalisation lost the right to family reunification pursuant to section 18 of the Refugee Act 1996.,959,IE: The Court of Appeal ruled on the right of family reunification of a refugee who acquired Irish citizen by naturalisation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=959&returnurl=%2fPages%2fsearch.aspx,Ireland,29/03/2019,IE: Court of Appeal,Judgment,[2019] IECA 116 Record number: 2017 908 JR ; 2017 998 JR Court of Appeal record number: 2018 141 ; 2018 138,"the, of, to, in, and, for, that, on, was, applicant",0.9810797105720402,0.8528777,0.81175816,0.83382064,0.77938634,CREDIBILITY,Applicant Detention and Asylum Claims
0,959_chunk001,959,1,2,"The evidence before the court was that between 2010 and 2017 the Minister for Justice accepted applications for family reunification from refugees who had acquired Irish citizenship by naturalisation, but on foot of legal advice in 2017 the...",959,IE: The Court of Appeal ruled on the right of family reunification of a refugee who acquired Irish citizen by naturalisation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=959&returnurl=%2fPages%2fsearch.aspx,Ireland,29/03/2019,IE: Court of Appeal,Judgment,[2019] IECA 116 Record number: 2017 908 JR ; 2017 998 JR Court of Appeal record number: 2018 141 ; 2018 138,"the, of, to, in, and, for, that, on, was, applicant",0.9494021003392065,0.8586766,0.8024792,0.84211934,0.7894086,CREDIBILITY,Applicant Detention and Asylum Claims
2,993_chunk000,993,0,2,According to the national contribution to the EMN Report on Migration and Asylum 2019:,993,FR: The Council of State reaffirmed its jurisprudence in which the CNDA may refer cases back to OFPRA if the applicants had not been able to make themselves understood,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=993&returnurl=%2fPages%2fsearch.aspx,France,29/03/2019,FR: Council of State [Conseil d'État],Judgment,419620,"emn, contribution, report, migration, sr, mo, moi, to, according, 2019",1.0,0.8271255,0.8062832,0.82297087,0.8472052,EXPLANATION,Emigration And Asylum Reporting 2019
0,993_chunk001,993,1,2,"The Council of State reaffirmed its jurisprudence concerning application of Article L. 733-5 of the CESEDA (CE, 22 June 2017, N° 400366) in which the CNDA may refer cases back to OFPRA if the applicants had not been able to make themselves understood during their interview with the Office and if the Office was responsible for this lack of...",993,FR: The Council of State reaffirmed its jurisprudence in which the CNDA may refer cases back to OFPRA if the applicants had not been able to make themselves understood,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=993&returnurl=%2fPages%2fsearch.aspx,France,29/03/2019,FR: Council of State [Conseil d'État],Judgment,419620,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.88003945,0.8548288,0.87246984,0.8241958,CREDIBILITY,Applicant Detention and Asylum Claims
0,932_chunk000,932,0,2,The case concerns a take charge request from Greece to Austria which was rejected by Austria. The Federal Office reasoned that the Dublin consultation procedure is a process between the Member States.,932,AT: Supreme Administrative Court Asylum rules that asylum seekers are not entitled as parties to a consultation procedure based on Art. 10 of the Dublin III Regulation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=932&returnurl=%2fPages%2fsearch.aspx,Austria,26/03/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Decision,"Ro 2018/19/0005 Joint Cases Ro 2018/19/0006, Ro 2018/19/0007, Ro 2018/19/0010, Ro 2018/19/0009 Ro, 2018/19/0008","the, of, to, in, and, for, that, on, was, applicant",1.0,0.8701789,0.84657323,0.86120015,0.8035359,CREDIBILITY,Applicant Detention and Asylum Claims
0,932_chunk001,932,1,2,"In case the requesting Member State is not satisfied with the rejection, the requesting Member State may submit a request for re-examination in accordance with Art 5.2. of the Implementing Regulation. The Federal Administrative Court and the Supreme Administrative Court confirmed this...",932,AT: Supreme Administrative Court Asylum rules that asylum seekers are not entitled as parties to a consultation procedure based on Art. 10 of the Dublin III Regulation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=932&returnurl=%2fPages%2fsearch.aspx,Austria,26/03/2019,AT: Supreme Administrative Court [Verwaltungsgerichtshof - VwGH],Decision,"Ro 2018/19/0005 Joint Cases Ro 2018/19/0006, Ro 2018/19/0007, Ro 2018/19/0010, Ro 2018/19/0009 Ro, 2018/19/0008","the, of, to, in, and, for, that, on, was, applicant",0.9652040087072297,0.85826254,0.8238725,0.85708636,0.79226,CREDIBILITY,Applicant Detention and Asylum Claims
0,1011_chunk000,1011,0,1,"The case concerns a challenge to detention under the recast Reception Conditions Directive. The applicant requested international protection after being found illegally working in the Czech Republic and using fake documents to obtain such work.

...",1011,CZ: Supreme Administrative Court rules on detention of alien under the recast Reception Conditions Directive,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=1011&returnurl=%2fPages%2fsearch.aspx,Czech Republic,21/03/2019,CZ: Supreme Administrative Court [Nejvyšší správní soud],Judgment,10 Azs 252/2017 - 89,"the, of, to, in, and, for, that, on, was, applicant",0.9670516837596966,0.8656617,0.8176082,0.85856164,0.77930355,CREDIBILITY,Applicant Detention and Asylum Claims
0,943_chunk000,943,0,1,"In its rulings of 1 February 2017, ECLI:NL:RVS:2017:209 and ECLI:NL:RVS:2017:210, the Council of State found that the Minister for Migration had rightly designated Morocco as a safe country of origin and that the information provided in this case does not lead to a...",943,NL: The Council of State ruled on the designation of Morocco as a safe country of origin.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=943&returnurl=%2fPages%2fsearch.aspx,Netherlands,19/03/2019,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,201705953/1/V2,"the, of, to, in, and, for, that, on, was, applicant",0.9919332747227341,0.8440611,0.79266405,0.8368399,0.78461516,CREDIBILITY,Applicant Detention and Asylum Claims
2,992_chunk000,992,0,2,According to the national contribution to the EMN Report on Migration and Asylum 2019:,992,FR: The Council of State rejected OFPRA's appeal and considered that the exclusion clause is not applicable to the case,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=992&returnurl=%2fPages%2fsearch.aspx,France,18/03/2019,FR: Council of State [Conseil d'État],Judgment,414740,"emn, contribution, report, migration, sr, mo, moi, to, according, 2019",0.6912120207503447,0.8271255,0.8062832,0.82297087,0.8472052,EXPLANATION,Emigration And Asylum Reporting 2019
0,992_chunk001,992,1,2,"The Council of State rejected OFPRA's appeal in a case concerning an Iraqi national, who was involved with the Peshmerga, that the Court had recognised as a refugee on the grounds of his fears of persecution from the Islamic State organisation on account of his political opinions. In its appeal, the Office reproached the...",992,FR: The Council of State rejected OFPRA's appeal and considered that the exclusion clause is not applicable to the case,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=992&returnurl=%2fPages%2fsearch.aspx,France,18/03/2019,FR: Council of State [Conseil d'État],Judgment,414740,"the, of, to, in, and, for, that, on, was, applicant",1.0,0.865301,0.813994,0.8471943,0.79153216,CREDIBILITY,Applicant Detention and Asylum Claims
0,1013_chunk000,1013,0,2,The case was dismissed for failure to complete the action within the time-limit despite the court's request.,1013,CZ: Supreme Administrative Court rules on the deadline for completing a legal action,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=1013&returnurl=%2fPages%2fsearch.aspx,Czech Republic,14/03/2019,CZ: Supreme Administrative Court [Nejvyšší správní soud],Judgment,8 Azs 245/2018 – 56,"the, of, to, in, and, for, that, on, was, applicant",0.9565223443479415,0.8079586,0.7869139,0.80559695,0.75643873,CREDIBILITY,Applicant Detention and Asylum Claims
