qid,query,docno,text,rank,score
26,Asylansøgeres Grundlæggende Behov,29b-tysk20264_chunk003,"Det fremgår af forarbejderne til udlændingelovens § 29 b (lovforslag nr. L 72 af 14. november 2014, til § 1, nr. 2 og 8) blandt andet: ”Efter den foreslåede bestemmelse i udlændingelovens § 29 b kan en asylansøgning af­vises, hvis ansøgeren allerede har opnået beskyttelse i et land, hvor Dublinforord­nin­gen finder anvendelse.",75,0.85016394
26,Asylansøgeres Grundlæggende Behov,bosn20262_chunk003,"Ansøgeren har endvidere oplyst, at han tidligere har modtaget begrænset hjælp fra lokale, men at denne støtte ikke længere er tilgængelig, og at myndighederne ikke har ydet ham den nødvendige hjælp under hensyn til hans personlige situation. Flygtningenævnet kan lægge ansøgerens forklaring om sit asylmotiv til grund, men dette kan ikke begrunde asyl efter udlændingelovens § 7.",76,0.8501075
26,Asylansøgeres Grundlæggende Behov,came20262_chunk003,"Flygtningenævnet finder, at de forhold, som ansøgeren har påberåbt sig som grundlag for sin ansøgning om asyl, ikke kan føre til, at hun skal meddeles international beskyttelse i Danmark efter udlændingelovens § 7, stk. 1 eller stk. 2.",77,0.8498369
26,Asylansøgeres Grundlæggende Behov,niga20267_chunk007,"Flygtningenævnet tiltræder herved, at ansøgerens generelle troværdighed må anses som svækket som følge af, at ansøgeren i asylansøgningsforløbet har afgivet divergerende forklaringer om sit navn og sin alder. Ansøgeren oplyste således i forbindelse med sin asylansøgning i 2017, at hendes navn var [B], og at hun var født [i foråret 1992].",78,0.84979475
26,Asylansøgeres Grundlæggende Behov,hjem20261_chunk011,"Da det herefter lægges til grund, at ansøgeren ikke er statsborger i [land A] og i øvrigt heller ikke har sandsynliggjort at have noget asylgrundlag overhovedet, heller ikke i relation til [land B] eller [land A], jf. tillige den indbragte afgørelse, tiltræder Flygtningenævnet, at ansøgeren er meddelt afslag på opholdstilladelse efter udlændingelovens § 7, stk. 1 og 2.",79,0.8497827
26,Asylansøgeres Grundlæggende Behov,dub-pole20263_chunk012,"Flygtningenævnet finder endvidere, at der heller ikke foreligger sådanne særlige hensyn, herunder af humanitær karakter, at asylansøgningen bør behandles i Danmark, jf. forordningens artikel 17, stk.1. Det af klageren anførte om hans helbredsmæssige forhold kan således heller ikke føre til, at hans asylsag skal behandles i Danmark.",80,0.8497186
26,Asylansøgeres Grundlæggende Behov,dub-rumae20264_chunk005,"Om de generelle forhold for asylansøgere i Rumænien finder Flygtningenævnet, at det efter de foreliggende baggrundsoplysninger ikke kan antages, at de generelle forhold for asylansøgere, herunder afviste asylansøgere, i Rumænien har en sådan karakter, at der er systemfejl i asylproceduren og modtageforholdene. Flygtningenævnet finder på den baggrund, at Dublinforordningens artikel 3, stk.",81,0.84954727
26,Asylansøgeres Grundlæggende Behov,ukra202613_chunk005,"Nævnet kan ikke lægge til grund, at ægtefællens overgreb på hende har haft det omfang som ansøgeren har forklaret om under nævnsmødet, da ansøgeren har forklaret divergerende og udbyggende herom. I asylskemaet udfyldt [i sommeren] 2023 har hun ikke oplyst at have en konflikt med sin ægtefælle.",82,0.8494829
26,Asylansøgeres Grundlæggende Behov,dub-malt20261_chunk011,"Det bemærkes videre, at selvom der som anført i et vist omfang opleves problemer med f.eks. frihedsberøvelse af asylansøgere, er der i baggrundsmaterialet ikke oplysninger, der giver grundlag for at antage, at der i Malta systematisk sker tilbageholdelse og frihedsberøvelse af Dublin-returnees, jf. rapportens side 61.",83,0.8494755
26,Asylansøgeres Grundlæggende Behov,dub-malt20262_chunk010,"Det bemærkes videre, at selvom der som anført i et vist omfang opleves problemer med f.eks. frihedsberøvelse af asylansøgere, er der i baggrundsmaterialet ikke oplysninger, der giver grundlag for at antage, at der i Malta systematisk sker tilbageholdelse og frihedsberøvelse af Dublin-returnees, jf. rapportens side 61.",84,0.8494755
26,Asylansøgeres Grundlæggende Behov,sril202651_chunk005,"Ansøgeren har til støtte for dette asylmotiv blandt andet oplyst, at de tamilere, som ansøgeren frygter, er af den opfattelse, at han har angivet dem til myndighederne, fordi han kendte den politibetjent, som anholdt dem. Flygtningenævnet kan ikke lægge ansøgerens forklaring om sit asylmotiv til grund, idet forklaringen på væsentlige punkter ikke vurderes at være overbevisende.",85,0.8491868
26,Asylansøgeres Grundlæggende Behov,syri202613_chunk018,"Det er heller ikke asylbegrundende, at [privat forhold]. Nævnet har herved lagt vægt på, at [privat forhold] ikke er nærmere beskrevet, og at ansøgeren ikke har oplyst herom til sin familie eller andre.",86,0.8491815
26,Asylansøgeres Grundlæggende Behov,syri202613_chunk005,"Flygtningenævnet bemærker, at ansøgeren fremtræder med den fornøden modenhed til at gennemgå en asylsagsbehandling. Nævnet har herved lagt vægt på, at ansøgeren har besvaret de stillede spørgsmål på en måde, der har vist, at hun forstår spørgsmålene og deres betydning. Flygtningenævnet kan delvist lægge ansøgerens forklaring til grund.",87,0.8491422
26,Asylansøgeres Grundlæggende Behov,bulg20263_chunk005,"Klageren har nærmere anført, at hun som homoseksuel må betragtes som en særligt sårbar asylansøger, og at det af baggrundsoplysningerne følger, at homoseksuelle asylansøgere generelt behandles dårligt i det bulgarske asylsystem. Klageren har endvidere anført, at der er en stor grad af mangler og problemer med det bulgarske asylsystem.",88,0.8489677
26,Asylansøgeres Grundlæggende Behov,rusl20265_chunk008,Flygtningenævnet kan efter en samlet vurdering af oplysningerne i sagen ikke lægge ansøgernes forklaring om deres asylmotiver til grund.,89,0.8489488
26,Asylansøgeres Grundlæggende Behov,niga20267_chunk010,"Flygtningenævnet vurderer, at dette ikke forekommer overbevisende sammenholdt med, at ansøgeren på sædvanlig vis blev gjort bekendt med, at hun skulle meddele de oplysninger, som var nødvendige for at bedømme hendes asylansøgning, og at hun skulle tale sandt. Samtidig har ansøgeren i asylansøgningsforløbet forklaret divergerende og udbyggende på en række andre væsentlige punkter.",90,0.84892625
26,Asylansøgeres Grundlæggende Behov,irak20262_chunk008,"Vedrørende ansøgerens oprindelige primære asylmotiv om, at han frygter [familiemedlem A] på grund af, at [familiemedlem A] tidligere adskillige gange gennem ansøgerens barndom og ungdom har udsat ansøgeren for vold, herunder at [familiemedlem A] tidligere har [pådraget ansøgeren fysiske skader], finder nævnet ikke, at dette er asylbegrundende.",91,0.8487519
26,Asylansøgeres Grundlæggende Behov,buru20261_chunk003,"Flygtningenævnet kan ikke lægge til grund, at ansøgeren har en konflikt med sine naboer, som kan begrunde asyl. Der er ved afgørelsen lagt vægt på de samme forhold som er anført af Udlændingestyrelsen i afgørelsen af [efteråret] 2025.",92,0.84833956
26,Asylansøgeres Grundlæggende Behov,ukra20269_chunk003,"Flygtningenævnet kan lægge ansøgerens forklaring til grund med den undtagelse, at det ikke kan lægges til grund som forklaret af ansøgeren under mødet i Flygtningenævnet, at han er Jehovas Vidne, idet han gentagne gange under asylsamtalen med Udlændingestyrelsen [i efteråret] 2025 udtalte, at han ikke er Jehovas Vidne. Ansøgeren er på nuværende tidspunkt [i trediverne] år.",93,0.84832275
26,Asylansøgeres Grundlæggende Behov,soma202610_chunk005,"et med asylbegrundende forfølgelse.

Udlændingestyrelsen vurderede endelig, at der ikke forelå sådanne omstændigheder, at det må antages at virke særligt belastende for klageren at inddrage hans opholdstilladelse i Danmark. Flygtningenævnet stadfæstede [i foråret] 2018 Udlændingestyrelsens afgørelse.",94,0.84830797
26,Asylansøgeres Grundlæggende Behov,geor20263_chunk024,"Nævnet har på denne baggrund lagt vægt på, at ansøgeren på trods af disse påberåbte asylmotiver har været i stand til at bo og opholde sig i Georgien uden at opleve problemer, herunder efter såvel udsendelsen i 2018 og udsendelsen i 2022.",95,0.8482747
26,Asylansøgeres Grundlæggende Behov,rusl202612_chunk013,"Det fremgår af sagens oplysninger, at ansøgerens [familiemedlem B] og [familiemedlem E] har frafaldet deres ansøgninger om asyl, efter at Udlændingestyrelsen har meddelt dem afslag på asyl.",96,0.84820056
26,Asylansøgeres Grundlæggende Behov,dub-ital20261_chunk012,"Der er heller ikke i det, som klageren til de danske udlændingemyndigheder har oplyst om sit asylmotiv, noget, der taler imod at lægge dette til grund.",97,0.8480219
26,Asylansøgeres Grundlæggende Behov,irak20261_chunk008,"Det er således lagt til grund, at den kvindelige ansøger blev udsat for et røveri i [2004-2008] og fik frataget sin taske og sin bil. Flygtningenævnet finder imidlertid, at ansøgeren ikke har sandsynliggjort, at hun dermed har en asylbegrundende konflikt i Irak.",98,0.8478099
26,Asylansøgeres Grundlæggende Behov,dub-malt20262_chunk006,"Endvidere er der risiko for, at klagerens ansøgning om asyl ikke vil blive undergivet en tilstrækkelig grundig og upartisk behandling som påkrævet efter flygtningekonventionen. Flygtningenævnet finder, at de generelle forhold og levevilkår for asylansøgere i Malta ikke er af en sådan karakter, at Danmark er afskåret fra at overføre klageren til Malta, jf. forordningens artikel 3, stk. 2, 2. led.",99,0.8477778
18,Perceived Past Behavior & Plausibility,dub-fran20262_chunk028,"Has provided false statements concerning their identity or personal situation, in particular their financial situation; 3. Has made a subsequent application or, without legitimate reason, has not made an application within 90 days of entry into the French territory; 4. Exhibits violent behaviour or serious disrespect of the house rules of the centre.",0,0.7891924
18,Perceived Past Behavior & Plausibility,afgh202649_chunk020,"In this context the Court reiterates that a real risk of being subjected to treatment contrary to Article 3 of the Convention may emanate from a general situation, a personal characteristic of the applicant or a combination of the two. …” Flygtningenævnets flertal lægger vægt på, at det som anført ovenfor kan lægges til grund, at ansøgeren forud for sin udrejse af Afghanistan havde en æresrelatere",1,0.7879272
18,Perceived Past Behavior & Plausibility,ugan202618_chunk006,"Nævnet bemærker i den forbindelse, at omfanget og karakteren af en persons refleksioner over bl.a. egen seksualitet og kærlighedsrelationer til andre personer er afhængig af bl.a. de kulturelle, sproglige og kognitive forskelle, der nødvendigvis må være mellem forskellige individer, og refleksionerne må derfor altid vurderes ud fra den enkeltes konkrete forudsætninger for refleksion og evner til s",2,0.78027546
18,Perceived Past Behavior & Plausibility,arme20261_chunk012,"Det fremgår af en undersøgelse af den mandlige ansøger, at lægerne [B], [C] og [D] fra [NGO] i en udtalelse af [vinteren 2025/2026] har konkluderet, at der findes at være fuld overensstemmelse mellem undersøgtes beskrivelse af den mishandling, som han angiver at have været udsat for, og de objektive fysiske fund samt det aktuelle psykiske symptombillede, som i høj grad underbygger den beskrevne to",3,0.7793858
18,Perceived Past Behavior & Plausibility,erit20261_chunk038,"Academic experts Martin Plaut and Habte Hagos stated that the practice of requesting family members to take the place of the deserter or the evader used to be widespread and is considered to still apply.” Efter det oplyste, herunder ansøgerens egen forklaring, lægger Flygtningenævnet til grund, at ansøgeren og ansøgerens ægtefælle på intet tidspunkt har været samlevende i Eritrea, og at ansøgeren ",4,0.7785525
18,Perceived Past Behavior & Plausibility,dub-bulg20262_chunk013,"It often creates an environment which does not allow the applicant to present properly his accounts in a detailed and systematic way, thus preventing the case worker from clarifying the relevant facts and circumstances for the decision-making process.”
Det fremgår af en anmeldelsesrapport af [vinteren 2024/2025] om klagerens henvendelse i [politikreds] samme dag, at klageren er døvstum og alene k",5,0.77772
18,Perceived Past Behavior & Plausibility,dub-bulg20261_chunk046,"Verbal abuse and rude behaviour by staff is reported often by the detainees; such indicated as well in ECPT 2024 report. Inter-detainee violence is also acknowledged to occur sometimes with measures taken to prevent the reoccurrence of such conflicts, but mainly by separating adult men from Afghanistan and those from Arabic speaking countries.”
I samme publikation, pkt.",6,0.7765868
18,Perceived Past Behavior & Plausibility,ugan202614_chunk020,.,7,0.7747104
18,Perceived Past Behavior & Plausibility,ugan20262_chunk017,.,8,0.7747104
18,Perceived Past Behavior & Plausibility,rusl20269_chunk005,"Flertallet finder herefter, at divergenserne i ansøgerens forklaringer og hans problemer med at erindre mere specifikke ting må ses i lyset af hans psykiske helbredstilstand under opholdet i Danmark og hans mulige personlighedsmæssige egenart, ligesom der må henses til, at hans psykiske helbred kan have været påvirket allerede i 2018.",9,0.77282274
18,Perceived Past Behavior & Plausibility,syri20264_chunk038,"Isolated revenge attacks or kidnappings by unidentified groups targeting Kurds originating from the areas controlled by the interim government have also been recorded, but according to SNHR, these do not constitute a systematic pattern.” De nyeste oplysninger om forholdene for kurdere i Syrien tyder på, at der er sket en vis forværring af situationen for kurdere i forhold til beskrivelsen ovenfor ",10,0.77259123
18,Perceived Past Behavior & Plausibility,bulg20263_chunk014,"Such refusal and serving of the refusal’s decision in absentia is legally possible, if an interview has been conducted with the returnee prior their absconding from Bulgaria and if based on the information gathered from the interview the case worker could form an opinion about the credibility of the asylum claim.",11,0.77214193
18,Perceived Past Behavior & Plausibility,erit20261_chunk037,"According to HRW, there were some examples of the risk of reprisals for family members being greater if the evader or deserter was believed to still be in the country compared to when the person had fled.",12,0.7720266
18,Perceived Past Behavior & Plausibility,syri20267_chunk028,"Yet the lack of a neutral investigation of subsequent abductions of several women in Suweida means that it is still not possible to determine which actors were be-hind the kidnappings or to hold anyone accountable. 8.1.3. Precautionary measures and dress code. In order to minimise the risk of harassment or abuse, some women reportedly adjust their behaviour.",13,0.7717681
18,Perceived Past Behavior & Plausibility,dub-ital20261_chunk007,"Af rapporten fremgår videre, at en ansøgning indgivet af ansøgere fra et sikkert oprindelsesland kan afvises som åbenbart grundløs (manifestly unfounded), uanset om det er under den almindelige procedure eller den fremskyndede procedure, jf. rapportens side 140.",14,0.7716534
18,Perceived Past Behavior & Plausibility,syri20261_chunk025,"Yet the lack of a neutral investigation of subsequent abductions of several women in Suweida means that it is still not possible to determine which actors were behind the kidnappings or to hold anyone accountable. 8.1.3. Precautionary measures and dress code. In order to minimise the risk of harassment or abuse, some women reportedly adjust their behaviour.",15,0.77119553
18,Perceived Past Behavior & Plausibility,syri20262_chunk028,"Yet the lack of a neutral investigation of subsequent abductions of several women in Suweida means that it is still not possible to determine which actors were behind the kidnappings or to hold anyone accountable. 8.1.3. Precautionary measures and dress code. In order to minimise the risk of harassment or abuse, some women reportedly adjust their behaviour.",16,0.77119553
18,Perceived Past Behavior & Plausibility,syri20266_chunk028,"Yet the lack of a neutral investigation of subsequent abductions of several women in Suweida means that it is still not possible to determine which actors were behind the kidnappings or to hold anyone accountable. 8.1.3. Precautionary measures and dress code. In order to minimise the risk of harassment or abuse, some women reportedly adjust their behaviour.",17,0.77119553
18,Perceived Past Behavior & Plausibility,syri20263_chunk023,"Yet the lack of a neutral investigation of subsequent abductions of several women in Suweida means that it is still not possible to determine which actors were behind the kidnappings or to hold anyone accountable. 8.1.3. Precautionary measures and dress code. In order to minimise the risk of harassment or abuse, some women reportedly adjust their behaviour.",18,0.77119553
18,Perceived Past Behavior & Plausibility,alder20261_chunk012,"På denne baggrund og efter en samlet og konkret vurdering og under henvisning til princippet om ”benefit of the doubt” finder Flygtningenævnet, at klageren har sandsynliggjort den af klageren oplyste alder. Klageren vil derfor fremover være registreret med fødselsdato [i foråret] 2011.” alder/2026/1/AALK",19,0.771142
18,Perceived Past Behavior & Plausibility,maro20261_chunk011,"Hverken det af ansøgeren anførte om hendes bror [A’s] psykiske tilstand eller de af ansøgeren fremlagte lydfiler fra hendes tidligere ægtefælle, hvor han blandt andet truer med, at ansøgeren skal rejse tilbage til Marokko, og at han vil kontakte ansøgerens familie for at fortælle negative ting om ansøgeren, kan føre til en anden vurdering af beskyttelsesbehovet.",20,0.7708605
18,Perceived Past Behavior & Plausibility,afgh202615_chunk011,"Flygtningenævnet finder efter en samlet afvejning, at der ikke foreligger særlige grunde, som taler for, at ansøgeren skal meddeles opholdstilladelse efter udlændingelovens § 7, jf. § 10, stk. 3, 1. pkt. Der er herved lagt betydelig vægt på karakteren og grovheden af den begåede kriminalitet, herunder længden af den idømte fængselsstraf og det hurtige recidiv.",21,0.770493
18,Perceived Past Behavior & Plausibility,kina20261_chunk020,"I asylskemaet har hun anført følgende 2 asylmotiver: - at hun blev tvangssteriliseret i [2005-2010] og de mange fysiske og psykiske smerter forbundet hermed, og - at hun ikke ønsker, at hendes barn i Kina skal modtage undervisning, der idealiserer diktaturet.",22,0.7703924
18,Perceived Past Behavior & Plausibility,afgh20267_chunk016,"I den forbindelse henviser et flertal af Flygtningenævnet til, at Udlændingestyrelsen flere gange har forlænget ægtefælles opholdstilladelse med henvisning til dette motiv. Et flertal af Flygtningenævnet finder herefter, at ansøgeren som følge af en privatretlig konflikt er berettiget til opholdstilladelse efter udlændingelovens § 7, stk.",23,0.77002317
18,Perceived Past Behavior & Plausibility,dub-tysk20262_chunk005,"Det forhold, at klageren har anført, at han i Tyskland blev truet af en gruppe arabere og arabiske sikkerhedsvagter, at han oplevede forskelsbehandling og diskrimination fra de tyske myndigheders side, og at en arabisk sikkerhedsvagt truede med at ringe til politiet, hvorefter klageren fik det så dårligt psykisk, at han efter det oplyste forsøgte at begå selvmord, kan ikke føre til, at hans sag sk",24,0.76988006
18,Perceived Past Behavior & Plausibility,arme20262_chunk010,"Det fremgår videre, at de psykiske symptomer og den objektive psykiske tilstand kan være forenelige med diagnosen posttraumatisk stresslidelse (PTSD). Endelig fremgår det, at symptomernes sværhedsgrad, varighed og karakter, herunder dissociation, affektreguleringsvanskeligheder og relationsproblemer, kunne pege i retning af et kompleks PTSD.",25,0.7692412
18,Perceived Past Behavior & Plausibility,ukra202620_chunk016,"Dette fremgår af Udlændingestyrelsens egne baggrundsoplysninger. Flygtningenævnet finder således, at ansøgeren ikke kan meddeles afslag på asyl med henvisning til udlændingelovens § 7, stk. 5. Ansøgeren er på nuværende tidspunkt [i 40’erne]. Han har ingen fysiske eller psykiske funktionsnedsættelser eller sundhedsmæssige problemer i øvrigt.",26,0.76888573
18,Perceived Past Behavior & Plausibility,arme20262_chunk009,"Det fremgår af en undersøgelse af ansøgerens far, at lægerne [C], [D] og [E] fra NGO i en udtalelse af[vinteren 2025/2026] har konkluderet, at der findes at være fuld overensstemmelse mellem undersøgtes beskrivelse af den mishandling, som han angiver at have været udsat for, og de objektive fysiske fund samt det aktuelle psykiske symptombillede, som i høj grad underbygger den beskrevne tortur.",27,0.7688514
18,Perceived Past Behavior & Plausibility,afgh202610_chunk021,"Nævnet har herved navnlig lagt vægt på, at klageren blandt andet er dømt for at have mishandlet og begået psykisk vold mod sin ægtefælle [i en periode på mere end 10 år] [nærmere beskrivelse af gerningsindhold]. Klageren har herved demonstreret, at han på flere punkter og igennem længere tid ikke har levet efter vestlige værdier i relation til ligestilling.",28,0.76866704
18,Perceived Past Behavior & Plausibility,bulg20263_chunk019,"follow-ups on identified cases, remained substandard, to the point this continued to present the most significant violation of existing obligation in the context of the asylum procedure in the course of already several years. … Therefore, in 2025 needs assessment as well as planning and provision of support measures with respect to applicants with identified vulnerabilities were still carried out ",29,0.7681372
18,Perceived Past Behavior & Plausibility,arme20261_chunk013,"rtur.

Det fremgår videre, at de psykiske symptomer og den objektive psykiske tilstand kan være forenelige med diagnosen posttraumatisk stresslidelse (PTSD). Endelig fremgår det, at symptomernes sværhedsgrad, varighed og karakter, herunder dissociation, affektreguleringsvanskeligheder og relationsproblemer, kunne pege i retning af et kompleks PTSD.",30,0.7679651
18,Perceived Past Behavior & Plausibility,alge20261_chunk032,"Nævnet finder således, at det beror på ansøgerens egen formodning, at trafikuheldet skulle have relation til ansøgerens seksuelle orientering, og at ansøgeren ikke har sandsynliggjort, at hans seksuelle orientering skulle være årsagen til påkørslen af ansøgeren.",31,0.76747024
18,Perceived Past Behavior & Plausibility,soma202612_chunk014,"Flygtningenævnet finder ikke anledning til at hjemvise sagen til Udlændingestyrelsen med henblik på indhentelse af den retspsykiatriske erklæring, der blev udarbejdet til brug for den ankestraffesag, der blev afgjort ved [landsrettens] dom af [efteråret] 2025, hvorved ansøgeren blev straffet med fængsel i 1 år.",32,0.76708484
18,Perceived Past Behavior & Plausibility,afgh202648_chunk017,"Flygtningenævnet finder efter en samlet afvejning, at der ikke foreligger særlige grunde, som taler for, at ansøgeren skal meddeles opholdstilladelse efter udlændingelovens § 7, jf. § 10, stk. 3, 1. pkt. Nævnet har herved først og fremmest lagt betydelig vægt på karakteren og grovheden af den begåede kriminalitet, herunder på længden af den idømte straf.",33,0.76670635
18,Perceived Past Behavior & Plausibility,ugan20269_chunk008,"Derudover – og særligt - ville beslutningen om fortsat at have tre homoseksuelle mænd boende kunne medføre alvorlige konsekvenser for både ansøgeren, hans forlovede og børnene, herunder socialt, men senere også strafferetligt i form af op til 20 års fængsel, såfremt det blev opdaget.",34,0.76624894
18,Perceived Past Behavior & Plausibility,alge20261_chunk011,"Dette fremstår særligt påfaldende, henset til, at [person A] var ansøgerens første homoseksuelle kæreste og seksuelle partner, at ansøgeren og [person A] skulle have været kærester i en periode på cirka 2 år, og at [person A] derfor må anses som en helt central person i ansøgerens proces for forståelsen og afklaringen af sin seksuelle orientering.",35,0.7660854
18,Perceived Past Behavior & Plausibility,arme20261_chunk014,"Det samlede symptombillede findes at være typisk for personer, der har været udsat for de af undersøgte oplyste fysiske og psykiske torturmetoder. På denne baggrund besluttede Flygtningenævnet at tilslutte sig parternes samstemmende påstand om hjemvisning. Flygtningenævnet hjemviser derfor Udlændingestyrelsens afgørelse.” 
Løbenummer: arme/2026/1/sahe",36,0.7656975
18,Perceived Past Behavior & Plausibility,stat20265_chunk023,"Dette omfatter i første niveau oplysning om psy­kisk sygdom, forebyggelse og fokus på egenomsorg. Andet niveau inkluderer scree­ning for psykiske sygdomme og fokuserede forebyggelsesaktiviteter.",37,0.7656667
18,Perceived Past Behavior & Plausibility,dub-sver202618_chunk005,"1, jf. forordningens præambels punkt 14, idet klageren har henvist til, dels at hun har sin ægtefælle i Danmark, som hun er tæt knyttet til, dels at hendes psykiske tilstand er meget dårlig. Spørgsmålet er, om der i den foreliggende sag er grundlag for at fravige udgangspunktet efter forordningens artikel 3, stk. 1, om, at det er Sverige, der skal behandle klagerens ansøgning om asyl.",38,0.7655551
18,Perceived Past Behavior & Plausibility,dub-sver20265_chunk017,"ig, vaske sig og have en bopæl, og som vil udgøre et indgreb i personens fysiske eller mentale tilstand eller stille personen i en dårlig forfatning, der er i strid med den menneskelige værdighed, jf. sag C-163/17 Jawo, præmis 92.",39,0.76547146
18,Perceived Past Behavior & Plausibility,arme20262_chunk011,"Det samlede symptombillede findes at være typisk for personer, der har været udsat for de af undersøgte oplyste fysiske og psykiske torturmetoder. På denne baggrund besluttede Flygtningenævnet at tilslutte sig parternes samstemmende påstand om hjemvisning. Flygtningenævnet hjemviser derfor Udlændingestyrelsens afgørelse.” 
Løbenummer: arme/2026/2/sahe",40,0.76536626
18,Perceived Past Behavior & Plausibility,ukra20266_chunk021,"External monitoring bodies have repeatedly raised concerns regarding the insufficiency of mental health support.” Ansøgeren har under nævnsmødet fremlagt et omfattende lægeligt journalmateriale til belysning af sine helbredsmæssige forhold, herunder sit behov for psykiatrisk og/eller psykologisk behandling.",41,0.7652546
18,Perceived Past Behavior & Plausibility,dub-belg20261_chunk005,"Flygtningenævnet lægger til grund, at klageren ved en overførsel til Belgien vil blive anset for ”subsequent applicant”, hvorom anføres følgende i pkt. E (s.",42,0.7651044
18,Perceived Past Behavior & Plausibility,erit20261_chunk033,"Academic researcher, Tanja R. Müller, emphasised that family members had previously faced consequences, but this practice had more or less been abandoned now. 35.",43,0.7650687
18,Perceived Past Behavior & Plausibility,rusl202629_chunk022,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,45,0.7648527
18,Perceived Past Behavior & Plausibility,rusl202634_chunk017,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,46,0.7648527
18,Perceived Past Behavior & Plausibility,rusl202635_chunk018,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,47,0.7648527
18,Perceived Past Behavior & Plausibility,rusl20266_chunk021,Although certain groups can be identified as being more at risk than others it should be noted that there is a high degree of unpredictability and arbitrariness in the actions of Chechen authorities in regards to coercive recruitment. Sources have indicated that any contact with Chechen authorities can involve risks from a recruitment perspective.,48,0.7648527
18,Perceived Past Behavior & Plausibility,tyrk20266_chunk027,"Nævnet finder herefter, at ansøgeren ikke har sandsynliggjort, at han ved en tilbagevenden til Tyrkiet vil være i en individuel og konkret begrundet risiko for forfølgelse, jf. udlændingelovens § 7, stk. 1, eller at han risikerer overgreb omfattet af udlændingelovens § 7, stk. 2.",49,0.7645345
18,Perceived Past Behavior & Plausibility,niga20266_chunk004,"Hun fandt derfor på en historie om, at hun skulle mødes med en person, der hav¬¬de man¬ge pen¬ge, hvilket fik chaufføren til at sætte hende af ved en butik, hvor hun fik øjen¬kontakt med nogle mennesker, til hvem hun signalerede, at hun havde brug for hjælp. Ta¬xachauf¬fø¬ren forlod herefter stedet.",50,0.76408386
18,Perceived Past Behavior & Plausibility,rusl20269_chunk009,"Anholdelsen og den heraf følgende fængsling og/eller dom kan således ikke antages at være begrundet specifikt i ansøgerens politiske manifestationer, da han efter det oplyste deltog på lige fod med mange andre og ikke indtog en ledende eller på anden måde profileret rolle ved demonstrationerne.",51,0.76405877
18,Perceived Past Behavior & Plausibility,dub-fran20263_chunk034,"Nævnet bemærker i den forbindelse, at Hjemrejsestyrelsen forinden en udsendelse af klageren og dennes mindreårige børn, kan underrette de franske myndigheder om klagerens og dennes børns særlige behov, herunder relevante oplysninger vedrørende deres psykiske og fysiske sundhedstilstand, såfremt klageren samtykker til dette, jf. Dublinforordningens artikel 32.",52,0.7640538
18,Perceived Past Behavior & Plausibility,ugan202617_chunk025,"Heller ikke forinden eller under nævnsmødet har ansøgeren fremlagt nogen dokumentation for, at han på [et socialt medie] skulle have modtaget trusler. Det kan ikke føre til en ændret vurdering, at ansøgeren har forklaret, at han via e-mail på sin gamle telefon, som han ikke har længere, skulle have fremsendt dokumentation for truslen på [et socialt medie] til Udlændingestyrelsen.",53,0.76387405
18,Perceived Past Behavior & Plausibility,dub-rumae20263_chunk004,"1, litra c), sker, så snart det er praktisk muligt og senest seks måneder efter, at anmodningen fra en anden medlemsstat om overtagelse eller tilbagetagelse af den pågældende er accepteret, eller efter, at der er truffet endelig afgørelse om en klage eller indbringelse, hvor dette tillægges opsættende virkning i overensstemmelse med artikel 27, stk. 3.",54,0.7636143
18,Perceived Past Behavior & Plausibility,keny20262_chunk021,"Flygtningenævnets flertal finder derfor, at udbygningerne i ansøgerens forklaring kan forklares med den psykiske tilstand, ansøgeren har været i. Hertil kommer, at ansøgerens forklaring om sin frygt til dels underbygges af baggrundsoplysninger om forholdene for kvinder og LGBT+-personer i Kenya samt om gruppen [kriminel organisation].",55,0.76361024
18,Perceived Past Behavior & Plausibility,29b-tysk20264_chunk009,"Det er dog et krav i henhold til Excom Conclusion No. 58, den 13. oktober 1989, at flygtningen i første asyllandet bliver ”trea­ted in accordance with recognized basic human standards”. Efter Flygtningenævnets praksis er der i den forbindelse blevet lagt vægt på blandt andet, om ud­læn­dingen har adgang til bolig, lægehjælp, mulighed for ansættelse i den private eller offentlige sek­tor mv.",56,0.76324475
18,Perceived Past Behavior & Plausibility,rusl202631_chunk010,"Henset til forløbet af sagen, herunder navnlig den omstændighed, at videooptagelser relateret til [familiemedlem B’s] død har været et centralt element i ansøgerens og ansøgerens [familiemedlem A’s] flerhed af forklaringer, og at oplysningen om den yderligere video først er fremkommet under det mundtlige nævnsmøde og ikke tidligere, heller ikke i advokatindlægget, finder Flygtningenævnet, at ansøg",57,0.76319224
